Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
650,"K Landfester","Miniemulsion polymerization and the structure of polymer and hybrid nanoparticles",2009,"Angewandte Chemie International Edition","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1537658924883402663",1,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EnssiNgAAAAJ&pagesize=100&citation_for_view=EnssiNgAAAAJ:cFHS6HbyZ2cC",48,25,4488,4507,650,65.00,650,1,10
413,"A Beyer, D Mackay, M Matthies, F Wania, E Webster","Assessing long-range transport potential of persistent organic pollutants",2000,"Environmental Science & Technology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12235773277311058973",2,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EnssiNgAAAAJ&pagesize=100&citation_for_view=EnssiNgAAAAJ:u5HHmVD_uO8C",34,4,699,703,413,21.74,83,5,19
379,"Y Liu, A Beyer, R Aebersold","On the dependency of cellular protein levels on mRNA abundance",2016,"Cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5049885329397457265",3,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EnssiNgAAAAJ&pagesize=100&citation_for_view=EnssiNgAAAAJ:SP6oXDckpogC",165,3,535,550,379,126.33,126,3,3
359,"R Erdmann, FF Wiebel, A Flessau, J Rytka, A Beyer, KU Fröhlich, ...","PAS1, a yeast gene required for peroxisome biogenesis, encodes a member of a novel family of putative ATPases",1991,"Cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13522420341311118720",4,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EnssiNgAAAAJ&pagesize=100&citation_for_view=EnssiNgAAAAJ:ZHo1McVdvXMC",64,3,499,510,359,12.82,51,7,28
281,"A Beyer","Sequence analysis of the AAA protein family",1997,"Protein Science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8515077238605682151",5,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EnssiNgAAAAJ&pagesize=100&citation_for_view=EnssiNgAAAAJ:HoB7MX3m0LUC",6,10,2043,2058,281,12.77,281,1,22
259,"A Beyer, T Koch, H Schröder, S Schulz, V Höllt","Effect of the A118G polymorphism on binding affinity, potency and agonist‐mediated endocytosis, desensitization, and resensitization of the human mu‐opioid receptor",2004,"Journal of neurochemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13566651409862519239",6,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EnssiNgAAAAJ&pagesize=100&citation_for_view=EnssiNgAAAAJ:P5F9QuxV20EC",89,3,553,560,259,17.27,52,5,15
239,"P Picotti, M Clément-Ziza, H Lam, DS Campbell, A Schmidt, EW Deutsch, ...","A complete mass-spectrometric map of the yeast proteome applied to quantitative trait analysis",2013,"Nature","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4350951008542198499",7,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EnssiNgAAAAJ&pagesize=100&citation_for_view=EnssiNgAAAAJ:Se3iqnhoufwC",494,7436,266,266,239,39.83,34,7,6
236,"A Beyer, J Hollunder, HP Nasheuer, T Wilhelm","Post-transcriptional expression regulation in the yeast Saccharomyces cerevisiae on a genomic scale",2004,"Molecular & cellular proteomics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16491016094648681946",8,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EnssiNgAAAAJ&pagesize=100&citation_for_view=EnssiNgAAAAJ:u-x6o8ySG0sC",3,11,1083,1092,236,15.73,59,4,15
225,"S Wiemann, B Weil, R Wellenreuther, J Gassenhuber, S Glassl, ...","Toward a catalog of human genes and proteins: sequencing and analysis of 500 novel complete protein coding human cDNAs",2001,"Genome Research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16493161645441819100",9,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EnssiNgAAAAJ&pagesize=100&citation_for_view=EnssiNgAAAAJ:RGFaLdJalmkC",11,3,422,435,225,12.50,38,6,18
225,"JK Hiltunen, B Wenzel, A Beyer, R Erdmann, A Fosså, WH Kunau","Peroxisomal multifunctional beta-oxidation protein of Saccharomyces cerevisiae. Molecular analysis of the fox2 gene and gene product.",1992,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3647252959863646816",10,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=EnssiNgAAAAJ&pagesize=100&citation_for_view=EnssiNgAAAAJ:lSLTfruPkqcC",267,10,6646,6653,225,8.33,38,6,27
