Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
28,"M Al-Ghorbani, V Vigneshwaran, VL Ranganatha, BT Prabhakar, ...","Synthesis of oxadiazole–morpholine derivatives and manifestation of the repressed CD31 Microvessel Density (MVD) as tumoral angiogenic parameters in Dalton’s Lymphoma",2015,"Bioorganic chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2522033534473340964",1,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Tbb2htMAAAAJ&pagesize=100&citation_for_view=Tbb2htMAAAAJ:IjCSPb-OGe4C",60,,136,146,28,7.00,6,5,4
24,"P Thirusangu, V Vigneshwaran, T Prashanth, BRV Avin, VH Malojirao, ...","BP-1T, an antiangiogenic benzophenone-thiazole pharmacophore, counteracts HIF-1 signalling through p53/MDM2-mediated HIF-1α proteasomal degradation",2016,"Angiogenesis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7743867123095783688",2,"2019-10-04","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Tbb2htMAAAAJ&pagesize=100&citation_for_view=Tbb2htMAAAAJ:WF5omc3nYNoC",,,1,17,24,8.00,4,6,3
22,"BRV Avin, T Prabhu, CK Ramesh, V Vigneshwaran, M Riaz, K Jayashree, ...","New role of lupeol in reticence of angiogenesis, the cellular parameter of neoplastic progression in tumorigenesis models through altered gene expression",2014,"Biochemical and Biophysical Research Communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2336669409274156662,10980202363759242306",3,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Tbb2htMAAAAJ&pagesize=100&citation_for_view=Tbb2htMAAAAJ:u5HHmVD_uO8C",448,2,139,144,22,4.40,3,7,5
20,"HD Gurupadaswamy, P Thirusangu, BRV Avin, V Vigneshwaran, ...","DAO-9 (2, 5-di (4-aryloylaryloxymethyl)-1, 3, 4-oxadiazole) exhibits p53 induced apoptogenesis through caspase-3 mediated endonuclease activity in murine carcinoma",2014,"Biomedicine & Pharmacotherapy","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9051344791638167207",4,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Tbb2htMAAAAJ&pagesize=100&citation_for_view=Tbb2htMAAAAJ:u-x6o8ySG0sC",68,6,791,797,20,4.00,4,5,5
19,"P Thirusangu, V Vigneshwaran, VL Ranganatha, BRV Avin, SA Khanum, ...","A tumoural angiogenic gateway blocker, Benzophenone-1B represses the HIF-1α nuclear translocation and its target gene activation against neoplastic progression",2017,"Biochemical pharmacology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17579097070518774241",5,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Tbb2htMAAAAJ&pagesize=100&citation_for_view=Tbb2htMAAAAJ:_FxGoFyzp5QC",125,,26,40,19,9.50,3,6,2
17,"P Thirusangu, V Vigneshwaran, BRV Avin, H Rakesh, HM Vikas, ...","Scutellarein antagonizes the tumorigenesis by modulating cytokine VEGF mediated neoangiogenesis and DFF-40 actuated nucleosomal degradation",2017,"Biochemical and biophysical research communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14095028528618964298",6,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Tbb2htMAAAAJ&pagesize=100&citation_for_view=Tbb2htMAAAAJ:roLk4NBRz8UC",484,1,85,92,17,8.50,3,6,2
15,"V Vigneshwaran, P Thirusangu, S Madhusudana, V Krishna, SN Pramod, ...","The latex sap of the ‘Old World Plant’Lagenaria siceraria with potent lectin activity mitigates neoplastic malignancy targeting neovasculature and cell death",2016,"International immunopharmacology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15766978688754365111",7,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Tbb2htMAAAAJ&pagesize=100&citation_for_view=Tbb2htMAAAAJ:eQOLeE2rZwMC",39,,158,171,15,5.00,3,6,3
14,"N Puttaswamy, GSP Kumar, M Al-Ghorbani, V Vigneshwaran, ...","Synthesis and biological evaluation of salicylic acid conjugated isoxazoline analogues on immune cell proliferation and angiogenesis",2016,"European journal of medicinal chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3252652711634490051",8,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Tbb2htMAAAAJ&pagesize=100&citation_for_view=Tbb2htMAAAAJ:YsMSGLbcyi4C",114,,153,161,14,4.67,3,5,3
8,"YHE Mohammed, P Thirusangu, V Vigneshwaran, BT Prabhakar, ...","The anti-invasive role of novel synthesized pyridazine hydrazide appended phenoxy acetic acid against neoplastic development targeting matrix metallo proteases",2017,"Biomedicine & Pharmacotherapy","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1200983302728575331",9,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Tbb2htMAAAAJ&pagesize=100&citation_for_view=Tbb2htMAAAAJ:hqOjcs7Dif8C",95,,375,386,8,4.00,2,5,2
7,"M Al-Ghorbani, P Thirusangu, HD Gurupadaswamy, V Vigneshwaran, ...","Synthesis of novel morpholine conjugated benzophenone analogues and evaluation of antagonistic role against neoplastic development",2017,"Bioorganic chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1314381594134271832",10,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Tbb2htMAAAAJ&pagesize=100&citation_for_view=Tbb2htMAAAAJ:LkGwnXOMwfcC",71,,55,66,7,3.50,1,5,2
