Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
2749,"M Sundaresan, ZX Yu, VJ Ferrans, K Irani, T Finkel","Requirement for generation of H2O2 for platelet-derived growth factor signal transduction",1995,"Science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11454620447986579953",1,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bM4gXtsAAAAJ&pagesize=100&citation_for_view=bM4gXtsAAAAJ:u5HHmVD_uO8C",270,5234,296,299,2749,114.54,550,5,24
1671,"K Irani, Y Xia, JL Zweier, SJ Sollott, CJ Der, ER Fearon, M Sundaresan, ...","Mitogenic signaling mediated by oxidants in Ras-transformed fibroblasts",1997,"Science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6649916733775244223",2,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bM4gXtsAAAAJ&pagesize=100&citation_for_view=bM4gXtsAAAAJ:u-x6o8ySG0sC",275,5306,1649,1652,1671,75.95,209,8,22
865,"K Irani","Oxidant signaling in vascular cell growth, death, and survival: a review of the roles of reactive oxygen species in smooth muscle and endothelial cell mitogenic and apoptotic …",2000,"Circulation research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2138097817385314620",3,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bM4gXtsAAAAJ&pagesize=100&citation_for_view=bM4gXtsAAAAJ:d1gkVwhDpl0C",87,3,179,183,865,45.53,865,1,19
677,"I Mattagajasingh, CS Kim, A Naqvi, T Yamamori, TA Hoffman, SB Jung, ...","SIRT1 promotes endothelium-dependent vascular relaxation by activating endothelial nitric oxide synthase",2007,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1106313388077579919",4,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bM4gXtsAAAAJ&pagesize=100&citation_for_view=bM4gXtsAAAAJ:UeHWp8X0CEIC",104,37,14855,14860,677,56.42,97,7,12
537,"M Sundaresan, YU Zu-Xi, VJ Ferrans, DJ Sulciner, S GUTKIND, KJ IRANI, ...","Regulation of reactive-oxygen-species generation in fibroblasts by Rac 1",1996,"Biochemical Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8122236316004202364",5,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bM4gXtsAAAAJ&pagesize=100&citation_for_view=bM4gXtsAAAAJ:9yKSN-GCB0IC",318,2,379,382,537,23.35,77,7,23
369,"DJ Sulciner, K Irani, ZX Yu, VJ Ferrans, P Goldschmidt-Clermont, T Finkel","rac1 regulates a cytokine-stimulated, redox-dependent pathway necessary for NF-kappaB activation.",1996,"Molecular and cellular biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15869263650145223288",6,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bM4gXtsAAAAJ&pagesize=100&citation_for_view=bM4gXtsAAAAJ:2osOgNQ5qMEC",16,12,7115,7121,369,16.04,62,6,23
272,"SS DESHPANDE, P ANGKEOW, J HUANG, M OZAKI, K IRANI","Rac1 inhibits TNF-α-induced endothelial cell apoptosis: dual regulation by reactive oxygen species",2000,"The FASEB Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1095528801728060598",7,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bM4gXtsAAAAJ&pagesize=100&citation_for_view=bM4gXtsAAAAJ:qjMakFHDy7sC",14,12,1705,1714,272,14.32,54,5,19
253,"S Haga, K Terui, HQ Zhang, S Enosawa, W Ogawa, H Inoue, T Okuyama, ...","Stat3 protects against Fas-induced liver injury by redox-dependent and-independent mechanisms",2003,"The Journal of clinical investigation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18161571644512960936",8,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bM4gXtsAAAAJ&pagesize=100&citation_for_view=bM4gXtsAAAAJ:IjCSPb-OGe4C",112,7,989,998,253,15.81,32,8,16
181,"K Irani, PJ Goldschmidt-Clermont","Ras, superoxide and signal transduction.",1998,"Biochemical pharmacology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5919891209664671118",9,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bM4gXtsAAAAJ&pagesize=100&citation_for_view=bM4gXtsAAAAJ:zYLM7Y9cAGgC",55,9,1339,1346,181,8.62,91,2,21
180,"MR Abid, JC Tsai, KC Spokes, SS Deshpande, K Irani, WC Aird","Vascular endothelial growth factor induces manganese-superoxide dismutase expression in endothelial cells by a Rac1-regulated NADPH oxidase-dependent mechanism",2001,"The FASEB journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16461161635009028579",10,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bM4gXtsAAAAJ&pagesize=100&citation_for_view=bM4gXtsAAAAJ:Tyk-4Ss8FVUC",15,13,2548,2550,180,10.00,30,6,18
