Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
614,"K Red-Horse, Y Zhou, O Genbacev, ...","Trophoblast differentiation during embryo implantation and formation of the maternal-fetal interface",2004,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/JCI22991","https://scholar.google.com/scholar?cites=6811994417931265006&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-06-19 11:09:12","HTML","","","",,,,,614,40.93,154,4,15
381,"K Red-Horse, H Ueno, IL Weissman, MA Krasnow","Coronary arteries form by developmental reprogramming of venous cells",2010,"Nature","nature.com","https://www.nature.com/articles/nature08873","https://scholar.google.com/scholar?cites=366557403450775295&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-06-19 11:09:12","","","","",,,,,381,42.33,95,4,9
158,"K Red-Horse, PM Drake, MD Gunn, SJ Fisher","Chemokine ligand and receptor expression in the pregnant uterus: reciprocal patterns in complementary cell subsets suggest functional roles",2001,"The American journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0002944010630714","https://scholar.google.com/scholar?cites=7521487511184311715&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-06-19 11:09:12","HTML","","","",,,,,158,8.78,40,4,18
153,"…, GW Krampitz, KM Okazaki, K Red-Horse, ...","Hypoxia-inducible factor-dependent histone deacetylase activity determines stem cell fate in the placenta",2005,"…","dev.biologists.org","http://dev.biologists.org/content/132/15/3393.short","https://scholar.google.com/scholar?cites=12848320556602479986&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-06-19 11:09:12","","","","",,,,,153,10.93,31,5,14
136,"K Red-Horse, J Rivera, A Schanz, ...","Cytotrophoblast induction of arterial apoptosis and lymphangiogenesis in an in vivo model of human placentation",2006,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/27306","https://scholar.google.com/scholar?cites=17429524136989925646&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-06-19 11:09:12","HTML","","","",,,,,136,10.46,34,4,13
124,"…, AMS Müller, KS Volz, Z Tang, K Red-Horse, ...","Developmental heterogeneity of cardiac fibroblasts does not predict pathological proliferation and activation",2014,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/CIRCRESAHA.115.303794","https://scholar.google.com/scholar?cites=12322797465704400746&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-06-19 11:09:12","","","","",,,,,124,24.80,21,6,5
112,"K Red-Horse, Y Crawford, F Shojaei, N Ferrara","Endothelium-microenvironment interactions in the developing embryo and in the adult",2007,"Developmental cell","Elsevier","https://www.sciencedirect.com/science/article/pii/S1534580707000147","https://scholar.google.com/scholar?cites=7547577222882592304&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-06-19 11:09:12","HTML","","","",,,,,112,9.33,28,4,12
111,"…, SM Evans, AC Gittenberger-de Groot, K Red-Horse, ...","Subepicardial endothelial cells invade the embryonic ventricle wall to form coronary arteries",2013,"Cell research","nature.com","https://www.nature.com/articles/cr201383","https://scholar.google.com/scholar?cites=10951353499577572109&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-06-19 11:09:12","HTML","","","",,,,,111,18.50,22,5,6
106,"K Red-Horse, M Kapidzic, Y Zhou, KT Feng, ...","EPHB4 regulates chemokine-evoked trophoblast responses: a mechanism for incorporating the human placenta into the maternal circulation",2005,"…","dev.biologists.org","http://dev.biologists.org/content/132/18/4097.short","https://scholar.google.com/scholar?cites=6379787682653816252&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-06-19 11:09:12","","","","",,,,,106,7.57,21,5,14
83,"…, JA Epstein, K Stankunas, K Alitalo, K Red-Horse","The sinus venosus contributes to coronary vasculature through VEGFC-stimulated angiogenesis",2014,"…","dev.biologists.org","http://dev.biologists.org/content/141/23/4500.short","https://scholar.google.com/scholar?cites=6908173896710224610&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-06-19 11:09:12","","","","",,,,,83,16.60,17,5,5
