Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
180,"NF Fletcher, GK Wilson, J Murray, K Hu, A Lewis, GM Reynolds, ...","Hepatitis C virus infects the endothelial cells of the blood-brain barrier",2012,"Gastroenterology 142 (3), 634-643.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=87797382822686670",1,"2019-10-04","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GPZ3ijQAAAAJ&pagesize=100&citation_for_view=GPZ3ijQAAAAJ:u5HHmVD_uO8C",,,6,,180,25.71,26,7,7
145,"MA Lopez-Ramirez, D Wu, G Pryce, JE Simpson, A Reijerkerk, ...","MicroRNA-155 negatively affects blood–brain barrier function during neuroinflammation",2014,"The FASEB Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16378591896650329769",2,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GPZ3ijQAAAAJ&pagesize=100&citation_for_view=GPZ3ijQAAAAJ:2osOgNQ5qMEC",28,6,2551,2565,145,29.00,24,6,5
92,"A Reijerkerk, MA Lopez-Ramirez, B van Het Hof, JAR Drexhage, ...","MicroRNAs regulate human brain endothelial cell-barrier function in inflammation: implications for multiple sclerosis",2013,"Journal of Neuroscience","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1045502666425255278",3,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GPZ3ijQAAAAJ&pagesize=100&citation_for_view=GPZ3ijQAAAAJ:d1gkVwhDpl0C",33,16,6857,6863,92,15.33,18,5,6
82,"MA Lopez-Ramirez, R Fischer, CC Torres-Badillo, HA Davies, K Logan, ...","Role of caspases in cytokine-induced barrier breakdown in human brain endothelial cells",2012,"The Journal of Immunology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12889739055749169099",4,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GPZ3ijQAAAAJ&pagesize=100&citation_for_view=GPZ3ijQAAAAJ:9yKSN-GCB0IC",189,6,3130,3139,82,11.71,14,6,7
54,"LM Tai, PS Reddy, MA Lopez-Ramirez, HA Davies, ADK Male, ...","Polarized P-glycoprotein expression by the immortalised human brain endothelial cell line, hCMEC/D3, restricts apical-to-basolateral permeability to rhodamine 123",2009,"Brain research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14345713547464624038",5,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GPZ3ijQAAAAJ&pagesize=100&citation_for_view=GPZ3ijQAAAAJ:u-x6o8ySG0sC",1292,,14,24,54,5.40,9,6,10
41,"MA López-Ramírez, G Domínguez-Monzón, P Vergara, J Segovia","Gas1 reduces Ret tyrosine 1062 phosphorylation and alters GDNF-mediated intracellular signaling",2008,"International Journal of Developmental Neuroscience","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9513375231472903006",6,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GPZ3ijQAAAAJ&pagesize=100&citation_for_view=GPZ3ijQAAAAJ:W7OEmFMy1HYC",26,5,497,503,41,3.73,10,4,11
38,"D Wu, C Cerutti, MA Lopez-Ramirez, G Pryce, J King-Robson, ...","Brain endothelial miR-146a negatively modulates T-cell adhesion through repressing multiple targets to inhibit NF-κB activation",2015,"Journal of Cerebral Blood Flow & Metabolism","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3258793017105631601",7,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GPZ3ijQAAAAJ&pagesize=100&citation_for_view=GPZ3ijQAAAAJ:YsMSGLbcyi4C",35,3,412,423,38,9.50,6,6,4
34,"E Ristori, MA Lopez-Ramirez, A Narayanan, G Hill-Teran, A Moro, ...","A Dicer-miR-107 interaction regulates biogenesis of specific miRNAs crucial for neurogenesis",2015,"Developmental cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1741088749029973618",8,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GPZ3ijQAAAAJ&pagesize=100&citation_for_view=GPZ3ijQAAAAJ:eQOLeE2rZwMC",32,5,546,560,34,8.50,6,6,4
34,"MA Lopez-Ramirez, S Nicoli","Role of miRNAs and epigenetics in neural stem cell fate determination",2014,"Epigenetics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14114730557670388118",9,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GPZ3ijQAAAAJ&pagesize=100&citation_for_view=GPZ3ijQAAAAJ:UeHWp8X0CEIC",9,1,90,100,34,6.80,17,2,5
29,"MA Lopez-Ramirez, DK Male, C Wang, B Sharrack, D Wu, IA Romero","Cytokine-induced changes in the gene expression profile of a human cerebral microvascular endothelial cell-line, hCMEC/D3",2013,"Fluids and Barriers of the CNS","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=204195015012086226",10,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GPZ3ijQAAAAJ&pagesize=100&citation_for_view=GPZ3ijQAAAAJ:qjMakFHDy7sC",10,1,27,27,29,4.83,5,6,6
