Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
1227,"O Traub, BC Berk","Laminar shear stress: mechanisms by which endothelial cells transduce an atheroprotective force",1998,"Arteriosclerosis, thrombosis, and vascular biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3910452480863117759",1,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bUBl9awAAAAJ&pagesize=100&citation_for_view=bUBl9awAAAAJ:u5HHmVD_uO8C",18,5,677,685,1227,58.43,614,2,21
793,"MB Marrero, B Schieffer, WG Paxton, L Heerdt, BC Berk, P Delafontaine, ...","Direct stimulation of Jak/STAT pathway by the angiotensin II AT1 receptor",1995,"Nature","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16397296092343007393",2,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bUBl9awAAAAJ&pagesize=100&citation_for_view=bUBl9awAAAAJ:tz746QTLzJkC",375,6528,247,247,793,33.04,113,7,24
784,"BC Berk, K Fujiwara, S Lehoux","ECM remodeling in hypertensive heart disease",2007,"The Journal of clinical investigation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10553046804945661679",3,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bUBl9awAAAAJ&pagesize=100&citation_for_view=bUBl9awAAAAJ:9yKSN-GCB0IC",117,3,568,575,784,65.33,261,3,12
777,"BC Berk, WS Weintraub, RW Alexander","Elevation of C-reactive protein in “active” coronary artery disease",1990,"The American journal of cardiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11687549302026494318",4,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bUBl9awAAAAJ&pagesize=100&citation_for_view=bUBl9awAAAAJ:d1gkVwhDpl0C",65,3,168,172,777,26.79,259,3,29
753,"GN Rao, BC Berk","Active oxygen species stimulate vascular smooth muscle cell growth and proto-oncogene expression.",1992,"Circulation research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9436232999394729738",5,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bUBl9awAAAAJ&pagesize=100&citation_for_view=bUBl9awAAAAJ:u-x6o8ySG0sC",70,3,593,599,753,27.89,377,2,27
636,"BC Berk, V Vekshtein, HM Gordon, T Tsuda","Angiotensin II-stimulated protein synthesis in cultured vascular smooth muscle cells.",1989,"Hypertension","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9064806437871764003",6,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bUBl9awAAAAJ&pagesize=100&citation_for_view=bUBl9awAAAAJ:2osOgNQ5qMEC",13,4,305,314,636,21.20,159,4,30
601,"RD Bell, EA Winkler, I Singh, AP Sagare, R Deane, Z Wu, DM Holtzman, ...","Apolipoprotein E controls cerebrovascular integrity via cyclophilin A",2012,"Nature","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7317294612347445380",7,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bUBl9awAAAAJ&pagesize=100&citation_for_view=bUBl9awAAAAJ:Y0pCki6q_DkC",485,7399,512,512,601,85.86,75,8,7
573,"MA Corson, NL James, SE Latta, RM Nerem, BC Berk, DG Harrison","Phosphorylation of endothelial nitric oxide synthase in response to fluid shear stress",1996,"Circulation research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8049463740186361749",8,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bUBl9awAAAAJ&pagesize=100&citation_for_view=bUBl9awAAAAJ:qjMakFHDy7sC",79,5,984,991,573,24.91,96,6,23
518,"J Abe, M Kusuhara, RJ Ulevitch, BC Berk, JD Lee","Big mitogen-activated protein kinase 1 (BMK1) is a redox-sensitive kinase",1996,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15959845566513278369",9,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bUBl9awAAAAJ&pagesize=100&citation_for_view=bUBl9awAAAAJ:UeHWp8X0CEIC",271,28,16586,16590,518,22.52,104,5,23
502,"BC Berk, RW Alexander, TA Brock, MA Gimbrone, RC Webb","Vasoconstriction: a new activity for platelet-derived growth factor",1986,"Science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2567645933623177991",10,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=bUBl9awAAAAJ&pagesize=100&citation_for_view=bUBl9awAAAAJ:IjCSPb-OGe4C",232,4746,87,90,502,15.21,100,5,33
