Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
476,"MR Groves, N Hanlon, P Turowski, BA Hemmings…","The structure of the protein phosphatase 2A PR65/A subunit reveals the conformation of its 15 tandemly repeated HEAT motifs",1999,"Cell","Elsevier","https://www.sciencedirect.com/science/article/pii/S0092867400809630","https://scholar.google.com/scholar?cites=4991868206619190717&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-10","HTML","","","",,,,,476,23.80,95,5,20
305,"B Favre, P Turowski, BA Hemmings","Differential inhibition and posttranslational modification of protein phosphatase 1 and 2A in MCF7 cells treated with calyculin-A, okadaic acid, and tautomycin",1997,"Journal of Biological Chemistry","ASBMB","http://www.jbc.org/content/272/21/13856.short","https://scholar.google.com/scholar?cites=17821234130169582278&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-10","","","","",,,,,305,13.86,102,3,22
195,"B Favre, S Zolnierowicz, P Turowski…","The catalytic subunit of protein phosphatase 2A is carboxyl-methylated in vivo.",1994,"Journal of Biological …","ASBMB","http://www.jbc.org/content/269/23/16311.short","https://scholar.google.com/scholar?cites=1724780441726144083&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-10","","","","",,,,,195,7.80,49,4,25
180,"P Turowski, R Martinelli, R Crawford…","Phosphorylation of vascular endothelial cadherin controls lymphocyte emigration",2008,"Journal of cell …","jcs.biologists.org","http://jcs.biologists.org/content/121/1/29.short","https://scholar.google.com/scholar?cites=15289702873939824380&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-10","","","","",,,,,180,16.36,45,4,11
164,"P Turowski, A Fernandez, B Favre, NJ Lamb…","Differential methylation and altered conformation of cytoplasmic and nuclear forms of protein phosphatase 2A during cell cycle progression.",1995,"The Journal of Cell …","jcb.rupress.org","http://jcb.rupress.org/content/129/2/397.abstract","https://scholar.google.com/scholar?cites=6890547310065458879&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-10","","","","",,,,,164,6.83,33,5,24
121,"P Turowski, T Myles, BA Hemmings…","Vimentin dephosphorylation by protein phosphatase 2A is modulated by the targeting subunit B55",1999,"Molecular biology of …","Am Soc Cell Biol","https://www.molbiolcell.org/doi/abs/10.1091/mbc.10.6.1997","https://scholar.google.com/scholar?cites=12135193098224979838&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-10","","","","",,,,,121,6.05,30,4,20
104,"P Turowski, C Franckhauser, MC Morris…","Functional cdc25C dual-specificity phosphatase is required for S-phase entry in human cells",2003,"Molecular biology of …","Am Soc Cell Biol","https://www.molbiolcell.org/doi/abs/10.1091/mbc.e02-08-0515","https://scholar.google.com/scholar?cites=916571484758145029&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-10","","","","",,,,,104,6.50,26,4,16
89,"C Jean, XL Chen, JO Nam, I Tancioni, S Uryu…","Inhibition of endothelial FAK activity prevents tumor metastasis by enhancing barrier function",2014,"J Cell Biol","jcb.rupress.org","http://jcb.rupress.org/content/204/2/247.short","https://scholar.google.com/scholar?cites=11876758117479267590&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-10","","","","",,,,,89,17.80,15,6,5
82,"M Desclozeaux, F Poulat, P de Santa Barbara…","Phosphorylation of an N-terminal motif enhances DNA-binding activity of the human SRY protein",1998,"Journal of Biological …","ASBMB","http://www.jbc.org/content/273/14/7988.short","https://scholar.google.com/scholar?cites=9640592258202420286&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-10","","","","",,,,,82,3.90,21,4,21
80,"P Turowski, B Favre, KS Campbell…","Modulation of the enzymatic properties of protein phosphatase 2A catalytic subunit by the recombinant 65‐kDa regulatory subunit PR65α",1997,"European journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1432-1033.1997.t01-1-00200.x","https://scholar.google.com/scholar?cites=14863989135526572071&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-10","PDF","","","",,,,,80,3.64,20,4,22
