Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
2147,"Y Gong, RB Slee, N Fukai, G Rawadi, S Roman-Roman, AM Reginato, ...","LDL receptor-related protein 5 (LRP5) affects bone accrual and eye development",2001,"Cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17996809420664747193",1,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:u5HHmVD_uO8C",107,4,513,523,2147,119.28,307,7,18
756,"M Vikkula, LM Boon, KLC Iii, JT Calvert, AJ Diamonti, B Goumnerov, ...","Vascular dysmorphogenesis caused by an activating mutation in the receptor tyrosine kinase TIE2",1996,"Cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5803087648139929308",2,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:u-x6o8ySG0sC",87,7,1181,1190,756,32.87,108,7,23
623,"E Vanneste, T Voet, C Le Caignec, M Ampe, P Konings, C Melotte, ...","Chromosome instability is common in human cleavage-stage embryos",2009,"Nature medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3089151044787594983",3,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:zYLM7Y9cAGgC",15,5,577,577,623,62.30,89,7,10
507,"I Eerola, LM Boon, JB Mulliken, PE Burrows, A Dompmartin, S Watanabe, ...","Capillary malformation–arteriovenous malformation, a new clinical and genetic disorder caused by RASA1 mutations",2003,"The American Journal of Human Genetics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2632483505858386418",4,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:UeHWp8X0CEIC",73,6,1240,1249,507,31.69,72,7,16
428,"B Lorenz-Depiereux, M Bastepe, A Benet-Pagès, M Amyere, ...","DMP1 mutations in autosomal recessive hypophosphatemia implicate a bone matrix protein in the regulation of phosphate homeostasis",2006,"Nature genetics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17551686981268107301",5,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:2osOgNQ5qMEC",38,11,1248,1248,428,32.92,86,5,13
426,"M Wassef, F Blei, D Adams, A Alomari, E Baselga, A Berenstein, ...","Vascular anomalies classification: recommendations from the International Society for the Study of Vascular Anomalies",2015,"Pediatrics 136 (1), e203-","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14842303635593825601",6,"2019-05-16","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:F1b5ZUV5XREC",,,214,,426,106.50,61,7,4
407,"A Irrthum, MJ Karkkainen, K Devriendt, K Alitalo, M Vikkula","Congenital hereditary lymphedema caused by a mutation that inactivates VEGFR3 tyrosine kinase",2000,"The American Journal of Human Genetics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12171855162707599306",7,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:9yKSN-GCB0IC",67,2,295,301,407,21.42,81,5,19
382,"A Irrthum, K Devriendt, D Chitayat, G Matthijs, C Glade, PM Steijlen, ...","Mutations in the transcription factor gene SOX18 underlie recessive and dominant forms of hypotrichosis-lymphedema-telangiectasia",2003,"The American Journal of Human Genetics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2750995074655186359",8,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:IjCSPb-OGe4C",72,6,1470,1478,382,23.88,55,7,16
366,"M Vikkula, ECM Madman, VCH Lui, NI Zhidkova, GE Tiller, MB Goldring, ...","Autosomal dominant and recessive osteochondrodysplasias associated with the COL11A2 locus",1995,"Cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8452079253630114479",9,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:d1gkVwhDpl0C",80,3,431,437,366,15.25,52,7,24
325,"M Jinnin, D Medici, L Park, N Limaye, Y Liu, E Boscolo, J Bischoff, ...","Suppressed NFAT-dependent VEGFR1 expression and constitutive VEGFR2 signaling in infantile hemangioma",2008,"Nature medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12192142577669512618",10,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:ufrVoPGSRksC",14,11,1236,1236,325,29.55,41,8,11
311,"TC Pansuriya, R Van Eijk, P d'Adamo, MAJH Van Ruler, ML Kuijjer, ...","Somatic mosaic IDH1 and IDH2 mutations are associated with enchondroma and spindle cell hemangioma in Ollier disease and Maffucci syndrome",2011,"Nature genetics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15887729657811772534",11,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:j3f4tGmQtD8C",43,12,1256,1256,311,38.88,52,6,8
277,"Y Gong, M Vikkula, L Boon, J Liu, P Beighton, R Ramesar, L Peltonen, ...","Osteoporosis-pseudoglioma syndrome, a disorder affecting skeletal strength and vision, is assigned to chromosome region 11q12-13.",1996,"American journal of human genetics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12143594284064147428",12,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:qjMakFHDy7sC",59,1,146,146,277,12.04,35,8,23
273,"N Revencu, LM Boon, JB Mulliken, O Enjolras, MR Cordisco, PE Burrows, ...","Parkes Weber syndrome, vein of Galen aneurysmal malformation, and other fast‐flow vascular anomalies are caused by RASA1 mutations",2008,"Human mutation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9582967396749118668",13,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:0EnyYjriUFMC",29,7,959,965,273,24.82,39,7,11
256,"LM Boon, JB Mulliken, O Enjolras, M Vikkula","Glomuvenous malformation (glomangioma) and venous malformation: distinct clinicopathologic and genetic entities",2004,"Archives of dermatology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15940695453752577062",14,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:Se3iqnhoufwC",140,8,971,976,256,17.07,64,4,15
245,"N Limaye, V Wouters, M Uebelhoer, M Tuominen, R Wirkkala, JB Mulliken, ...","Somatic mutations in angiopoietin receptor gene TEK cause solitary and multiple sporadic venous malformations",2009,"Nature genetics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11644992078130455719",15,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:ULOm3_A8WrAC",41,1,118,118,245,24.50,35,7,10
236,"P Brouillard, LM Boon, JB Mulliken, O Enjolras, M Ghassibé, ML Warman, ...","Mutations in a novel factor, glomulin, are responsible for glomuvenous malformations (“glomangiomas”)",2002,"The American Journal of Human Genetics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7696587985255876330",16,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:eQOLeE2rZwMC",70,4,866,874,236,13.88,34,7,17
219,"LM Boon, JB Mulliken, M Vikkula","RASA1: variable phenotype with capillary and arteriovenous malformations",2005,"Current opinion in genetics & development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3887149235404201323",17,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:MXK_kJrjxJIC",15,3,265,269,219,15.64,73,3,14
215,"S Annunen, J Körkkö, M Czarny, ML Warman, HG Brunner, H Kääriäinen, ...","Splicing mutations of 54-bp exons in the COL11A1 gene cause Marshall syndrome, but other mutations cause overlapping Marshall/Stickler phenotypes",1999,"The American Journal of Human Genetics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1039345787986133085",18,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:Y0pCki6q_DkC",65,4,974,983,215,10.75,31,7,20
206,"P Brouillard, M Vikkula","Genetic causes of vascular malformations",2007,"Human Molecular Genetics 16 (R2), R140-R","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8551792051934386028",19,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:hqOjcs7Dif8C",149,,,,206,17.17,103,2,12
204,"LM Boon, JB Mulliken, M Vikkula, H Watkins, J Seidman, BR Olsen, ...","Assignment of a locus for dominantly inherited venous malformations to chromosome 9p",1994,"Human Molecular Genetics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13400214648390922343",20,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=QfMeLj4AAAAJ&pagesize=100&citation_for_view=QfMeLj4AAAAJ:Ehil0879vHcC",3,9,1583,1587,204,8.16,29,7,25
