Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
187,"C Li, A Wen, B Shen, J Lu, Y Huang, Y Chang","FastCloning: a highly simplified, purification-free, sequence-and ligation-independent PCR cloning method",2011,"BMC biotechnology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7075536354091322394",1,"2019-05-17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8ryKBWUAAAAJ&pagesize=100&citation_for_view=8ryKBWUAAAAJ:0EnyYjriUFMC",11,1,92,92,187,23.38,31,6,8
47,"AY Wen, F You, P Sun, J Li, DD Xu, ZH Wu, DY Ma, PJ Zhang","CpG methylation of dmrt1 and cyp19a promoters in relation to their sexual dimorphic expression in the Japanese flounder Paralichthys olivaceus",2014,"Journal of Fish Biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7183285664511107741",2,"2019-05-17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8ryKBWUAAAAJ&pagesize=100&citation_for_view=8ryKBWUAAAAJ:8k81kl-MbHgC",84,1,193,205,47,9.40,6,8,5
30,"A Wen, F You, X Tan, P Sun, J Ni, Y Zhang, D Xu, Z Wu, Y Xu, P Zhang","Expression pattern of dmrt4 from olive flounder (Paralichthys olivaceus) in adult gonads and during embryogenesis",2009,"Fish physiology and biochemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12839759725742740100",3,"2019-05-17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8ryKBWUAAAAJ&pagesize=100&citation_for_view=8ryKBWUAAAAJ:5nxA0vEk-isC",35,3,421,433,30,3.00,3,10,10
21,"Y Dong, C Fernandes, Y Liu, Y Wu, H Wu, ML Brophy, L Deng, K Song, ...","Role of endoplasmic reticulum stress signalling in diabetic endothelial dysfunction and atherosclerosis",2017,"Diabetes and Vascular Disease Research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15334792184820359471",4,"2019-05-17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8ryKBWUAAAAJ&pagesize=100&citation_for_view=8ryKBWUAAAAJ:hqOjcs7Dif8C",14,1,14,23,21,10.50,2,9,2
15,"J Ni, F You, J Xu, D Xu, A Wen, Z Wu, Y Xu, P Zhang","Single nucleotide polymorphisms in intron 1 and intron 2 of Larimichthys crocea growth hormone gene are correlated with growth traits",2012,"Chinese journal of oceanology and limnology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8783797594462219216",5,"2019-05-17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8ryKBWUAAAAJ&pagesize=100&citation_for_view=8ryKBWUAAAAJ:3fE2CSJIrl8C",30,2,279,285,15,2.14,2,8,7
14,"HNA Rahman, H Wu, Y Dong, S Pasula, A Wen, Y Sun, ML Brophy, ...","Selective Targeting of a Novel Epsin-VEGFR2 Interaction Promotes VEGF-Mediated Angiogenesis",2016,"Circulation Research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17337752062423399652",6,"2019-05-17","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8ryKBWUAAAAJ&pagesize=100&citation_for_view=8ryKBWUAAAAJ:Se3iqnhoufwC",,,,,14,4.67,2,8,3
13,"P Sun, F You, M Liu, Z Wu, A Wen, J Li, Y Xu, P Zhang","Steroid sex hormone dynamics during estradiol-17β induced gonadal differentiation in Paralichthys olivaceus (Teleostei)",2010,"Chinese Journal of Oceanology and Limnology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5899344505936312638",7,"2019-05-17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8ryKBWUAAAAJ&pagesize=100&citation_for_view=8ryKBWUAAAAJ:MXK_kJrjxJIC",28,2,254,259,13,1.44,2,8,9
12,"L Wang, F You, S Weng, A Wen, Z Wu, Y Zou, M Xin, P Zhang","Molecular cloning and sexually dimorphic expression patterns of nr0b1 and nr5a2 in olive flounder, Paralichthys olivaceus",2015,"Development genes and evolution","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8965511841785251851",8,"2019-05-17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8ryKBWUAAAAJ&pagesize=100&citation_for_view=8ryKBWUAAAAJ:KlAtU1dfN6UC",225,2,95,104,12,3.00,2,8,4
11,"P Sun, F You, L Zhang, A Wen, Z Wu, D Xu, J Li, Y Xu, P Zhang","Histological evaluation of gonadal differentiation in olive flounder (Paralichthys olivaceus)",2009,"Marine Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2750141339243031410",9,"2019-05-17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8ryKBWUAAAAJ&pagesize=100&citation_for_view=8ryKBWUAAAAJ:kNdYIx-mwKoC",33,,53,58,11,1.10,1,9,10
8,"A Wen, A Guo, YL Chen","Mu-opioid signaling modulates biphasic expression of TrkB and IκBα genes and neurite outgrowth in differentiating and differentiated human neuroblastoma cells",2013,"Biochemical and biophysical research communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11854651148014262784",10,"2019-05-17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=8ryKBWUAAAAJ&pagesize=100&citation_for_view=8ryKBWUAAAAJ:Zph67rFs4hoC",432,4,638,642,8,1.33,3,3,6
