Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
1700,"JS Wadia, RV Stan, SF Dowdy","Transducible TAT-HA fusogenic peptide enhances escape of TAT-fusion proteins after lipid raft macropinocytosis",2004,"Nature medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10605067495874685676",1,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=aG_dYR0AAAAJ&pagesize=100&citation_for_view=aG_dYR0AAAAJ:u5HHmVD_uO8C",10,3,310,310,1700,113.33,567,3,15
434,"B Sinha, D Köster, R Ruez, P Gonnord, M Bastiani, D Abankwa, RV Stan, ...","Cells respond to mechanical stress by rapid disassembly of caveolae",2011,"Cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10566061258443057221",2,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=aG_dYR0AAAAJ&pagesize=100&citation_for_view=aG_dYR0AAAAJ:YsMSGLbcyi4C",144,3,402,413,434,54.25,54,8,8
429,"YY Zhao, Y Liu, RV Stan, L Fan, Y Gu, N Dalton, PH Chu, K Peterson, ...","Defects in caveolin-1 cause dilated cardiomyopathy and pulmonary hypertension in knockout mice",2002,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14903214305572668001",3,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=aG_dYR0AAAAJ&pagesize=100&citation_for_view=aG_dYR0AAAAJ:u-x6o8ySG0sC",99,17,11375,11380,429,25.24,48,9,17
323,"RD Minshall, WC Sessa, RV Stan, RGW Anderson, AB Malik","Caveolin regulation of endothelial function",2003,"American Journal of Physiology-Lung Cellular and Molecular Physiology 285 (6 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10644223033935258367",4,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=aG_dYR0AAAAJ&pagesize=100&citation_for_view=aG_dYR0AAAAJ:d1gkVwhDpl0C",,,,,323,20.19,65,5,16
308,"J Yu, S Bergaya, T Murata, IF Alp, MP Bauer, MI Lin, M Drab, ...","Direct evidence for the role of caveolin-1 and caveolae in mechanotransduction and remodeling of blood vessels",2006,"The Journal of clinical investigation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3662276818416786169",5,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=aG_dYR0AAAAJ&pagesize=100&citation_for_view=aG_dYR0AAAAJ:2osOgNQ5qMEC",116,5,1284,1291,308,23.69,39,8,13
270,"RV Stan","Structure of caveolae",2005,"Biochimica et Biophysica Acta (BBA)-Molecular Cell Research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9133735923626960657",6,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=aG_dYR0AAAAJ&pagesize=100&citation_for_view=aG_dYR0AAAAJ:qjMakFHDy7sC",1746,3,334,348,270,19.29,270,1,14
247,"M Murakami, LT Nguyen, ZW Zhang, KL Moodie, P Carmeliet, RV Stan, ...","The FGF system has a key role in regulating vascular integrity",2008,"The Journal of clinical investigation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15349300787647346175",7,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=aG_dYR0AAAAJ&pagesize=100&citation_for_view=aG_dYR0AAAAJ:W7OEmFMy1HYC",118,10,3355,3366,247,22.45,35,7,11
217,"RV Stan, WG Roberts, D Predescu, K Ihida, L Saucan, L Ghitescu, ...","Immunoisolation and partial characterization of endothelial plasmalemmal vesicles (caveolae).",1997,"Molecular biology of the cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2534149447890795346,4750213814567549154",8,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=aG_dYR0AAAAJ&pagesize=100&citation_for_view=aG_dYR0AAAAJ:9yKSN-GCB0IC",8,4,595,605,217,9.86,31,7,22
199,"RV Stan, M Kubitza, GE Palade","PV-1 is a component of the fenestral and stomatal diaphragms in fenestrated endothelia",1999,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1904274467917279000",9,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=aG_dYR0AAAAJ&pagesize=100&citation_for_view=aG_dYR0AAAAJ:Tyk-4Ss8FVUC",96,23,13203,13207,199,9.95,66,3,20
186,"SL Madden, BP Cook, M Nacht, WD Weber, MR Callahan, Y Jiang, ...","Vascular gene expression in nonneoplastic and malignant brain",2004,"The American journal of pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5019538077416125560",10,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=aG_dYR0AAAAJ&pagesize=100&citation_for_view=aG_dYR0AAAAJ:UeHWp8X0CEIC",165,2,601,608,186,12.40,27,7,15
