Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
414,"A Glading, DA Lauffenburger, A Wells","Cutting to the chase: calpain proteases in cell motility",2002,"Trends in cell biology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0962892401021791","https://scholar.google.com/scholar?cites=2737753707749067178&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-27","HTML","","","",,,,,414,24.35,138,3,17
301,"A Glading, P Chang, DA Lauffenburger…","Epidermal growth factor receptor activation of calpain is required for fibroblast motility and occurs via an ERK/MAP kinase signaling pathway",2000,"Journal of Biological …","ASBMB","http://www.jbc.org/content/275/4/2390.short","https://scholar.google.com/scholar?cites=16089945162970182207&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-27","","","","",,,,,301,15.84,75,4,19
252,"A Glading, J Han, RA Stockton, MH Ginsberg","KRIT-1/CCM1 is a Rap1 effector that regulates endothelial cell–cell junctions",2007,"J Cell Biol","jcb.rupress.org","http://jcb.rupress.org/content/179/2/247.short","https://scholar.google.com/scholar?cites=5266616123583016734&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-27","","","","",,,,,252,21.00,63,4,12
219,"A Glading, F Überall, SM Keyse…","Membrane proximal ERK signaling is required for M-calpain activation downstream of epidermal growth factor receptor signaling",2001,"Journal of Biological …","ASBMB","http://www.jbc.org/content/276/26/23341.short","https://scholar.google.com/scholar?cites=11617919862972844168&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-27","","","","",,,,,219,12.17,55,4,18
197,"H Shiraha, A Glading, J Chou, Z Jia…","Activation of m-calpain (calpain II) by epidermal growth factor is limited by protein kinase A phosphorylation of m-calpain",2002,"Molecular and cellular …","Am Soc Microbiol","https://mcb.asm.org/content/22/8/2716.short","https://scholar.google.com/scholar?cites=7715024511930221880&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-27","","","","",,,,,197,11.59,39,5,17
143,"H Shiraha, A Glading, K Gupta, A Wells","IP-10 inhibits epidermal growth factor–induced motility by decreasing epidermal growth factor receptor–mediated calpain activity",1999,"The Journal of cell biology","jcb.rupress.org","http://jcb.rupress.org/content/146/1/243.abstract","https://scholar.google.com/scholar?cites=9978363024463163678&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-27","","","","",,,,,143,7.15,36,4,20
106,"A Wells, K Gupta, P Chang, S Swindle…","Epidermal growth factor receptor‐mediated motility in fibroblasts",1998,"Microscopy research …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1097-0029(19981201)43:5%3C395::AID-JEMT6%3E3.0.CO;2-T","https://scholar.google.com/scholar?cites=13124833213247825476&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-27","","","","",,,,,106,5.05,21,5,21
80,"L Satish, HC Blair, A Glading…","Interferon-inducible protein 9 (CXCL11)-induced cell motility in keratinocytes requires calcium flux-dependent activation of μ-calpain",2005,"Molecular and cellular …","Am Soc Microbiol","https://mcb.asm.org/content/25/5/1922.short","https://scholar.google.com/scholar?cites=15028019967790489235&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-27","","","","",,,,,80,5.71,20,4,14
78,"AJ Glading, MH Ginsberg","Rap1 and its effector KRIT1/CCM1 regulate β-catenin signaling",2010,"Disease models & mechanisms","dmm.biologists.org","http://dmm.biologists.org/content/3/1-2/73.short","https://scholar.google.com/scholar?cites=5550452599956696504&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-27","","","","",,,,,78,8.67,39,2,9
80,"J Krueger, FL Chou, A Glading…","Phosphorylation of phosphoprotein enriched in astrocytes (PEA-15) regulates extracellular signal-regulated kinase-dependent transcription and cell proliferation",2005,"Molecular biology of …","Am Soc Cell Biol","https://www.molbiolcell.org/doi/abs/10.1091/mbc.E04-11-1007","https://scholar.google.com/scholar?cites=15528066098304633781&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-27","","","","",,,,,80,5.71,20,4,14
64,"A Glading, JA Koziol, J Krueger, MH Ginsberg","PEA-15 inhibits tumor cell invasion by binding to extracellular signal-regulated kinase 1/2",2007,"Cancer research","AACR","http://cancerres.aacrjournals.org/content/67/4/1536.short","https://scholar.google.com/scholar?cites=14627933051001979829&as_sdt=800005&sciodt=0,15&hl=en",11,"2019-06-27","","","","",,,,,64,5.33,16,4,12
62,"FL Chou, JM Hill, JC Hsieh, J Pouyssegur…","PEA-15 binding to ERK1/2 MAPKs is required for its modulation of integrin activation",2003,"Journal of Biological …","ASBMB","http://www.jbc.org/content/278/52/52587.short","https://scholar.google.com/scholar?cites=13279452514752725832&as_sdt=800005&sciodt=0,15&hl=en",12,"2019-06-27","","","","",,,,,62,3.88,12,5,16
24,"SF Retta, AJ Glading","Oxidative stress and inflammation in cerebral cavernous malformation disease pathogenesis: two sides of the same coin",2016,"The international journal of biochemistry & cell …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1357272516302734","https://scholar.google.com/scholar?cites=6911349256670081444&as_sdt=800005&sciodt=0,15&hl=en",13,"2019-06-27","HTML","","","",,,,,24,8.00,12,2,3
27,"PV DiStefano, JM Kuebel, IH Sarelius…","KRIT1 protein depletion modifies endothelial cell behavior via increased vascular endothelial growth factor (VEGF) signaling",2014,"Journal of Biological …","ASBMB","http://www.jbc.org/content/289/47/33054.short","https://scholar.google.com/scholar?cites=2620561127198065598&as_sdt=800005&sciodt=0,15&hl=en",14,"2019-06-27","","","","",,,,,27,5.40,7,4,5
26,"IH Sarelius, AJ Glading","Control of vascular permeability by adhesion molecules",2015,"Tissue barriers","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.4161/21688370.2014.985954","https://scholar.google.com/scholar?cites=11964316644137570221&as_sdt=800005&sciodt=0,15&hl=en",15,"2019-06-27","","","","",,,,,26,6.50,13,2,4
23,"M Corr, I Lerman, JM Keubel, L Ronacher…","Decreased krev Interaction–Trapped 1 expression leads to increased vascular permeability and modifies inflammatory responses In vivo",2012,"… , and vascular biology","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/atvbaha.112.300115","https://scholar.google.com/scholar?cites=15486095916588906662&as_sdt=800005&sciodt=0,15&hl=en",16,"2019-06-27","","","","",,,,,23,3.29,5,5,7
8,"L Goitre, PV DiStefano, A Moglia, N Nobiletti…","Up-regulation of NADPH oxidase-mediated redox signaling contributes to the loss of barrier function in KRIT1 deficient endothelium",2017,"Scientific reports","nature.com","https://www.nature.com/articles/s41598-017-08373-4","https://scholar.google.com/scholar?cites=7696265890966391307&as_sdt=800005&sciodt=0,15&hl=en",17,"2019-06-27","HTML","","","",,,,,8,4.00,2,5,2
1,"Y Liu, E Saber, A Glading…","Measurement of blood flow velocity for in vivo video sequences with motion estimation methods",2014,"Medical Imaging 2014 …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/9034/90342W/Measurement-of-blood-flow-velocity-for-iin-vivo-i-video/10.1117/12.2043255.short","https://scholar.google.com/scholar?cites=14266265806911627547&as_sdt=800005&sciodt=0,15&hl=en",18,"2019-06-27","","","","",,,,,1,0.20,0,4,5
