Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
743,"SA Baldwin, BE Wampold, ZE Imel","Untangling the alliance-outcome correlation: Exploring the relative importance of therapist and patient variability in the alliance.",2007,"Journal of consulting and …","psycnet.apa.org","https://psycnet.apa.org/doiLanding?doi=10.1037/0022-006X.75.6.842","https://scholar.google.com/scholar?cites=70596444327231004&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-05-27","","","","",,,,,743,61.92,248,3,12
544,"AJ Hawkins, VL Blanchard, SA Baldwin…","Does marriage and relationship education work? A meta-analytic study.",2008,"Journal of consulting …","psycnet.apa.org","https://psycnet.apa.org/record/2008-13625-002","https://scholar.google.com/scholar?cites=1370148995346650878&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-05-27","","","","",,,,,544,49.45,136,4,11
611,"AM Ranger, MJ Grusby, MR Hodge, EM Gravallese…","The transcription factor NF-ATc is essential for cardiac valve formation",1998,"Nature","nature.com","https://www.nature.com/articles/32426","https://scholar.google.com/scholar?cites=18307941619852189903&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-05-27","","","","",,,,,611,29.10,122,5,21
564,"L Kwee, HS Baldwin, HM Shen, CL Stewart…","Defective development of the embryonic and extraembryonic circulatory systems in vascular cell adhesion molecule (VCAM-1) deficient mice",1995,"…","dev.biologists.org","http://dev.biologists.org/content/121/2/489.short","https://scholar.google.com/scholar?cites=8852505955097386874&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-05-27","","","","",,,,,564,23.50,113,5,24
449,"WR Shadish, SA Baldwin","Meta‐analysis of MFT interventions",2003,"Journal of marital and family …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1752-0606.2003.tb01694.x","https://scholar.google.com/scholar?cites=12232284586318604824&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-05-27","","","","",,,,,449,28.06,225,2,16
436,"RA Neimeyer, SA Baldwin, J Gillies","Continuing bonds and reconstructing meaning: Mitigating complications in bereavement",2006,"Death studies","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/07481180600848322","https://scholar.google.com/scholar?cites=5634655413749198294&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-05-27","","","","",,,,,436,33.54,145,3,13
385,"SA Baldwin, JP Hoffmann","The dynamics of self-esteem: A growth-curve analysis",2002,"Journal of youth and adolescence","Springer","https://link.springer.com/article/10.1023/A:1014065825598","https://scholar.google.com/scholar?cites=7550344204694010797&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-05-27","","","","",,,,,385,22.65,193,2,17
384,"SA Baldwin, ZE Imel","Therapist effects: Findings and methods",2013,"Bergin and Garfield's handbook of psychotherapy and …","","","https://scholar.google.com/scholar?cites=8868356064747339175&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-05-27","CITATION","","","",,,,,384,64.00,192,2,6
336,"M Brissova, A Shostak, M Shiota, PO Wiebe…","Pancreatic islet production of vascular endothelial growth factor-a is essential for islet vascularization, revascularization, and function",2006,"Diabetes","Am Diabetes Assoc","http://diabetes.diabetesjournals.org/content/55/11/2974.short","https://scholar.google.com/scholar?cites=12617061068255716834&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-05-27","","","","",,,,,336,25.85,67,5,13
327,"EK Schatz, RS Baldwin","Context clues are unreliable predictors of word meanings",1986,"Reading research quarterly","savingthewahyanites.net","http://www.savingthewahyanites.net/wp-content/uploads/2012/01/schatz-1986-contextcluesareunreliablepredictorsofwordmeanings.pdf","https://scholar.google.com/scholar?cites=12743029750353447231&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-05-27","PDF","","","",,,,,327,9.91,164,2,33
308,"HS Baldwin, HM Shen, HC Yan, HM DeLisser…","Platelet endothelial cell adhesion molecule-1 (PECAM-1/CD31): alternatively spliced, functionally distinct isoforms expressed during mammalian cardiovascular …",1994,"…","dev.biologists.org","http://dev.biologists.org/content/120/9/2539.short","https://scholar.google.com/scholar?cites=17556782919307571025&as_sdt=800005&sciodt=0,15&hl=en",11,"2019-05-27","","","","",,,,,308,12.32,62,5,25
268,"VL Blanchard, AJ Hawkins, SA Baldwin…","Investigating the effects of marriage and relationship education on couples' communication skills: A meta-analytic study.",2009,"Journal of Family …","psycnet.apa.org","https://psycnet.apa.org/record/2009-04780-008","https://scholar.google.com/scholar?cites=6752241924855215902&as_sdt=800005&sciodt=0,15&hl=en",12,"2019-05-27","","","","",,,,,268,26.80,67,4,10
290,"K Jiao, H Kulessa, K Tompkins, Y Zhou…","An essential role of Bmp4 in the atrioventricular septation of the mouse heart",2003,"Genes & …","genesdev.cshlp.org","http://genesdev.cshlp.org/content/17/19/2362.short","https://scholar.google.com/scholar?cites=11996052761840615407&as_sdt=800005&sciodt=0,15&hl=en",13,"2019-05-27","","","","",,,,,290,18.13,58,5,16
255,"SA Baldwin, A Berkeljon, DC Atkins…","Rates of change in naturalistic psychotherapy: Contrasting dose–effect and good-enough level models of change.",2009,"Journal of consulting …","psycnet.apa.org","https://psycnet.apa.org/record/2009-03774-001","https://scholar.google.com/scholar?cites=4780868095070720005&as_sdt=800005&sciodt=0,15&hl=en",14,"2019-05-27","","","","",,,,,255,25.50,64,4,10
274,"EL George, HS Baldwin, RO Hynes","Fibronectins are essential for heart and blood vessel morphogenesis but are dispensable for initial specification of precursor cells",1997,"Blood","Am Soc Hematology","http://www.bloodjournal.org/content/90/8/3073.short","https://scholar.google.com/scholar?cites=7461160676328679073&as_sdt=800005&sciodt=0,15&hl=en",15,"2019-05-27","","","","",,,,,274,12.45,91,3,22
229,"WR Shadish, SA Baldwin","Effects of behavioral marital therapy: a meta-analysis of randomized controlled trials.",2005,"Journal of consulting and clinical …","psycnet.apa.org","https://psycnet.apa.org/journals/ccp/73/1/6/","https://scholar.google.com/scholar?cites=14600457760790770632&as_sdt=800005&sciodt=0,15&hl=en",16,"2019-05-27","","","","",,,,,229,16.36,115,2,14
212,"DC Atkins, SA Baldwin, C Zheng…","A tutorial on count regression and zero-altered count models for longitudinal substance use data.",2013,"Psychology of …","psycnet.apa.org","https://psycnet.apa.org/record/2012-22398-001","https://scholar.google.com/scholar?cites=16597347595704448624&as_sdt=800005&sciodt=0,15&hl=en",17,"2019-05-27","","","","",,,,,212,35.33,53,4,6
214,"S Boyle, A Misfeldt, KJ Chandler, KK Deal…","Fate mapping using Cited1-CreERT2 mice demonstrates that the cap mesenchyme contains self-renewing progenitor cells and gives rise exclusively to …",2008,"Developmental …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0012160607014571","https://scholar.google.com/scholar?cites=13686284329151996921&as_sdt=800005&sciodt=0,15&hl=en",18,"2019-05-27","HTML","","","",,,,,214,19.45,43,5,11
202,"SA Baldwin, DM Murray…","Empirically supported treatments or type I errors? Problems with the analysis of data from group-administered treatments.",2005,"Journal of consulting and …","psycnet.apa.org","https://psycnet.apa.org/journals/ccp/73/5/924.html?uid=2005-13740-015","https://scholar.google.com/scholar?cites=10604021586783584993&as_sdt=800005&sciodt=0,15&hl=en",19,"2019-05-27","","","","",,,,,202,14.43,67,3,14
221,"JE Readence, TW Bean, RS Baldwin","Content area literacy: An integrated approach",2004,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=wHygoiTye08C&oi=fnd&pg=PR3&dq=%22scott+baldwin%22&ots=KKRCdm0frN&sig=84uu29fFTOSck0-nc23XXnpyuuE","https://scholar.google.com/scholar?cites=14322988107882259079&as_sdt=800005&sciodt=0,15&hl=en",20,"2019-05-27","BOOK","","","",,,,,221,14.73,74,3,15
193,"SA Baldwin, S Christian, A Berkeljon…","The effects of family therapies for adolescent delinquency and substance abuse: A meta‐analysis",2012,"Journal of marital and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1752-0606.2011.00248.x","https://scholar.google.com/scholar?cites=14246179193280751599&as_sdt=800005&sciodt=0,15&hl=en",21,"2019-05-27","","","","",,,,,193,27.57,48,4,7
206,"RS Baldwin, Z Peleg-Bruckner, AH McClintock","Effects of topic interest and prior knowledge on reading comprehension",1985,"Reading research quarterly","JSTOR","https://www.jstor.org/stable/747856","https://scholar.google.com/scholar?cites=10376320225982957297&as_sdt=800005&sciodt=0,15&hl=en",22,"2019-05-27","","","","",,,,,206,6.06,69,3,34
198,"B Wu, Z Zhang, W Lui, X Chen, Y Wang…","Endocardial cells form the coronary arteries by angiogenesis through myocardial-endocardial VEGF signaling",2012,"Cell","Elsevier","https://www.sciencedirect.com/science/article/pii/S0092867412012433","https://scholar.google.com/scholar?cites=12715106577850659214&as_sdt=800005&sciodt=0,15&hl=en",23,"2019-05-27","HTML","","","",,,,,198,28.29,33,6,7
184,"V Melotte, X Qu, M Ongenaert, W Van Criekinge…","The N-myc downstream regulated gene (NDRG) family: diverse functions, multiple applications",2010,"The FASEB …","fasebj.org","https://www.fasebj.org/doi/abs/10.1096/fj.09-151464","https://scholar.google.com/scholar?cites=5991133705384677920&as_sdt=800005&sciodt=0,15&hl=en",24,"2019-05-27","","","","",,,,,184,20.44,37,5,9
162,"Y Markarian, MJ Larson, MA Aldea, SA Baldwin…","Multiple pathways to functional impairment in obsessive–compulsive disorder",2010,"Clinical psychology …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0272735809001366","https://scholar.google.com/scholar?cites=4659049248700091458&as_sdt=800005&sciodt=0,15&hl=en",25,"2019-05-27","HTML","","","",,,,,162,18.00,32,5,9
144,"L Piali, SM Albelda, H Scott Baldwin…","Murine platelet endothelial cell adhesion molecule (PECAM‐1)/CD31 modulates β2 integrins on lymphokine‐activated killer cells",1993,"European journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/eji.1830231013","https://scholar.google.com/scholar?cites=1652289516978071619&as_sdt=800005&sciodt=0,15&hl=en",26,"2019-05-27","","","","",,,,,144,5.54,36,4,26
151,"JS Warren, PL Nelson, SA Mondragon…","Youth psychotherapy change trajectories and outcomes in usual care: Community mental health versus managed care settings.",2010,"Journal of Consulting …","psycnet.apa.org","https://psycnet.apa.org/journals/ccp/78/2/144.html?uid=2010-05835-002","https://scholar.google.com/scholar?cites=4351019272132147350&as_sdt=800005&sciodt=0,15&hl=en",27,"2019-05-27","","","","",,,,,151,16.78,38,4,9
130,"…, YQ Wang, H Scott Baldwin","Qualitative and quantitative analysis of embryonic pulmonary vessel formation",2000,"American Journal of …","atsjournals.org","https://www.atsjournals.org/doi/abs/10.1165/ajrcmb.22.2.3766","https://scholar.google.com/scholar?cites=12872976530104072313&as_sdt=800005&sciodt=0,15&hl=en",28,"2019-05-27","","","","",,,,,130,6.84,43,3,19
145,"S Srinivasan, HS Baldwin, O Aristizabal, L Kwee…","Noninvasive, in utero imaging of mouse embryonic heart development with 40-MHz echocardiography",1998,"Circulation","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.cir.98.9.912","https://scholar.google.com/scholar?cites=5525694612639833743&as_sdt=800005&sciodt=0,15&hl=en",29,"2019-05-27","","","","",,,,,145,6.90,29,5,21
147,"HS Baldwin","Early embryonic vascular development",1996,"Cardiovascular research","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.628.8235&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=5533424542180491593&as_sdt=800005&sciodt=0,15&hl=en",30,"2019-05-27","PDF","","","",,,,,147,6.39,147,1,23
143,"DB Frank, A Abtahi, DJ Yamaguchi, S Manning…","Bone morphogenetic protein 4 promotes pulmonary vascular remodeling in hypoxic pulmonary hypertension",2005,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.res.0000181152.65534.07","https://scholar.google.com/scholar?cites=4554323140462652134&as_sdt=800005&sciodt=0,15&hl=en",31,"2019-05-27","","","","",,,,,143,10.21,29,5,14
119,"…, DA Piccoli, NB Spinner, H Scott Baldwin…","The Expression of Jagged1 in the Developing Mammalian Heart Correlates With Cardiovascular Disease in Alagille Syndrome",1999,"Human molecular …","academic.oup.com","https://academic.oup.com/hmg/article-abstract/8/13/2443/650479","https://scholar.google.com/scholar?cites=10886004816106995595&as_sdt=800005&sciodt=0,15&hl=en",32,"2019-05-27","","","","",,,,,119,5.95,24,5,20
139,"DH Turnbull, TS Bloomfield…","Ultrasound backscatter microscope analysis of early mouse embryonic brain development",1995,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/92/6/2239.short","https://scholar.google.com/scholar?cites=8837011185307837477&as_sdt=800005&sciodt=0,15&hl=en",33,"2019-05-27","","","","",,,,,139,5.79,46,3,24
136,"DV McGehee, EN Mazzae…","Driver reaction time in crash avoidance research: validation of a driving simulator study on a test track",2000,"Proceedings of the …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/154193120004402026","https://scholar.google.com/scholar?cites=3913224760430717212&as_sdt=800005&sciodt=0,15&hl=en",34,"2019-05-27","","","","",,,,,136,7.16,45,3,19
133,"B Zhou, RQ Cron, B Wu, A Genin, Z Wang, S Liu…","Regulation of the murine Nfatc1 gene by NFATc2",2002,"Journal of Biological …","ASBMB","http://www.jbc.org/content/277/12/10704.short","https://scholar.google.com/scholar?cites=6697696816680311797&as_sdt=800005&sciodt=0,15&hl=en",35,"2019-05-27","","","","",,,,,133,7.82,19,7,17
131,"KM Loomes, DB Taichman, CL Glover…","Characterization of Notch receptor expression in the developing mammalian heart and liver",2002,"American journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/ajmg.10592","https://scholar.google.com/scholar?cites=9169621582798939574&as_sdt=800005&sciodt=0,15&hl=en",36,"2019-05-27","","","","",,,,,131,7.71,33,4,17
111,"B Roshanaei‐Moghaddam, MC Pauly…","Relative effects of CBT and pharmacotherapy in depression versus anxiety: is medication somewhat better for depression, and CBT somewhat better for anxiety?",2011,"Depression and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/da.20829","https://scholar.google.com/scholar?cites=4272460168376510764&as_sdt=800005&sciodt=0,15&hl=en",37,"2019-05-27","","","","",,,,,111,13.88,37,3,8
