Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
818,"A Horowitz, CB Menice, R Laporte, KG Morgan","Mechanisms of smooth muscle contraction",1996,"Physiological reviews","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10368480122532695509",1,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hmMczY8AAAAJ&pagesize=100&citation_for_view=hmMczY8AAAAJ:u5HHmVD_uO8C",76,4,967,1003,818,35.57,205,4,23
180,"A Horowitz, E Tkachenko, M Simons","Fibroblast growth factor–specific modulation of cellular response by syndecan-4",2002,"J Cell Biol","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1419086487295194181",2,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hmMczY8AAAAJ&pagesize=100&citation_for_view=hmMczY8AAAAJ:u-x6o8ySG0sC",157,4,715,725,180,10.59,60,3,17
162,"A Horowitz, M Simons","Branching morphogenesis",2008,"Circulation research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1172019030561071653",3,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hmMczY8AAAAJ&pagesize=100&citation_for_view=hmMczY8AAAAJ:IjCSPb-OGe4C",103,8,784,795,162,14.73,81,2,11
158,"MP Walsh, O Clément-Chomienne, JE Andrea, BG Allen, A Horowitz, ...","Protein kinase C mediation of Ca2+-independent contractions of vascular smooth muscle",1996,"Biochemistry and cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18270504886201690917",4,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hmMczY8AAAAJ&pagesize=100&citation_for_view=hmMczY8AAAAJ:d1gkVwhDpl0C",74,4,485,502,158,6.87,26,6,23
156,"M Ernkvist, NL Persson, S Audebert, P Lecine, I Sinha, M Liu, M Schlueter, ...","The Amot/Patj/Syx signaling complex spatially controls RhoA GTPase activity in migrating endothelial cells",2009,"Blood","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6992278463484452810",5,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hmMczY8AAAAJ&pagesize=100&citation_for_view=hmMczY8AAAAJ:LkGwnXOMwfcC",113,1,244,253,156,15.60,20,8,10
140,"M Simons, A Horowitz","Syndecan-4-mediated signalling",2001,"Cellular signalling","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3763265402138782287",6,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hmMczY8AAAAJ&pagesize=100&citation_for_view=hmMczY8AAAAJ:2osOgNQ5qMEC",13,12,855,862,140,7.78,70,2,18
139,"A Horowitz, M Simons","Phosphorylation of the cytoplasmic tail of syndecan-4 regulates activation of protein kinase Cα",1998,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10157513669439708961",7,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hmMczY8AAAAJ&pagesize=100&citation_for_view=hmMczY8AAAAJ:9yKSN-GCB0IC",273,40,25548,25551,139,6.62,70,2,21
131,"SN Naccache, T Hasson, A Horowitz","Binding of internalized receptors to the PDZ domain of GIPC/synectin recruits myosin VI to endocytic vesicles",2006,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1402833934488128870",8,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hmMczY8AAAAJ&pagesize=100&citation_for_view=hmMczY8AAAAJ:W7OEmFMy1HYC",103,34,12735,12740,131,10.08,44,3,13
129,"TW Chittenden, F Claes, AA Lanahan, M Autiero, RT Palac, ...","Selective regulation of arterial branching morphogenesis by synectin",2006,"Developmental cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2356839518287221687",9,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hmMczY8AAAAJ&pagesize=100&citation_for_view=hmMczY8AAAAJ:zYLM7Y9cAGgC",10,6,783,795,129,9.92,22,6,13
121,"A Horowitz, M Simons","Regulation of syndecan-4 phosphorylation in vivo",1998,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11261660463130528278",10,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hmMczY8AAAAJ&pagesize=100&citation_for_view=hmMczY8AAAAJ:qjMakFHDy7sC",273,18,10914,10918,121,5.76,61,2,21
117,"A Horowitz, O Clement-Chomienne, MP Walsh, KG Morgan","Epsilon-isoenzyme of protein kinase C induces a Ca (2+)-independent contraction in vascular smooth muscle",1996,"American Journal of Physiology-Cell Physiology 271 (2), C589-C","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4654059332457536727",11,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hmMczY8AAAAJ&pagesize=100&citation_for_view=hmMczY8AAAAJ:UeHWp8X0CEIC",594,,,,117,5.09,29,4,23
110,"A Horowitz, Y Lanir, FCP Yin, M Perl, I Sheinman, RK Strumpf","Structural three-dimensional constitutive law for the passive myocardium",1988,"Journal of biomechanical engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1595007208409590568",12,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hmMczY8AAAAJ&pagesize=100&citation_for_view=hmMczY8AAAAJ:3s1wT3WcHBgC",110,3,200,207,110,3.55,18,6,31
101,"MK Garnaas, KL Moodie, M Liu, GV Samant, K Li, R Marx, JM Baraban, ...","Syx, a RhoA guanine exchange factor, is essential for angiogenesis in vivo",2008,"Circulation research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15809841928733085359",13,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hmMczY8AAAAJ&pagesize=100&citation_for_view=hmMczY8AAAAJ:roLk4NBRz8UC",103,7,710,716,101,9.18,13,8,11
101,"M Murakami, A Horowitz, S Tang, JA Ware, M Simons","Protein kinase C (PKC) δ regulates PKCα activity in a syndecan-4-dependent manner",2002,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6225212895062623480",14,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hmMczY8AAAAJ&pagesize=100&citation_for_view=hmMczY8AAAAJ:Y0pCki6q_DkC",277,23,20367,20371,101,5.94,20,5,17
98,"M Liu, A Horowitz","A PDZ-binding motif as a critical determinant of Rho guanine exchange factor function and cell phenotype",2006,"Molecular biology of the cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2799220813201933567",15,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hmMczY8AAAAJ&pagesize=100&citation_for_view=hmMczY8AAAAJ:_FxGoFyzp5QC",17,4,1880,1887,98,7.54,49,2,13
