Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
91,"RS Beard Jr, SE Bearden","Vascular complications of cystathionine β-synthase deficiency: future directions for homocysteine-to-hydrogen sulfide research",2010,"American Journal of Physiology-Heart and Circulatory Physiology 300 (1), H13-H","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9235489968043884249",1,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:IjCSPb-OGe4C",26,,,,91,10.11,46,2,9
81,"RS Beard, JJ Reynolds, SE Bearden","Hyperhomocysteinemia increases permeability of the blood-brain barrier by NMDA receptor-dependent regulation of adherens and tight junctions",2011,"Blood","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18045360833771632200",2,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:UebtZRa9Y70C",118,7,2007,2014,81,10.13,27,3,8
67,"SE Bearden, RS Beard Jr, JC Pfau","Extracellular transsulfuration generates hydrogen sulfide from homocysteine and protects endothelium from redox stress",2010,"American Journal of Physiology-Heart and Circulatory Physiology 299 (5 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15307706016328919573",3,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:zYLM7Y9cAGgC",,,,,67,7.44,22,3,9
38,"RS Beard, RJ Haines, KY Wu, JJ Reynolds, SM Davis, JE Elliott, ...","Non-muscle Mlck is required for β-catenin-and FoxO1-dependent downregulation of Cldn5 in IL-1β-mediated barrier dysfunction in brain endothelial cells",2014,"J Cell Sci","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6980876456947576349,1455674614570147102,6090266162197761819",4,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:YOwf2qJgpHMC",127,8,1840,1853,38,7.60,5,7,5
38,"RR Rigor, RS Beard Jr, OP Litovka, SY Yuan","Interleukin-1β-induced barrier dysfunction is signaled through PKC-θ in human brain microvascular endothelium",2011,"American Journal of Physiology-Cell Physiology 302 (10), C1513-C","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6730010589624556724",5,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:u5HHmVD_uO8C",1522,,,,38,4.75,10,4,8
27,"JN Mayo, RS Beard Jr, TO Price, CH Chen, MA Erickson, N Ercal, ...","Nitrative stress in cerebral endothelium is mediated by mGluR5 in hyperhomocysteinemia",2012,"Journal of Cerebral Blood Flow & Metabolism","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10470462268928581548",6,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:Tyk-4Ss8FVUC",32,5,825,834,27,3.86,4,7,7
24,"V Chatterjee, RS Beard Jr, JJ Reynolds, R Haines, M Guo, M Rubin, ...","MicroRNA-147b regulates vascular endothelial barrier function by targeting ADAM15 expression",2014,"PloS one","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18399650228637820090",7,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:W7OEmFMy1HYC",9,10,110286,,24,4.80,3,7,5
24,"RS Beard Jr, JJ Reynolds, SE Bearden","Metabotropic glutamate receptor 5 mediates phosphorylation of vascular endothelial cadherin and nuclear localization of β-catenin in response to homocysteine",2012,"Vascular pharmacology 56 (3-4)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2609196329856401703",8,"2019-05-15","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:_kc_bZDykSQC",,,159,167,24,3.43,8,3,7
21,"BC Rhodehouse, JN Mayo, RS Beard Jr, CH Chen, SE Bearden","Opening of the blood-brain barrier before cerebral pathology in mild hyperhomocysteinemia",2013,"PLoS One","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17491928049408518321",9,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:Y0pCki6q_DkC",8,5,63951,,21,3.50,4,5,6
19,"C Sun, RS Beard Jr, DL McLean, RR Rigor, T Konia, MH Wu, SY Yuan","ADAM15 deficiency attenuates pulmonary hyperpermeability and acute lung injury in lipopolysaccharide-treated mice",2012,"American Journal of Physiology-Lung Cellular and Molecular Physiology 304 (3 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18279595127050253078",10,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:hqOjcs7Dif8C",,,,,19,2.71,3,7,7
15,"RS Beard Jr, X Yang, JE Meegan, JW Overstreet, CGY Yang, JA Elliott, ...","Palmitoyl acyltransferase DHHC21 mediates endothelial dysfunction in systemic inflammatory response syndrome",2016,"Nature communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16209794995641382742",11,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:eQOLeE2rZwMC",7,,12823,12823,15,5.00,2,7,3
13,"RJ Haines, RS Beard Jr, RA Eitner, L Chen, MH Wu","TNFα/IFNγ mediated intestinal epithelial barrier dysfunction is attenuated by microRNA-93 downregulation of PTK6 in mouse colonic epithelial cells",2016,"PloS one","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15629606723519039454",12,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:u-x6o8ySG0sC",11,4,154351,,13,4.33,3,5,3
13,"RJ Haines, RS Beard Jr, MH Wu","Protein tyrosine kinase 6 mediates TNFα-induced endothelial barrier dysfunction",2015,"Biochemical and biophysical research communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10990714853574628679",13,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:4TOpqqG69KYC",456,1,190,196,13,3.25,4,3,4
7,"CH CHEN, RS Beard, SE Bearden","Homocysteine impairs endothelial wound healing by activating metabotropic glutamate receptor 5",2012,"Microcirculation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12889730053659776811",14,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:0EnyYjriUFMC",19,4,285,295,7,1.00,2,3,7
6,"RJ Haines, RS Beard, L Chen, RA Eitnier, MH Wu","Interleukin-1β mediates β-catenin-driven downregulation of claudin-3 and barrier dysfunction in CaCO2 cells",2016,"Digestive diseases and sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1448977758428183913",15,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:YsMSGLbcyi4C",61,8,2252,2261,6,2.00,1,5,3
3,"JE Meegan, X Yang, RS Beard Jr, M Jannaway, V Chatterjee, ...","Citrullinated histone 3 causes endothelial barrier dysfunction",2018,"Biochemical and biophysical research communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13068153268684275669",16,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:qUcmZB5y_30C",503,3,1498,1502,3,3.00,1,6,1
2,"R Haines, R Beard, S Yuan, M Wu","PTK6 mediates intestinal endothelial barrier dysfunction in response to TNFα (695.1)",2014,"The FASEB Journal 28 (1_supplement), 695.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14073781855765989984",17,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:WF5omc3nYNoC",1,,,,2,0.40,1,4,5
1,"TS Wertz, BA Hoettels, K Tawara, JT Oxford, CL Jorcyk, RS Beard Jr","Oncostatin M induces barrier dysfunction in human brain microvascular endothelium via snail-dependent repression of TAMPs",2017,"The FASEB Journal 31 (1_supplement), 679.9-679.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15437926207470055284",18,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:7PzlFSSx8tAC",9,,,,1,0.50,0,6,2
1,"HM Bass, RS Beard Jr, BJ Cha, SY Yuan, PR Nelson","Thrombomodulin Induces a Quiescent Phenotype and Inhibits Migration in Vascular Smooth Muscle Cells In Vitro",2016,"Annals of vascular surgery","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12044958225224557001",19,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:QIV2ME_5wuYC",30,,149,156,1,0.33,0,5,3
1,"R Haines, R Beard, S Yuan, M Wu","MLCK regulation of claudin 3 expression contributes to IL1β mediated weakening of colonic epithelial tight junctions (1113.1)",2014,"The FASEB Journal 28 (1_supplement), 1113.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3036590094957283406",20,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:M3ejUd6NZC8C",1,,,,1,0.20,0,4,5
0,"Y Ma, X Yang, V Chatterjee, JE Meegan, RS Beard Jr, SY Yuan","Role of Neutrophil Extracellular Traps and Vesicles in Regulating Vascular Endothelial Permeability",2019,"Frontiers in Immunology","","","",21,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:mB3voiENLucC",10,,1037,1037,0,0.00,0,6,1
0,"RS Beard Jr, BA Hoettels, JE Meegan, TS Wertz, BJ Cha, X Yang, ...","AKT2 maintains brain endothelial claudin-5 expression and selective activation of IR/AKT2/FOXO1-signaling reverses barrier dysfunction",2018,"Journal of Cerebral Blood Flow & Metabolism, 0271678X","","","",22,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=3TD9tR4AAAAJ&pagesize=100&citation_for_view=3TD9tR4AAAAJ:hC7cP41nSMkC",18817512,,,,0,0.00,0,7,1
