Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
390,"RA Beswick, AM Dorrance, R Leite, RC Webb","NADH/NADPH oxidase and enhanced superoxide production in the mineralocorticoid hypertensive rat",2001,"Hypertension","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/hy1101.093423","https://scholar.google.com/scholar?cites=169071918236560619&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-27","","","","",,,,,390,21.67,98,4,18
915,"…, P Vahle, B Viren, JJ Walding, A Weber, RC Webb…","Improved search for muon-neutrino to electron-neutrino oscillations in MINOS",2011,"Physical Review Letters","APS","https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.107.181802","https://scholar.google.com/scholar?cites=10071639777986815018&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-27","","","","",,,,,915,114.38,131,7,8
530,"RC Webb","Smooth muscle contraction and relaxation",2003,"Advances in physiology education","physiology.org","https://www.physiology.org/doi/abs/10.1152/advan.00025.2003","https://scholar.google.com/scholar?cites=11373475908718780316&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-27","","","","",,,,,530,33.13,530,1,16
383,"K Chitaley, CJ Wingard, RC Webb, H Branam…","Antagonism of Rho-kinase stimulates rat penile erection via a nitric oxide-independent pathway",2001,"Nature medicine","nature.com","https://www.nature.com/articles/nm0101_119","https://scholar.google.com/scholar?cites=9444864717237232522&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-27","","","","",,,,,383,21.28,77,5,18
241,"…, D Marable, JD Catravas, WD Hill, RC Webb","Long-term antioxidant administration attenuates mineralocorticoid hypertension and renal inflammatory response",2001,"…","Am Heart Assoc","https://www.ahajournals.org/doi/full/10.1161/hyp.37.2.781","https://scholar.google.com/scholar?cites=10080386149641093454&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-27","HTML","","","",,,,,241,13.39,48,5,18
140,"DF Bohr, RC Webb","Vascular smooth muscle function and its changes in hypertension",1984,"The American journal of medicine","Elsevier","https://www.sciencedirect.com/science/article/pii/S0002934384800327","https://scholar.google.com/scholar?cites=11326144352264325252&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-27","","","","",,,,,140,4.00,70,2,35
431,"…, J Urheim, P Vahle, B Viren, A Weber, RC Webb…","Measurement of the neutrino mass splitting and flavor mixing by MINOS",2011,"Physical Review Letters","APS","https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.106.181801","https://scholar.google.com/scholar?cites=3822883318188289630&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-27","","","","",,,,,431,53.88,62,7,8
117,"RC Bhalla, RC Webb, D Singh, T Ashley, T Brock","Calcium fluxes, calcium binding, and adenosine cyclic 3', 5'-monophosphate-dependent protein kinase activity in the aorta of spontaneously hypertensive and Kyoto …",1978,"Molecular pharmacology","ASPET","http://molpharm.aspetjournals.org/content/14/3/468.short","https://scholar.google.com/scholar?cites=628868013471067069&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-27","","","","",,,,,117,2.85,23,5,41
101,"…, RC Tostes, FR Laurindo, RC Webb…","Thyroid hormone stimulates NO production via activation of the PI3K/Akt pathway in vascular myocytes",2009,"Cardiovascular …","academic.oup.com","https://academic.oup.com/cardiovascres/article-abstract/85/3/560/278420","https://scholar.google.com/scholar?cites=11761135837369831791&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-27","","","","",,,,,101,10.10,20,5,10
111,"RC Webb, RC Bhalla","Altered calcium sequestration by subcellular fractions of vascular smooth muscle from spontaneously hypertensive rats",1976,"Journal of molecular and cellular cardiology","Elsevier","https://www.sciencedirect.com/science/article/pii/002228287690050X","https://scholar.google.com/scholar?cites=2494436095450351188&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-27","","","","",,,,,111,2.58,56,2,43
