Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
1506,"G Thurston, C Suri, K Smith, J McClain, TN Sato, GD Yancopoulos, ...","Leakage-resistant blood vessels in mice transgenically overexpressing angiopoietin-1",1999,"Science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8852605369173721031",1,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcsJenEAAAAJ&pagesize=100&citation_for_view=ZcsJenEAAAAJ:u5HHmVD_uO8C",286,5449,2511,2514,1506,75.30,215,7,20
1502,"H Hashizume, P Baluk, S Morikawa, JW McLean, G Thurston, S Roberge, ...","Openings between defective endothelial cells explain tumor vessel leakiness",2000,"The American journal of pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17994991207446862377",2,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcsJenEAAAAJ&pagesize=100&citation_for_view=ZcsJenEAAAAJ:u-x6o8ySG0sC",156,4,1363,1380,1502,79.05,215,7,19
1361,"G Thurston, JS Rudge, E Ioffe, H Zhou, L Ross, SD Croll, N Glazer, ...","Angiopoietin-1 protects the adult vasculature against plasma leakage",2000,"Nature medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16040496134446916138",3,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcsJenEAAAAJ&pagesize=100&citation_for_view=ZcsJenEAAAAJ:d1gkVwhDpl0C",6,4,460,460,1361,71.63,170,8,19
1089,"DM McDonald, PL Choyke","Imaging of angiogenesis: from microscope to clinic",2003,"Nature medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16408003995101714844",4,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcsJenEAAAAJ&pagesize=100&citation_for_view=ZcsJenEAAAAJ:9yKSN-GCB0IC",9,6,713,713,1089,68.06,545,2,16
918,"S Morikawa, P Baluk, T Kaidoh, A Haskell, RK Jain, DM McDonald","Abnormalities in pericytes on blood vessels and endothelial sprouts in tumors",2002,"The American journal of pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17851120191124427943",5,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcsJenEAAAAJ&pagesize=100&citation_for_view=ZcsJenEAAAAJ:qjMakFHDy7sC",160,3,985,1000,918,54.00,153,6,17
915,"C Suri, J McClain, G Thurston, DM McDonald, H Zhou, EH Oldmixon, ...","Increased vascularization in mice overexpressing angiopoietin-1",1998,"Science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8956580256170037280",6,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcsJenEAAAAJ&pagesize=100&citation_for_view=ZcsJenEAAAAJ:2osOgNQ5qMEC",282,5388,468,471,915,43.57,131,7,21
793,"MR Mancuso, R Davis, SM Norberg, S O’Brien, B Sennino, T Nakahara, ...","Rapid vascular regrowth in tumors after reversal of VEGF inhibition",2006,"The Journal of clinical investigation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10043739205375630222",7,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcsJenEAAAAJ&pagesize=100&citation_for_view=ZcsJenEAAAAJ:IjCSPb-OGe4C",116,10,2610,2621,793,61.00,113,7,13
786,"T Veikkola, L Jussila, T Makinen, T Karpanen, M Jeltsch, TV Petrova, ...","Signalling via vascular endothelial growth factor receptor‐3 is sufficient for lymphangiogenesis in transgenic mice",2001,"The EMBO journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2936147960780128077",8,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcsJenEAAAAJ&pagesize=100&citation_for_view=ZcsJenEAAAAJ:UeHWp8X0CEIC",20,6,1223,1231,786,43.67,112,7,18
783,"T Kamba, DM McDonald","Mechanisms of adverse effects of anti-VEGF therapy for cancer",2007,"British journal of cancer","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7877130468290417470",9,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcsJenEAAAAJ&pagesize=100&citation_for_view=ZcsJenEAAAAJ:Y0pCki6q_DkC",96,12,1788,1788,783,65.25,392,2,12
736,"P Baluk, H Hashizume, DM McDonald","Cellular abnormalities of blood vessels as targets in cancer",2005,"Current opinion in genetics & development","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5772215012227342660",10,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZcsJenEAAAAJ&pagesize=100&citation_for_view=ZcsJenEAAAAJ:YsMSGLbcyi4C",15,1,102,111,736,52.57,245,3,14
