Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
389,"J Chen, PR Somanath, O Razorenova, WS Chen, N Hay, P Bornstein, ...","Akt1 regulates pathological angiogenesis, vascular maturation and permeability in vivo",2005,"Nature medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5764732076774236064",1,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wDGx-q4AAAAJ&pagesize=100&citation_for_view=wDGx-q4AAAAJ:u5HHmVD_uO8C",11,11,1188,1188,389,27.79,56,7,14
235,"PR Somanath, OV Razorenova, J Chen, TV Byzova","Akt1 in endothelial cell and angiogenesis",2006,"Cell cycle","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17528865043415848429",2,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wDGx-q4AAAAJ&pagesize=100&citation_for_view=wDGx-q4AAAAJ:u-x6o8ySG0sC",5,5,512,518,235,18.08,59,4,13
204,"PR Somanath, NL Malinin, TV Byzova","Cooperation between integrin ανβ3 and VEGFR2 in angiogenesis",2009,"Angiogenesis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15445707464782454730",3,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wDGx-q4AAAAJ&pagesize=100&citation_for_view=wDGx-q4AAAAJ:d1gkVwhDpl0C",12,2,177,185,204,20.40,68,3,10
125,"B Al‐Husein, M Abdalla, M Trepte, DL DeRemer, PR Somanath","Antiangiogenic therapy for cancer: an update",2012,"Pharmacotherapy: The Journal of Human Pharmacology and Drug Therapy 32 (12 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1961232646880359377",4,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wDGx-q4AAAAJ&pagesize=100&citation_for_view=wDGx-q4AAAAJ:YsMSGLbcyi4C",,,,,125,17.86,25,5,7
116,"JW Ye, JX Cai, LM Wang, XC Tang","Improving effects of huperzine A on spatial working memory in aged monkeys and young adult monkeys with experimental cognitive impairment",1999,"Journal of Pharmacology and Experimental Therapeutics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12933376256925991230,9338945968601459295",5,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wDGx-q4AAAAJ&pagesize=100&citation_for_view=wDGx-q4AAAAJ:ns9cj8rnVeAC",288,2,814,819,116,5.80,29,4,20
109,"ST Kochuparambil, B Al-Husein, A Goc, S Soliman, PR Somanath","Anticancer efficacy of simvastatin on prostate cancer cells and tumor xenografts is associated with inhibition of Akt and reduced prostate-specific antigen expression",2011,"Journal of Pharmacology and Experimental Therapeutics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11644217626401275066",6,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wDGx-q4AAAAJ&pagesize=100&citation_for_view=wDGx-q4AAAAJ:qjMakFHDy7sC",336,2,496,505,109,13.63,22,5,8
104,"PR Somanath, ES Kandel, N Hay, TV Byzova","Akt1 signaling regulates integrin activation, matrix recognition, and fibronectin assembly",2007,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2231406178905449641",7,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wDGx-q4AAAAJ&pagesize=100&citation_for_view=wDGx-q4AAAAJ:9yKSN-GCB0IC",282,31,22964,22976,104,8.67,26,4,12
102,"PR Somanath, A Ciocea, TV Byzova","Integrin and growth factor receptor alliance in angiogenesis",2009,"Cell biochemistry and biophysics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2945984657266058119",8,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wDGx-q4AAAAJ&pagesize=100&citation_for_view=wDGx-q4AAAAJ:2osOgNQ5qMEC",53,2,53,64,102,10.20,34,3,10
84,"GH Mahabeleshwar, J Chen, W Feng, PR Somanath, OV Razorenova, ...","Integrin affinity modulation in angiogenesis",2008,"Cell Cycle","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1046984894337886320",9,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wDGx-q4AAAAJ&pagesize=100&citation_for_view=wDGx-q4AAAAJ:UeHWp8X0CEIC",7,3,335,347,84,7.64,14,6,11
73,"JV Kichina, A Goc, B Al-Husein, PR Somanath, ES Kandel","PAK1 as a therapeutic target",2010,"Expert opinion on therapeutic targets","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18435369983483656670",10,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=wDGx-q4AAAAJ&pagesize=100&citation_for_view=wDGx-q4AAAAJ:IjCSPb-OGe4C",14,7,703,725,73,8.11,15,5,9
