Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
2270,"J Mestas, CCW Hughes","Of mice and not men: differences between mouse and human immunology",2004,"The Journal of Immunology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13170303543173565933",1,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:u5HHmVD_uO8C",172,5,2731,2738,2270,151.33,1135,2,15
523,"K Karmann, CC Hughes, J Schechner, WC Fanslow, JS Pober","CD40 on human endothelial cells: inducibility by cytokines and functional regulation of adhesion molecule expression",1995,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18149423150072709357",2,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:u-x6o8ySG0sC",92,10,4342,4346,523,21.79,105,5,24
400,"A Pedram, M Razandi, RCA Sainson, JK Kim, CC Hughes, ER Levin","A conserved mechanism for steroid receptor translocation to the plasma membrane",2007,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17452347898750661507",3,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:UeHWp8X0CEIC",282,31,22278,22288,400,33.33,67,6,12
395,"RN Salomon, CC Hughes, FJ Schoen, DD Payne, JS Pober, P Libby","Human coronary transplantation-associated arteriosclerosis. Evidence for a chronic immune reaction to activated graft endothelial cells.",1991,"The American journal of pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11476390102403295716",4,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:d1gkVwhDpl0C",138,4,791,791,395,14.11,66,6,28
383,"MN Nakatsu, RCA Sainson, JN Aoto, KL Taylor, M Aitkenhead, ...","Angiogenic sprouting and capillary lumen formation modeled by human umbilical vein endothelial cells (HUVEC) in fibrin gels: the role of fibroblasts and Angiopoietin-1☆",2003,"Microvascular research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11114413238540619174",5,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:IjCSPb-OGe4C",66,2,102,112,383,23.94,64,6,16
351,"NJ Abbott, CC Hughes, PA Revest, J Greenwood","Development and characterisation of a rat brain capillary endothelial culture: towards an in vitro blood-brain barrier",1992,"Journal of cell science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13508217379115996542",6,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:9yKSN-GCB0IC",103,1,23,37,351,13.00,88,4,27
344,"JS Schechner, AK Nath, L Zheng, MS Kluger, CCW Hughes, ...","In vivo formation of complex microvessels lined by human endothelial cells in an immunodeficient mouse",2000,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11244467603039680109",7,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:qjMakFHDy7sC",97,16,9191,9196,344,18.11,57,6,19
324,"A Pedram, M Razandi, M Aitkenhead, CCW Hughes, ER Levin","Integration of the non-genomic and genomic actions of estrogen membrane-initiated signaling by steroid to transcription and cell biology",2002,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=440088063235319957",8,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:2osOgNQ5qMEC",277,52,50768,50775,324,19.06,65,5,17
305,"B Wu, SP Crampton, CCW Hughes","Wnt signaling induces matrix metalloproteinase expression and regulates T cell transmigration",2007,"Immunity","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3305643740219073493",9,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:_FxGoFyzp5QC",26,2,227,239,305,25.42,102,3,12
304,"MT Holderfield, CCW Hughes","Crosstalk between vascular endothelial growth factor, notch, and transforming growth factor-β in vascular morphogenesis",2008,"Circulation research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3046063513572052065",10,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:Tyk-4Ss8FVUC",102,6,637,652,304,27.64,152,2,11
302,"CK Griffith, C Miller, RCA Sainson, JW Calvert, NL Jeon, CCW Hughes, ...","Diffusion limits of an in vitro thick prevascularized tissue",2005,"Tissue engineering 11 (1-2)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13673892371650086737",11,"2019-05-15","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:ufrVoPGSRksC",,,257,266,302,21.57,43,7,14
277,"MM Mazanet, CCW Hughes","B7-H1 is expressed by human endothelial cells and suppresses T cell cytokine synthesis",2002,"The Journal of Immunology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16426202493929002896",12,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:zYLM7Y9cAGgC",169,7,3581,3588,277,16.29,139,2,17
263,"X Chen, AS Aledia, CM Ghajar, CK Griffith, AJ Putnam, CCW Hughes, ...","Prevascularization of a fibrin-based tissue construct accelerates the formation of functional anastomosis with host vasculature",2008,"Tissue Engineering Part A","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17692622446325987939",13,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:ULOm3_A8WrAC",15,6,1363,1371,263,23.91,38,7,11
233,"RCA Sainson, DA Johnston, HC Chu, MT Holderfield, MN Nakatsu, ...","TNF primes endothelial cells for angiogenic sprouting by inducing a tip cell phenotype",2008,"Blood","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9321205955766243049",14,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:3fE2CSJIrl8C",111,10,4997,5007,233,21.18,39,6,11
220,"RCA Sainson, J Aoto, MN Nakatsu, M Holderfield, E Conn, E Koller, ...","Cell-autonomous notch signaling regulates endothelial cell branching and proliferation during vascular tubulogenesis",2005,"The FASEB journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13960071121801916390",15,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:YsMSGLbcyi4C",19,8,1027,1029,220,15.71,31,7,14
219,"CM Ghajar, KS Blevins, CCW Hughes, SC George, AJ Putnam","Mesenchymal stem cells enhance angiogenesis in mechanically viable prevascularized tissues via early matrix metalloproteinase upregulation",2006,"Tissue engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2503449129251777724",16,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:0EnyYjriUFMC",12,10,2875,2888,219,16.85,44,5,13
215,"KL Taylor, AM Henderson, CCW Hughes","Notch activation during endothelial cell network formation in vitro targets the basic HLH transcription factor HESR-1 and downregulates VEGFR-2/KDR expression",2002,"Microvascular research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=531375141954794317",17,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:Y0pCki6q_DkC",64,3,372,383,215,12.65,72,3,17
213,"AC Newman, MN Nakatsu, W Chou, PD Gershon, CCW Hughes","The requirement for fibroblasts in angiogenesis: fibroblast-derived matrix proteins are essential for endothelial cell lumen formation",2011,"Molecular biology of the cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7210555629880598931",18,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=C2daMJ4AAAAJ&pagesize=100&citation_for_view=C2daMJ4AAAAJ:iH-uZ7U-co4C",22,20,3791,3800,213,26.63,43,5,8
