Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
132,"SH Lindsey, JA Cohen, KB Brosnihan, PE Gallagher, MC Chappell","Chronic treatment with the G protein-coupled receptor 30 agonist G-1 decreases blood pressure in ovariectomized mRen2. Lewis rats",2009,"Endocrinology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12250206461888199813",1,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=IlgF8AkAAAAJ&pagesize=100&citation_for_view=IlgF8AkAAAAJ:u5HHmVD_uO8C",150,8,3753,3758,132,13.20,26,5,10
100,"Z Zhao, H Wang, JA Jessup, SH Lindsey, MC Chappell, L Groban","Role of estrogen in diastolic dysfunction",2014,"American Journal of Physiology-Heart and Circulatory Physiology 306 (5 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4127627354898590922",2,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=IlgF8AkAAAAJ&pagesize=100&citation_for_view=IlgF8AkAAAAJ:Y0pCki6q_DkC",,,,,100,20.00,17,6,5
93,"SH Lindsey, KA Carver, ER Prossnitz, MC Chappell","Vasodilation in response to the GPR30 agonist G-1 is not different from estradiol in the mRen2. Lewis female rat",2011,"Journal of cardiovascular pharmacology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12519387528036032571",3,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=IlgF8AkAAAAJ&pagesize=100&citation_for_view=IlgF8AkAAAAJ:u-x6o8ySG0sC",57,5,598,598,93,11.63,23,4,8
72,"JA Jessup, SH Lindsey, H Wang, MC Chappell, L Groban","Attenuation of salt-induced cardiac remodeling and diastolic dysfunction by the GPER agonist G-1 in female mRen2. Lewis rats",2010,"PloS one","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9995581734242528692",4,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=IlgF8AkAAAAJ&pagesize=100&citation_for_view=IlgF8AkAAAAJ:9yKSN-GCB0IC",5,11,15433,,72,8.00,14,5,9
65,"SH Lindsey, LM Yamaleyeva, KB Brosnihan, PE Gallagher, MC Chappell","Estrogen receptor GPR30 reduces oxidative stress and proteinuria in the salt-sensitive female mRen2. Lewis rat",2011,"Hypertension","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9374948992207496747",5,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=IlgF8AkAAAAJ&pagesize=100&citation_for_view=IlgF8AkAAAAJ:d1gkVwhDpl0C",58,4,665,671,65,8.13,13,5,8
64,"H Wang, JA Jessup, MS Lin, C Chagas, SH Lindsey, L Groban","Activation of GPR30 attenuates diastolic dysfunction and left ventricle remodelling in oophorectomized mRen2. Lewis rats",2012,"Cardiovascular research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=381340786722262594",6,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=IlgF8AkAAAAJ&pagesize=100&citation_for_view=IlgF8AkAAAAJ:UeHWp8X0CEIC",94,1,96,104,64,9.14,11,6,7
56,"SH Lindsey, L Liu, MC Chappell","Vasodilation by GPER in mesenteric arteries involves both endothelial nitric oxide and smooth muscle cAMP signaling",2014,"Steroids","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13937231581556781634",7,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=IlgF8AkAAAAJ&pagesize=100&citation_for_view=IlgF8AkAAAAJ:W7OEmFMy1HYC",81,,99,102,56,11.20,19,3,5
49,"LM Yamaleyeva, S Gilliam-Davis, I Almeida, KB Brosnihan, SH Lindsey, ...","Differential regulation of circulating and renal ACE2 and ACE in hypertensive mRen2. Lewis rats with early-onset diabetes",2012,"American Journal of Physiology-Renal Physiology 302 (11), F1374-F","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11022986479381070304",8,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=IlgF8AkAAAAJ&pagesize=100&citation_for_view=IlgF8AkAAAAJ:qjMakFHDy7sC",1384,,,,49,7.00,8,6,7
47,"SH Lindsey, AS da Silva, MS Silva, MC Chappell","Reduced vasorelaxation to estradiol and G-1 in aged female and adult male rats is associated with GPR30 downregulation",2013,"American Journal of Physiology-Endocrinology and Metabolism 305 (1), E113-","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=313012365147217025",9,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=IlgF8AkAAAAJ&pagesize=100&citation_for_view=IlgF8AkAAAAJ:zYLM7Y9cAGgC",,,118,,47,7.83,12,4,6
35,"SH Lindsey, MC Chappell","Evidence That the G Protein–Coupled Membrane Receptor GPR30 Contributes to the Cardiovascular Actions of Estrogen",2011,"Gender medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18043854443344422402",10,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=IlgF8AkAAAAJ&pagesize=100&citation_for_view=IlgF8AkAAAAJ:IjCSPb-OGe4C",8,6,343,354,35,4.38,18,2,8
