Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
194,"GM Birdsey, NH Dryden, V Amsellem, F Gebhardt, K Sahnan, ...","Transcription factor Erg regulates angiogenesis and endothelial apoptosis through VE-cadherin",2008,"Blood","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4749691703839649959",1,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=KV2PZOYAAAAJ&pagesize=100&citation_for_view=KV2PZOYAAAAJ:u5HHmVD_uO8C",111,7,3498,3506,194,17.64,32,6,11
105,"CL Smith, GM Birdsey, S Anthony, FI Arrigoni, JM Leiper, P Vallance","Dimethylarginine dimethylaminohydrolase activity modulates ADMA levels, VEGF expression, and cell phenotype",2003,"Biochemical and biophysical research communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4436879406079463302",2,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=KV2PZOYAAAAJ&pagesize=100&citation_for_view=KV2PZOYAAAAJ:u-x6o8ySG0sC",308,4,984,989,105,6.56,18,6,16
80,"GM Birdsey, AV Shah, N Dufton, LE Reynolds, LO Almagro, Y Yang, ...","The endothelial transcription factor ERG promotes vascular stability and growth through Wnt/β-catenin signaling",2015,"Developmental cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12285621124206716549",3,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=KV2PZOYAAAAJ&pagesize=100&citation_for_view=KV2PZOYAAAAJ:Tyk-4Ss8FVUC",32,1,82,96,80,20.00,11,7,4
73,"E Garonna, KM Botham, GM Birdsey, AM Randi, RR Gonzalez-Perez, ...","Vascular endothelial growth factor receptor-2 couples cyclo-oxygenase-2 with pro-angiogenic actions of leptin on human endothelial cells",2011,"PloS one","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11680679354969554957",4,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=KV2PZOYAAAAJ&pagesize=100&citation_for_view=KV2PZOYAAAAJ:d1gkVwhDpl0C",6,4,18823,,73,9.13,12,6,8
73,"AM Randi, A Sperone, NH Dryden, GM Birdsey","Regulation of angiogenesis by ETS transcription factors",2009,"Biochemical Society Transactions","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3660592395286781833",5,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=KV2PZOYAAAAJ&pagesize=100&citation_for_view=KV2PZOYAAAAJ:2osOgNQ5qMEC",37,6,1248,1253,73,7.30,18,4,10
71,"MT Huang, JC Mason, GM Birdsey, V Amsellem, N Gerwin, DO Haskard, ...","Endothelial intercellular adhesion molecule (ICAM)–2 regulates angiogenesis",2005,"Blood","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5450304388159229261",6,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=KV2PZOYAAAAJ&pagesize=100&citation_for_view=KV2PZOYAAAAJ:9yKSN-GCB0IC",106,5,1636,1643,71,5.07,10,7,14
59,"SS Hamdulay, B Wang, GM Birdsey, F Ali, O Dumont, PC Evans, ...","Celecoxib activates PI-3K/Akt and mitochondrial redox signaling to enhance heme oxygenase-1-mediated anti-inflammatory activity in vascular endothelium",2010,"Free Radical Biology and Medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10257649493849543579",7,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=KV2PZOYAAAAJ&pagesize=100&citation_for_view=KV2PZOYAAAAJ:UeHWp8X0CEIC",48,8,1013,1023,59,6.56,8,7,9
54,"GM Birdsey, J Lewin, AA Cunningham, MW Bruford, CJ Danpure","Differential enzyme targeting as an evolutionary adaptation to herbivory in carnivora",2004,"Molecular biology and evolution","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7183855764578163201",8,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=KV2PZOYAAAAJ&pagesize=100&citation_for_view=KV2PZOYAAAAJ:qjMakFHDy7sC",21,4,632,646,54,3.60,11,5,15
53,"GM Birdsey, NH Dryden, AV Shah, R Hannah, MD Hall, DO Haskard, ...","The transcription factor Erg regulates expression of histone deacetylase 6 and multiple pathways involved in endothelial cell migration and angiogenesis",2012,"Blood","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3239767478382645917",9,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=KV2PZOYAAAAJ&pagesize=100&citation_for_view=KV2PZOYAAAAJ:zYLM7Y9cAGgC",119,3,894,903,53,7.57,8,7,7
43,"TAJ McKinnon, EC Goode, GM Birdsey, AA Nowak, ACK Chan, DA Lane, ...","Specific N-linked glycosylation sites modulate synthesis and secretion of von Willebrand factor",2010,"Blood","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4718858534969778561",10,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=KV2PZOYAAAAJ&pagesize=100&citation_for_view=KV2PZOYAAAAJ:WF5omc3nYNoC",116,4,640,648,43,4.78,6,7,9
