Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
36,"A Gammulle, WD Ratnasooriya, J Jayakody, C Fernando, C Kanatiwela, ...","Thrombocytosis and anti-inflammatory properties and toxicological evaluation of Carica papaya mature leaf concentrate in a murine model",2012,"International Journal of Medicinal Plants Research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2026375972267175400",1,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z6d1x6IAAAAJ&pagesize=100&citation_for_view=z6d1x6IAAAAJ:UeHWp8X0CEIC",1,2,21,30,36,5.14,6,6,7
10,"SY Sinkler, CA Fernando, SS Segal","Differential α‐adrenergic modulation of rapid onset vasodilatation along resistance networks of skeletal muscle in old versus young mice",2016,"The Journal of physiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17235508109883928396",2,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z6d1x6IAAAAJ&pagesize=100&citation_for_view=z6d1x6IAAAAJ:qjMakFHDy7sC",594,23,6987,7004,10,3.33,3,3,3
3,"CA Fernando, Y Liu, G Sowa, SS Segal","Attenuated rapid onset vasodilation with greater force production in skeletal muscle of caveolin-2−/− mice",2016,"American Journal of Physiology-Heart and Circulatory Physiology 311 (2 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2029801831277891801",3,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z6d1x6IAAAAJ&pagesize=100&citation_for_view=z6d1x6IAAAAJ:9yKSN-GCB0IC",,,,,3,1.00,1,4,3
1,"ME Nance, CA Fernando, AK Gibson, LM Hanft, SS Segal, KS McDonald, ...","Sarcomere Length-Ventricular Filling Pressure Relationship in the Perfused Murine Heart Visualized with 2-Photon Fluorescence Microscopy",2014,"Biophysical Journal 106 (2), 645a","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=335695963306133625",4,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z6d1x6IAAAAJ&pagesize=100&citation_for_view=z6d1x6IAAAAJ:2osOgNQ5qMEC",,,,,1,0.20,0,7,5
0,"CA Fernando, AM Pangan, DDW Cornelison, SS Segal","Recovery of blood flow regulation in microvascular resistance networks during regeneration of mouse gluteus maximus muscle",2019,"The Journal of physiology","","","",5,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z6d1x6IAAAAJ&pagesize=100&citation_for_view=z6d1x6IAAAAJ:eQOLeE2rZwMC",597,5,1401,1417,0,0.00,0,4,1
0,"CA Fernando, DDW Cornelison, SS Segal","Recovery of Functional Vasodilation During Skeletal Muscle Regeneration",2018,"The FASEB Journal 32 (1_supplement), 573.4-573.","","","",6,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z6d1x6IAAAAJ&pagesize=100&citation_for_view=z6d1x6IAAAAJ:YsMSGLbcyi4C",4,,,,0,0.00,0,3,1
0,"CA Fernando, DW Cornelison, SS Segal","Recovery of Vasomotor Control in Microvascular Resistance Networks of Regenerating Skeletal Muscle",2017,"The FASEB Journal 31 (1_supplement), 678.2-678.","","","",7,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z6d1x6IAAAAJ&pagesize=100&citation_for_view=z6d1x6IAAAAJ:IjCSPb-OGe4C",2,,,,0,0.00,0,3,2
0,"CA Fernando, Y Liu, G Sowa, SS Segal","Small Vessels-Big Problems: Novel Insights into Microvascular Mechanisms of Diseases: Attenuated rapid onset vasodilation with greater force production in skeletal muscle of …",2016,"American Journal of Physiology-Heart and Circulatory Physiology 311 (2), H","","","",8,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z6d1x6IAAAAJ&pagesize=100&citation_for_view=z6d1x6IAAAAJ:Y0pCki6q_DkC",415,,,,0,0.00,0,4,3
0,"B Hill, C Fernando","The sarcoplasmic reticulum enhances voltage-gated Ca2+ influx in resistance arteries from ovariectomized mice (680.19)",2014,"The FASEB Journal 28 (1_supplement), 680.","","","",9,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z6d1x6IAAAAJ&pagesize=100&citation_for_view=z6d1x6IAAAAJ:d1gkVwhDpl0C",19,,,,0,0.00,0,2,5
0,"CA Fernando, WR Gray, A Walker, BJF Hill","In vivo loss of estrogen increases voltage-gated calcium channel function in mesenteric arterial smooth muscle cells",2013,"The FASEB Journal 27 (1_supplement), lb655-lb","","","",10,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z6d1x6IAAAAJ&pagesize=100&citation_for_view=z6d1x6IAAAAJ:u-x6o8ySG0sC",655,,,,0,0.00,0,4,6
0,"CA Fernando","In vivo loss of estrogen increases Ca2+ influxvia voltage-gated calcium channels in mesenteric arterial smooth muscle cells",2013,"University of Central Arkansas","","","",11,"2019-10-07","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=z6d1x6IAAAAJ&pagesize=100&citation_for_view=z6d1x6IAAAAJ:u5HHmVD_uO8C",,,,,0,0.00,0,1,6
