Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
104,"…, DV Riper, JA Badwey, HA Singer…","Ca2+‐calmodulin‐dependent protein kinase II‐dependent activation of contractility in ferret aorta",2000,"The Journal of …","Wiley Online Library","https://physoc.onlinelibrary.wiley.com/doi/abs/10.1111/j.1469-7793.2000.00367.x","https://scholar.google.com/scholar?cites=9630653788401902404&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-11","","","","",,,,,104,5.47,21,5,19
116,"…, R Wang, Y Anfinogenova, HA Singer…","Critical role of vimentin phosphorylation at Ser-56 by p21-activated kinase in vimentin cytoskeleton signaling",2006,"Journal of Biological …","ASBMB","http://www.jbc.org/content/281/45/34716.short","https://scholar.google.com/scholar?cites=6128795451480018200&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-11","","","","",,,,,116,8.92,23,5,13
53,"…, IF Abdullaev, M Trebak, PA Vincent, HA Singer","Calcium/calmodulin-dependent protein kinase II delta 6 (CaMKIIδ6) and RhoA involvement in thrombin-induced endothelial barrier dysfunction",2010,"Journal of Biological …","ASBMB","http://www.jbc.org/content/285/28/21303.short","https://scholar.google.com/scholar?cites=17183382400412474643&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-11","","","","",,,,,53,5.89,11,5,9
39,"HA Singer","Ca2+/calmodulin‐dependent protein kinase II function in vascular remodelling",2012,"The Journal of physiology","Wiley Online Library","https://onlinelibrary.wiley.com/doi/pdf/10.1113/jphysiol.2011.222232","https://scholar.google.com/scholar?cites=138607419380386551&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-11","PDF","","","",,,,,39,5.57,39,1,7
105,"…, PA Vincent, J Zhou, M Barroso, HA Singer…","Orai1-Mediated ICRAC Is Essential for Neointima Formation After Vascular Injury",2011,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circresaha.111.246777","https://scholar.google.com/scholar?cites=10775896392197129045&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-11","","","","",,,,,105,13.13,18,6,8
20,"DA Van Riper, CM Schworer, HA Singer","Ca2+-induced redistribution of Ca2+/calmodulin-dependent protein kinase II associated with an endoplasmic reticulum stress response in vascular smooth muscle",2000,"Molecular and cellular …","Springer","https://link.springer.com/article/10.1023/A:1007116231678","https://scholar.google.com/scholar?cites=15692505359768056113&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-11","","","","",,,,,20,1.05,7,3,19
59,"SJ House, HA Singer","CaMKII-δ isoform regulation of neointima formation after vascular injury",2008,"Arteriosclerosis, thrombosis, and vascular …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/atvbaha.107.156810","https://scholar.google.com/scholar?cites=14788357947118166392&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-11","","","","",,,,,59,5.36,30,2,11
122,"R Ginnan, HA Singer","CaM kinase II-dependent activation of tyrosine kinases and ERK1/2 in vascular smooth muscle",2002,"American Journal of Physiology-Cell …","physiology.org","https://www.physiology.org/doi/abs/10.1152/ajpcell.00335.2001","https://scholar.google.com/scholar?cites=7886182562993947786&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-11","","","","",,,,,122,7.18,61,2,17
66,"…, R Rathore, QH Liu, HA Singer…","Functional and molecular evidence for impairment of calcium-activated potassium channels in type-1 diabetic cerebral artery smooth muscle cells",2008,"Journal of Cerebral …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1038/sj.jcbfm.9600536","https://scholar.google.com/scholar?cites=10569408517510494470&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-11","","","","",,,,,66,6.00,13,5,11
131,"…, WF Alzawahra, M Barroso, HA Singer…","Essential role for STIM1/Orai1-mediated calcium influx in PDGF-induced smooth muscle migration",2010,"American Journal of …","physiology.org","https://www.physiology.org/doi/abs/10.1152/ajpcell.00325.2009","https://scholar.google.com/scholar?cites=17245978737249603881&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-11","","","","",,,,,131,14.56,26,5,9
84,"…, AV Shinde, M Fahrner, HA Singer…","Store-Independent Orai1/3 Channels Activated by Intracrine LeukotrieneC4 Role in Neointimal Hyperplasia",2013,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/CIRCRESAHA.111.300220","https://scholar.google.com/scholar?cites=3682929230384884006&as_sdt=800005&sciodt=0,15&hl=en",11,"2019-06-11","","","","",,,,,84,14.00,17,5,6
