Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
129,"SM Bindom, CP Hans, H Xia, AH Boulares…","Angiotensin I–converting enzyme type 2 (ACE2) gene therapy improves glycemic control in diabetic mice",2010,"Diabetes","Am Diabetes Assoc","http://diabetes.diabetesjournals.org/content/59/10/2540.short","https://scholar.google.com/scholar?cites=12952419383799008156&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-26","","","","",,,,,129,14.33,26,5,9
119,"M Zerfaoui, Y Errami, AS Naura, Y Suzuki…","Poly (ADP-ribose) polymerase-1 is a determining factor in Crm1-mediated nuclear export and retention of p65 NF-κB upon TLR4 stimulation",2010,"The Journal of …","Am Assoc Immnol","http://www.jimmunol.org/content/185/3/1894.short","https://scholar.google.com/scholar?cites=15207970610925300835&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-26","","","","",,,,,119,13.22,24,5,9
95,"M Zerfaoui, Y Suzuki, AS Naura, CP Hans, C Nichols…","Nuclear translocation of p65 NF-κB is sufficient for VCAM-1, but not ICAM-1, expression in TNF-stimulated smooth muscle cells: Differential requirement for …",2008,"Cellular signalling","Elsevier","https://www.sciencedirect.com/science/article/pii/S0898656807003105","https://scholar.google.com/scholar?cites=14977206881090781184&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-26","HTML","","","",,,,,95,8.64,16,6,11
87,"CP Hans, R Sialy, DD Bansal","Magnesium deficiency and diabetes mellitus",2002,"Current Science","JSTOR","https://www.jstor.org/stable/24108168","https://scholar.google.com/scholar?cites=11848527221840419477&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-26","","","","",,,,,87,5.12,29,3,17
92,"A Acharya, CP Hans, SN Koenig, HA Nichols…","Inhibitory role of Notch1 in calcific aortic valve disease",2011,"PloS one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0027743","https://scholar.google.com/scholar?cites=14155883833308108655&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-26","HTML","","","",,,,,92,11.50,18,5,8
85,"K Oumouna-Benachour, CP Hans, Y Suzuki, A Naura…","CLINICAL PERSPECTIVE",2007,"Circulation","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circulationaha.106.668756","https://scholar.google.com/scholar?cites=10254380201177614082&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-26","","","","",,,,,85,7.08,17,5,12
88,"K Bosse, CP Hans, N Zhao, SN Koenig…","Endothelial nitric oxide signaling regulates Notch1 in aortic valve disease",2013,"Journal of molecular and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0022282813001272","https://scholar.google.com/scholar?cites=14506147298029938829&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-26","HTML","","","",,,,,88,14.67,18,5,6
54,"AS Naura, M Zerfaoui, H Kim…","Requirement for inducible nitric oxide synthase in chronic allergen exposure-induced pulmonary fibrosis but not inflammation",2010,"The Journal of …","Am Assoc Immnol","http://www.jimmunol.org/content/185/5/3076.short","https://scholar.google.com/scholar?cites=6645448692942339634&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-26","","","","",,,,,54,6.00,14,4,9
55,"CP Hans, SN Koenig, N Huang, J Cheng…","Inhibition of Notch1 signaling reduces abdominal aortic aneurysm in mice by attenuating macrophage-mediated inflammation",2012,"… , and vascular biology","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/ATVBAHA.112.254219","https://scholar.google.com/scholar?cites=16128559986096834710&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-26","","","","",,,,,55,7.86,11,5,7
49,"AS Naura, CP Hans, M Zerfaoui, Y Errami, J Ju…","High-fat diet induces lung remodeling in ApoE-deficient mice: an association with an increase in circulatory and lung inflammatory factors",2009,"Laboratory …","nature.com","https://www.nature.com/articles/labinvest200998","https://scholar.google.com/scholar?cites=2968209654466745081&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-26","","","","",,,,,49,4.90,8,6,10
51,"N Zhao, SN Koenig, AJ Trask, CH Lin, CP Hans…","MicroRNA miR145 regulates TGFBR2 expression and matrix synthesis in vascular smooth muscle cells",2015,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circresaha.115.303970","https://scholar.google.com/scholar?cites=2831740861396768538&as_sdt=800005&sciodt=0,15&hl=en",11,"2019-06-26","","","","",,,,,51,12.75,9,6,4
38,"AS Naura, R Datta, CP Hans, M Zerfaoui…","Reciprocal regulation of iNOS and PARP-1 during allergen-induced eosinophilia",2009,"European …","Eur Respiratory Soc","https://erj.ersjournals.com/content/33/2/252.short","https://scholar.google.com/scholar?cites=13083932532443912142&as_sdt=800005&sciodt=0,15&hl=en",12,"2019-06-26","","","","",,,,,38,3.80,8,5,10
