Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
877,"S Kathiresan, BF Voight, S Purcell, K Musunuru…","Genome-wide association of early-onset myocardial infarction with single nucleotide polymorphisms and copy number variants.",2009,"Nature …","europepmc.org","https://europepmc.org/articles/pmc2681011","https://scholar.google.com/scholar?cites=8905000398686259270&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-24","HTML","","","",,,,,877,87.70,175,5,10
788,"DF Gudbjartsson, DO Arnar, A Helgadottir…","Variants conferring risk of atrial fibrillation on chromosome 4q25",2007,"Nature","nature.com","https://www.nature.com/articles/nature06007","https://scholar.google.com/scholar?cites=15502455811929624939&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-24","","","","",,,,,788,65.67,197,4,12
781,"B Gerull, A Heuser, T Wichter, M Paul, CT Basson…","Mutations in the desmosomal protein plakophilin-2 are common in arrhythmogenic right ventricular cardiomyopathy",2004,"Nature …","nature.com","https://www.nature.com/articles/ng1461","https://scholar.google.com/scholar?cites=14994167403488302531&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-24","","","","",,,,,781,52.07,130,6,15
724,"K Kikuchi, JE Holdway, AA Werdich, RM Anderson…","Primary contribution to zebrafish heart regeneration by gata4+ cardiomyocytes",2010,"Nature","nature.com","https://www.nature.com/articles/nature08804","https://scholar.google.com/scholar?cites=6679495217236046197&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-24","","","","",,,,,724,80.44,145,5,9
504,"RR van Kimmenade, JL Januzzi, PT Ellinor…","Utility of amino-terminal pro-brain natriuretic peptide, galectin-3, and apelin for the evaluation of patients with acute heart failure",2006,"Journal of the …","onlinejacc.org","http://www.onlinejacc.org/content/48/6/1217.abstract","https://scholar.google.com/scholar?cites=9695904078485250037&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-24","","","","",,,,,504,38.77,126,4,13
404,"PT Ellinor, KL Lunetta, NL Glazer, A Pfeufer, A Alonso…","Common variants in KCNN3 are associated with lone atrial fibrillation",2010,"Nature …","nature.com","https://www.nature.com/articles/ng.537","https://scholar.google.com/scholar?cites=5077769540655478073&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-24","","","","",,,,,404,44.89,67,6,9
392,"DJ Milan, TA Peterson, JN Ruskin, RT Peterson…","Drugs that induce repolarization abnormalities cause bradycardia in zebrafish",2003,"Circulation","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.CIR.0000061912.88753.87","https://scholar.google.com/scholar?cites=8684093805932947356&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-24","","","","",,,,,392,24.50,78,5,16
394,"RT Peterson, SY Shaw, TA Peterson, DJ Milan…","Chemical suppression of a genetic mutation in a zebrafish model of aortic coarctation",2004,"Nature …","nature.com","https://www.nature.com/articles/nbt963","https://scholar.google.com/scholar?cites=927211662689611519&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-24","","","","",,,,,394,26.27,79,5,15
383,"D Kokel, J Bryan, C Laggner, R White…","Rapid behavior-based identification of neuroactive small molecules in the zebrafish",2010,"Nature chemical …","nature.com","https://www.nature.com/articles/nchembio.307","https://scholar.google.com/scholar?cites=1191603453881654740&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-24","","","","",,,,,383,42.56,77,5,9
320,"CA MacRae, RT Peterson","Zebrafish as tools for drug discovery",2015,"Nature reviews Drug discovery","nature.com","https://www.nature.com/articles/nrd4627","https://scholar.google.com/scholar?cites=17773225080753200792&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-24","","","","",,,,,320,80.00,160,2,4
276,"W Guo, S Schafer, ML Greaser, MH Radke, M Liss…","RBM20, a gene for hereditary cardiomyopathy, regulates titin splicing",2012,"Nature medicine","nature.com","https://www.nature.com/nm/journal/v18/n5/abs/nm.2693.html","https://scholar.google.com/scholar?cites=17683524213311201260&as_sdt=800005&sciodt=0,15&hl=en",11,"2019-06-24","","","","",,,,,276,39.43,46,6,7
275,"CG Burns, DJ Milan, EJ Grande, W Rottbauer…","High-throughput assay for small molecules that modulate zebrafish embryonic heart rate",2005,"Nature chemical …","nature.com","https://www.nature.com/articles/nchembio732z","https://scholar.google.com/scholar?cites=14921600903095157972&as_sdt=800005&sciodt=0,15&hl=en",12,"2019-06-24","","","","",,,,,275,19.64,55,5,14
263,"PT Ellinor, JT Shin, RK Moore, DM Yoerger…","Locus for atrial fibrillation maps to chromosome 6q14–16",2003,"Circulation","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.cir.0000077910.80718.49","https://scholar.google.com/scholar?cites=16241254894597786079&as_sdt=800005&sciodt=0,15&hl=en",13,"2019-06-24","","","","",,,,,263,16.44,53,5,16
257,"P Boström, N Mann, J Wu, PA Quintero, ER Plovie…","C/EBPβ controls exercise-induced cardiac growth and protects against pathological cardiac remodeling",2010,"Cell","Elsevier","https://www.sciencedirect.com/science/article/pii/S0092867410013589","https://scholar.google.com/scholar?cites=16728342114910866149&as_sdt=800005&sciodt=0,15&hl=en",14,"2019-06-24","HTML","","","",,,,,257,28.56,43,6,9
240,"CA Macrae, N Ghaisas, S Kass…","Familial Hypertrophic cardiomyopathy with Wolff-Parkinson-White syndrome maps to a locus on chromosome 7q3.",1995,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/118154","https://scholar.google.com/scholar?cites=18106396051446273085&as_sdt=800005&sciodt=0,15&hl=en",15,"2019-06-24","","","","",,,,,240,10.00,60,4,24
237,"PT Ellinor, DM Yoerger, JN Ruskin, CA MacRae","Familial aggregation in lone atrial fibrillation",2005,"Human genetics","Springer","https://link.springer.com/article/10.1007/s00439-005-0034-8","https://scholar.google.com/scholar?cites=3602042196915177891&as_sdt=800005&sciodt=0,15&hl=en",16,"2019-06-24","HTML","","","",,,,,237,16.93,59,4,14
227,"A Heuser, ER Plovie, PT Ellinor, KS Grossmann…","Mutant desmocollin-2 causes arrhythmogenic right ventricular cardiomyopathy",2006,"The American Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0002929707634703","https://scholar.google.com/scholar?cites=15391750096484014054&as_sdt=800005&sciodt=0,15&hl=en",17,"2019-06-24","HTML","","","",,,,,227,17.46,45,5,13
