Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
349,"EL Berg, MK Robinson, RA Warnock…","The human peripheral lymph node vascular addressin is a ligand for LECAM-1, the peripheral lymph node homing receptor.",1991,"The Journal of cell …","jcb.rupress.org","http://jcb.rupress.org/content/114/2/343.abstract","https://scholar.google.com/scholar?cites=15372240732800943909&as_sdt=800005&sciodt=0,15&hl=en",46,"2019-06-05","","","","",,,,,349,12.46,87,4,28
217,"TK Kishimoto, RA Warnock, MA Jutila, EC Butcher…","Antibodies against human neutrophil LECAM-1 (LAM-1/Leu-8/DREG-56 antigen) and endothelial cell ELAM-1 inhibit a common CD18-independent adhesion …",1991,"Blood","Am Soc Hematology","http://www.bloodjournal.org/content/78/3/805.short","https://scholar.google.com/scholar?cites=9045092152094102306&as_sdt=800005&sciodt=0,15&hl=en",47,"2019-06-05","","","","",,,,,217,7.75,43,5,28
157,"DM Lewinsohn, A Nagler, N Ginzton, P Greenberg…","Hematopoietic progenitor cell expression of the H-CAM (CD44) homing-associated adhesion molecule",1990,"Blood","Am Soc Hematology","http://www.bloodjournal.org/content/75/3/589.short","https://scholar.google.com/scholar?cites=15165163498201415393&as_sdt=800005&sciodt=0,15&hl=en",48,"2019-06-05","","","","",,,,,157,5.41,31,5,29
111,"B Engelhardt, FK Conley, EC Butcher","Cell adhesion molecules on vessels during inflammation in the mouse central nervous system",1994,"Journal of neuroimmunology","Elsevier","https://www.sciencedirect.com/science/article/pii/0165572894900825","https://scholar.google.com/scholar?cites=16036449902705211407&as_sdt=800005&sciodt=0,15&hl=en",49,"2019-06-05","","","","",,,,,111,4.44,37,3,25
563,"EL Berg, MK Robinson, O Mansson, EC Butcher…","A carbohydrate domain common to both sialyl Le (a) and sialyl Le (X) is recognized by the endothelial cell leukocyte adhesion molecule ELAM-1.",1991,"Journal of Biological …","ASBMB","http://www.jbc.org/content/266/23/14869.short","https://scholar.google.com/scholar?cites=8111141938113503829&as_sdt=800005&sciodt=0,15&hl=en",50,"2019-06-05","","","","",,,,,563,20.11,113,5,28
308,"M Gallatin, TPS John, M Siegelman, R Reichert…","Lymphocyte homing receptors",1986,"Cell","Elsevier","https://www.sciencedirect.com/science/article/pii/0092867486908329","https://scholar.google.com/scholar?cites=16558180355153730510&as_sdt=800005&sciodt=0,15&hl=en",51,"2019-06-05","","","","",,,,,308,9.33,62,5,33
80,"MC Szabo, EC Butcher, LM McEvoy","Specialization of mucosal follicular dendritic cells revealed by mucosal addressin-cell adhesion molecule-1 display.",1997,"The Journal of Immunology","Am Assoc Immnol","http://www.jimmunol.org/content/158/12/5584.short","https://scholar.google.com/scholar?cites=999740714874095681&as_sdt=800005&sciodt=0,15&hl=en",52,"2019-06-05","","","","",,,,,80,3.64,27,3,22
42,"M Bscheider, EC Butcher","Vitamin D immunoregulation through dendritic cells",2016,"Immunology","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/imm.12610","https://scholar.google.com/scholar?cites=16750958414748203323&as_sdt=800005&sciodt=0,15&hl=en",53,"2019-06-05","","","","",,,,,42,14.00,21,2,3
296,"S Jalkantn, RA Reichert, WM Gallatin…","Homing receptors and the control of lymphocyte migration",1986,"Immunological …","Wiley Online Library","https://aasldpubs.onlinelibrary.wiley.com/doi/pdf/10.1111/j.1600-065X.1986.tb01483.x","https://scholar.google.com/scholar?cites=9791014538004000738&as_sdt=800005&sciodt=0,15&hl=en",54,"2019-06-05","PDF","","","",,,,,296,8.97,74,4,33
350,"EC Butcher, RV Rouse, RL Coffman…","Surface phenotype of Peyer's patch germinal center cells: implications for the role of germinal centers in B cell differentiation.",1982,"The Journal of …","Am Assoc Immnol","http://www.jimmunol.org/content/129/6/2698.short","https://scholar.google.com/scholar?cites=17303741564169575408&as_sdt=800005&sciodt=0,15&hl=en",55,"2019-06-05","","","","",,,,,350,9.46,88,4,37
178,"AM Shyjan, P Heldin, EC Butcher, T Yoshino…","Functional cloning of the cDNA for a human hyaluronan synthase",1996,"Journal of Biological …","ASBMB","http://www.jbc.org/content/271/38/23395.short","https://scholar.google.com/scholar?cites=13110878960460219525&as_sdt=800005&sciodt=0,15&hl=en",56,"2019-06-05","","","","",,,,,178,7.74,36,5,23
360,"S Jalkanen, AC Steere, RI Fox, EC Butcher","A distinct endothelial cell recognition system that controls lymphocyte traffic into inflamed synovium",1986,"Science","science.sciencemag.org","http://science.sciencemag.org/content/233/4763/556.short","https://scholar.google.com/scholar?cites=6799883511033615453&as_sdt=800005&sciodt=0,15&hl=en",57,"2019-06-05","","","","",,,,,360,10.91,90,4,33
598,"S Jalkanen, RF Bargatze, J de los Toyos…","Lymphocyte recognition of high endothelium: antibodies to distinct epitopes of an 85-95-kD glycoprotein antigen differentially inhibit lymphocyte binding to lymph node …",1987,"The Journal of Cell …","jcb.rupress.org","http://jcb.rupress.org/content/105/2/983.abstract","https://scholar.google.com/scholar?cites=14620375222226592806&as_sdt=800005&sciodt=0,15&hl=en",58,"2019-06-05","","","","",,,,,598,18.69,150,4,32
166,"MA Jutila, GM Kroese, KL Jutila, AM Stall…","Ly‐6C is a monocyte/macrophage and endothelial cell differentiation antigen regulated by interferon‐gamma",1988,"European journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/eji.1830181125","https://scholar.google.com/scholar?cites=14117942328201499086&as_sdt=800005&sciodt=0,15&hl=en",59,"2019-06-05","","","","",,,,,166,5.35,33,5,31
308,"RF Bargatze, EC Butcher","Rapid G protein-regulated activation event involved in lymphocyte binding to high endothelial venules.",1993,"Journal of Experimental Medicine","jem.rupress.org","http://jem.rupress.org/content/178/1/367.abstract","https://scholar.google.com/scholar?cites=5019937994232983880&as_sdt=800005&sciodt=0,15&hl=en",60,"2019-06-05","","","","",,,,,308,11.85,154,2,26
227,"SA Michie, PR Streeter, PA Bolt…","The human peripheral lymph node vascular addressin. An inducible endothelial antigen involved in lymphocyte homing.",1993,"The American journal …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1887255/","https://scholar.google.com/scholar?cites=18280848406814233939&as_sdt=800005&sciodt=0,15&hl=en",61,"2019-06-05","","","","",,,,,227,8.73,57,4,26
103,"AM Olofsson, KE Arfors, L Ramezani, BA Wolitzky…","E-selectin mediates leukocyte rolling in interleukin-1-treated rabbit mesentery venules",1994,"Blood","Am Soc Hematology","http://www.bloodjournal.org/content/84/8/2749.short","https://scholar.google.com/scholar?cites=10071300474928112711&as_sdt=800005&sciodt=0,15&hl=en",62,"2019-06-05","","","","",,,,,103,4.12,21,5,25
152,"H Nakano, T Tamura, T Yoshimoto…","Genetic defect in T lymphocyte‐specific homing into peripheral lymph nodes",1997,"European journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/eji.1830270132","https://scholar.google.com/scholar?cites=14720418343833167283&as_sdt=800005&sciodt=0,15&hl=en",63,"2019-06-05","","","","",,,,,152,6.91,38,4,22
243,"EC Butcher, RG Scollay…","Lymphocyte adherence to high endothelial venules: characterization of a modified in vitro assay, and examination of the binding of syngeneic and allogeneic …",1979,"The Journal of …","Am Assoc Immnol","http://www.jimmunol.org/content/123/5/1996.short","https://scholar.google.com/scholar?cites=2960087362349364914&as_sdt=800005&sciodt=0,15&hl=en",64,"2019-06-05","","","","",,,,,243,6.08,81,3,40
149,"A Suzuki, DP Andrew, JA Gonzalo, M Fukumoto…","CD34-deficient mice have reduced eosinophil accumulation after allergen exposure and show a novel crossreactive 90-kD protein",1996,"Blood","Am Soc Hematology","http://www.bloodjournal.org/content/87/9/3550.short","https://scholar.google.com/scholar?cites=1652394041857901541&as_sdt=800005&sciodt=0,15&hl=en",65,"2019-06-05","","","","",,,,,149,6.48,30,5,23
229,"EC Butcher, IL Weissman","Direct fluorescent labeling of cells with fluorescein or rhodamine isothiocyanate. I. Technical aspects",1980,"Journal of immunological methods","Elsevier","https://www.sciencedirect.com/science/article/pii/0022175980901957","https://scholar.google.com/scholar?cites=5287491158521239355&as_sdt=800005&sciodt=0,15&hl=en",66,"2019-06-05","","","","",,,,,229,5.87,115,2,39
891,"JJ Campbell, G Haraldsen, J Pan, J Rottman, S Qin…","The chemokine receptor CCR4 in vascular recognition by cutaneous but not intestinal memory T cells",1999,"Nature","nature.com","https://www.nature.com/articles/doi:10.1038%2F23495","https://scholar.google.com/scholar?cites=14418644844294152523&as_sdt=800005&sciodt=0,15&hl=en",67,"2019-06-05","","","","",,,,,891,44.55,149,6,20
159,"RA Reichert, WM Gallatin, IL Weissman…","Germinal center B cells lack homing receptors necessary for normal lymphocyte recirculation.",1983,"… Experimental Medicine","jem.rupress.org","http://jem.rupress.org/content/157/3/813.abstract","https://scholar.google.com/scholar?cites=13228036931601023088&as_sdt=800005&sciodt=0,15&hl=en",68,"2019-06-05","","","","",,,,,159,4.42,40,4,36
226,"M Quiding-Järbrink, I Nordström…","Differential expression of tissue-specific adhesion molecules on human circulating antibody-forming cells after systemic, enteric, and nasal immunizations. A …",1997,"The Journal of …","Am Soc Clin Investig","https://www.jci.org/articles/view/119286","https://scholar.google.com/scholar?cites=11847758147562652379&as_sdt=800005&sciodt=0,15&hl=en",69,"2019-06-05","","","","",,,,,226,10.27,75,3,22
176,"DP Andrew, C Berlin, S Honda, T Yoshino…","Distinct but overlapping epitopes are involved in alpha 4 beta 7-mediated adhesion to vascular cell adhesion molecule-1, mucosal addressin-1, fibronectin, and …",1994,"The Journal of …","Am Assoc Immnol","http://www.jimmunol.org/content/153/9/3847.short","https://scholar.google.com/scholar?cites=3953434575683148436&as_sdt=800005&sciodt=0,15&hl=en",70,"2019-06-05","","","","",,,,,176,7.04,35,5,25
224,"BJ Steffen, EC Butcher, B Engelhardt","Evidence for involvement of ICAM-1 and VCAM-1 in lymphocyte interaction with endothelium in experimental autoimmune encephalomyelitis in the central nervous …",1994,"The American journal of …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1887301/","https://scholar.google.com/scholar?cites=3309602970164161570&as_sdt=800005&sciodt=0,15&hl=en",71,"2019-06-05","","","","",,,,,224,8.96,75,3,25
