Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
113,"L Wang, Z Liu, C Yin, H Asfour, O Chen, Y Li, N Bursac, J Liu, L Qian","Stoichiometry of Gata4, Mef2c, and Tbx5 influences the efficiency and quality of induced cardiac myocyte reprogramming",2015,"Circulation research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5598941175586990363",1,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=M3hb9N4AAAAJ&pagesize=100&citation_for_view=M3hb9N4AAAAJ:UebtZRa9Y70C",116,2,237,244,113,28.25,13,9,4
89,"LQ Yang Zhou, Li Wang, Haley Ruth Vaseghi, Ziqing Liu, Rui Lu, Sahar ...","Bmi1 Is a Key Epigenetic Barrier to Direct Cardiac Reprogramming",2016,"Cell stem cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11983726375060494407",2,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=M3hb9N4AAAAJ&pagesize=100&citation_for_view=M3hb9N4AAAAJ:kNdYIx-mwKoC",18,3,382,395,89,29.67,15,6,3
70,"Z Liu, O Chen, JBJ Wall, M Zheng, Y Zhou, L Wang, HR Vaseghi, L Qian, ...","Systematic comparison of 2A peptides for cloning multi-genes in a polycistronic vector",2017,"Scientific reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12405655573358075626",3,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=M3hb9N4AAAAJ&pagesize=100&citation_for_view=M3hb9N4AAAAJ:9ZlFYXVOiuMC",7,1,2193,2193,70,35.00,8,9,2
55,"Z Liu, L Wang, JD Welch, H Ma, Y Zhou, HR Vaseghi, S Yu, JB Wall, ...","Single-cell transcriptomics reconstructs fate conversion from fibroblast to cardiomyocyte",2017,"Nature","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4160378019726126734",4,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=M3hb9N4AAAAJ&pagesize=100&citation_for_view=M3hb9N4AAAAJ:dhFuZR0502QC",551,7678,100,100,55,27.50,6,9,2
52,"J Zhan, B Ding, R Ma, X Ma, X Su, Y Zhao, Z Liu, J Wu, H Liu","Develop reusable and combinable designs for transcriptional logic gates",2010,"Molecular systems biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17143129961161888480",5,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=M3hb9N4AAAAJ&pagesize=100&citation_for_view=M3hb9N4AAAAJ:u-x6o8ySG0sC",6,1,,,52,5.78,6,9,9
45,"Z Liu, X Zhang, Q Yu, JJ He","Exosome-associated hepatitis C virus in cell cultures and patient plasma",2014,"Biochemical and biophysical research communications 455 (3-4)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=280573096076152583",6,"2019-10-04","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=M3hb9N4AAAAJ&pagesize=100&citation_for_view=M3hb9N4AAAAJ:MXK_kJrjxJIC",,,218,222,45,9.00,11,4,5
45,"T Amet, M Ghabril, N Chalasani, D Byrd, N Hu, A Grantham, Z Liu, X Qin, ...","CD59 incorporation protects hepatitis C virus against complement‐mediated destruction",2012,"Hepatology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2338373713558790031",7,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=M3hb9N4AAAAJ&pagesize=100&citation_for_view=M3hb9N4AAAAJ:u5HHmVD_uO8C",55,2,354,363,45,6.43,5,9,7
34,"LQ Ziqing Liu, Olivia Chen, Michael Zheng, Li Wang, Yang Zhou, Chaoying Yin ...","Re-patterning of H3K27me3, H3K4me3 and DNA methylation during fibroblast conversion into induced cardiomyocytes",2016,"Stem cell research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17328247091372038567",8,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=M3hb9N4AAAAJ&pagesize=100&citation_for_view=M3hb9N4AAAAJ:KlAtU1dfN6UC",16,2,507,518,34,11.33,6,6,3
24,"Z Liu, F Zhao, JJ He","Hepatitis C virus (HCV) interaction with astrocytes: nonproductive infection and induction of IL-18",2014,"Journal of neurovirology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10915346032443633510",9,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=M3hb9N4AAAAJ&pagesize=100&citation_for_view=M3hb9N4AAAAJ:3fE2CSJIrl8C",20,3,278,293,24,4.80,8,3,5
19,"L Wang, Z Liu, C Yin, Y Zhou, J Liu, L Qian","Improved generation of induced cardiomyocytes using a polycistronic construct expressing optimal ratio of Gata4, Mef2c and Tbx5",2015,"JoVE (Journal of Visualized Experiments)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14474727705917252656",10,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=M3hb9N4AAAAJ&pagesize=100&citation_for_view=M3hb9N4AAAAJ:8k81kl-MbHgC",,,53426,,19,4.75,3,6,4
