Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
39,"L Ding, R Cheng, Y Hu, Y Takahashi, AJ Jenkins, AC Keech, ...","Peroxisome Proliferator–Activated Receptor α Protects Capillary Pericytes in the Retina",2014,"The American journal of pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11510866163213996174",1,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:u-x6o8ySG0sC",184,10,2709,2720,39,7.80,6,7,5
22,"X Gu, SJ Fliesler, YY Zhao, WB Stallcup, AW Cohen, MH Elliott","Loss of Caveolin-1 Causes Blood–Retinal Barrier Breakdown, Venous Enlargement, and Mural Cell Alteration",2014,"The American journal of pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6927315277680478315",2,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:u5HHmVD_uO8C",184,2,541,555,22,4.40,4,6,5
15,"X Gu, AM Reagan, ME McClellan, MH Elliott","Caveolins and caveolae in ocular physiology and pathophysiology",2017,"Progress in retinal and eye research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10574519580086067694",3,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:IjCSPb-OGe4C",56,,84,106,15,7.50,4,4,2
15,"MH Elliott, NE Ashpole, X Gu, L Herrnberger, ME McClellan, GL Griffith, ...","Caveolin-1 modulates intraocular pressure: implications for caveolae mechanoprotection in glaucoma",2016,"Scientific reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14756512957400471662",4,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:Tyk-4Ss8FVUC",6,,37127,37127,15,5.00,2,7,3
15,"X Li, X Gu, TM Boyce, M Zheng, AM Reagan, H Qi, N Mandal, AW Cohen, ...","Caveolin-1 Increases Proinflammatory Chemoattractants and Blood–Retinal Barrier Breakdown but Decreases Leukocyte Recruitment in Inflammation",2014,"Investigative ophthalmology & visual science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10005432926156562931",5,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:9yKSN-GCB0IC",55,10,6224,6234,15,3.00,2,9,5
13,"X Gu, A Reagan, A Yen, F Bhatti, AW Cohen, MH Elliott","Spatial and temporal localization of caveolin-1 protein in the developing retina",2014,"Retinal Degenerative Diseases","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1309776311131252583",6,"2019-10-04","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:d1gkVwhDpl0C",,,15,21,13,2.60,2,6,5
11,"S Sethna, T Chamakkala, X Gu, TC Thompson, G Cao, MH Elliott, ...","Regulation of phagolysosomal digestion by caveolin-1 of the retinal pigment epithelium is essential for vision",2016,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10136551729496502705",7,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:2osOgNQ5qMEC",291,12,6494,6506,11,3.67,2,7,3
8,"YY Jeremy, M Du, MH Elliott, M Wu, D Fu, S Yang, A Basu, X Gu, JX Ma, ...","Extravascular modified lipoproteins: a role in the propagation of diabetic retinopathy in a mouse model of type 1 diabetes",2016,"Diabetologia","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1857684500643996929",8,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:UeHWp8X0CEIC",59,9,2026,2035,8,2.67,1,10,3
7,"SDS Oliveira, M Castellon, J Chen, MG Bonini, X Gu, MH Elliott, ...","Inflammation-induced caveolin-1 and BMPRII depletion promotes endothelial dysfunction and TGF-β-driven pulmonary vascular remodeling",2017,"American Journal of Physiology-Lung Cellular and Molecular Physiology 312 (5 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10821990694029921406",9,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:roLk4NBRz8UC",,,,,7,3.50,1,7,2
5,"A Reagan, X Gu, SM Hauck, JD Ash, G Cao, TC Thompson, MH Elliott","Retinal caveolin-1 modulates neuroprotective signaling",2016,"Retinal Degenerative Diseases","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1330494446130726560",10,"2019-10-04","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:qjMakFHDy7sC",,,411,418,5,1.67,1,7,3
4,"AM Reagan, X Gu, S Paudel, NM Ashpole, M Zalles, WE Sonntag, ...","Age-related focal loss of contractile vascular smooth muscle cells in retinal arterioles is accelerated by caveolin-1 deficiency",2018,"Neurobiology of aging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10913542936790493587",11,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:5nxA0vEk-isC",71,,1,12,4,4.00,1,7,1
2,"X Liu, X Gu, W Ma, M Oxendine, HJ Gil, GE Davis, O Cleaver, G Oliver","Rasip1 controls lymphatic vessel lumen maintenance by regulating endothelial cell junctions",2018,"Development 145 (17), dev","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16689567407959974380",12,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:8k81kl-MbHgC",165092,,,,2,2.00,0,8,1
2,"MH Elliott, X Gu, NE Ashpole, GL Griffith, TM Boyce, M Tanito, ER Tamm, ...","Role of caveolin-1 in intraocular pressure and conventional outflow regulation",2014,"Investigative Ophthalmology & Visual Science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14984123681454692230",13,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:LkGwnXOMwfcC",55,13,2888,2888,2,0.40,0,8,5
2,"GL Griffith, TM Boyce, X Gu, MH Elliott, A Cohen","Caveolin-1 as a novel corneal wound healing therapeutic target",2014,"Investigative Ophthalmology & Visual Science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=225468949745614477",14,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:YsMSGLbcyi4C",55,13,4698,4698,2,0.40,0,5,5
1,"JL Wilkerson, MA Stiles, JM Gurley, RC Grambergs, X Gu, MH Elliott, ...","Sphingosine Kinase-1 Is Essential for Maintaining External/Outer Limiting Membrane and Associated Adherens Junctions in the Aging Retina",2019,"Molecular neurobiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15915738683326363646",15,"2019-10-04","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:3fE2CSJIrl8C",,,1,20,1,1.00,0,7,1
0,"Y Wang, MF Sabbagh, X Gu, A Rattner, J Williams, J Nathans","Beta-catenin signaling regulates barrier-specific gene expression in circumventricular organ and ocular vasculatures",2019,"eLife","","","",16,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:MXK_kJrjxJIC",8,,43257,,0,0.00,0,6,1
0,"MH Elliott, X Gu, Z Ungvari, A Csiszar, WE Sonntag","Aging results in segmental reduction in contractile smooth muscle coverage on retinal arterioles",2016,"Investigative Ophthalmology & Visual Science","","","",17,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:ufrVoPGSRksC",57,12,4538,4538,0,0.00,0,5,3
0,"A Reagan, X Gu, DJ Carr, NA Mandal, JD Ash, MH Elliott","CAVEOLIN-1 MODULATES RETINAL NEUROPROTECTIVE AND INFLAMMATORY CYTOKINE EXPRESSION",2014,"Investigative Ophthalmology & Visual Science","","","",18,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:eQOLeE2rZwMC",55,13,5746,5746,0,0.00,0,6,5
0,"X Gu, SJ Fliesler, YY Zhao, WB Stallcup, A Cohen, MH Elliott","A critical role for caveolin-1 in eNOS-dependent retinal arterial autoregulation and eNOS-independent retinal venous pathology",2014,"Investigative Ophthalmology & Visual Science","","","",19,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:zYLM7Y9cAGgC",55,13,6343,6343,0,0.00,0,6,5
0,"A Cohen, T Boyce, X Gu, M Elliott","Novel Therapeutic Strategies for Corneal Trauma",2013,"Investigative Ophthalmology & Visual Science","","","",20,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:_FxGoFyzp5QC",54,15,3874,3874,0,0.00,0,4,6
0,"X Gu, S Fliesler, M Elliott","Loss of Caveolin-1 Results in Blood-Retinal Barrier Permeability, Venous Enlargement and Mural Cell Alteration",2013,"Investigative Ophthalmology & Visual Science","","","",21,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:WF5omc3nYNoC",54,15,5610,5610,0,0.00,0,3,6
0,"M Elliott, X Li, X Gu, A Reagan, T Boyce, I Sluch, MN Mandal, M Callegan, ...","Paradoxical Role of Caveolin-1 in Retinal Inflammation",2013,"Investigative Ophthalmology & Visual Science","","","",22,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:Y0pCki6q_DkC",54,15,3180,3180,0,0.00,0,9,6
0,"X GU, J Wang, Y Ueki, J Ash","A Mechanistic Investigation of STAT3 Regulated Neuroprotection",2011,"Investigative Ophthalmology & Visual Science","","","",23,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=0eC8ZTsAAAAJ&pagesize=100&citation_for_view=0eC8ZTsAAAAJ:hqOjcs7Dif8C",52,14,5444,5444,0,0.00,0,4,8
