Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
101,"CA Makarewich, RN Correll, H Gao, H Zhang…","A Caveolae-Targeted L-Type Ca2+ Channel Antagonist Inhibits Hypertrophic Signaling Without Reducing Cardiac Contractility",2012,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circresaha.111.264028","https://scholar.google.com/scholar?cites=1449999222876819981&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-26","","","","",,,,,101,14.43,20,5,7
25,"SJ Forrester, GW Booz, CD Sigmund…","Angiotensin II signal transduction: an update on mechanisms of physiology and pathophysiology",2018,"Physiological …","physiology.org","https://www.physiology.org/doi/abs/10.1152/physrev.00038.2017","https://scholar.google.com/scholar?cites=6848468921516667700&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-26","","","","",,,,,25,25.00,6,4,1
39,"F Woitek, L Zentilin, NE Hoffman, JC Powers…","Intracoronary cytoprotective gene therapy: a study of VEGF-B167 in a pre-clinical animal model of dilated cardiomyopathy",2015,"Journal of the …","onlinejacc.org","http://www.onlinejacc.org/content/66/2/139.abstract","https://scholar.google.com/scholar?cites=7258152710446627131&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-26","","","","",,,,,39,9.75,8,5,4
304,"V Rizzo, DP McIntosh, P Oh, JE Schnitzer","In situ flow activates endothelial nitric oxide synthase in luminal caveolae of endothelium with rapid caveolin dissociation and calmodulin association",1998,"Journal of Biological Chemistry","ASBMB","http://www.jbc.org/content/273/52/34724.short","https://scholar.google.com/scholar?cites=13827048065012706686&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-26","","","","",,,,,304,14.48,76,4,21
40,"V Rizzo, D David","Macromolecular selectivity of chick chorioallantoic membrane microvessels during normal angiogenesis and endothelial differentiation",1993,"Tissue and Cell","Elsevier","https://www.sciencedirect.com/science/article/pii/004081669390033H","https://scholar.google.com/scholar?cites=8121224646097197662&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-26","","","","",,,,,40,1.54,20,2,26
119,"DO DeFouw, VJ Rizzo, R Steinfeld, RN Feinberg","Mapping of the microcirculation in the chick chorioallantoic membrane during normal angiogenesis",1989,"Microvascular research","Elsevier","https://www.sciencedirect.com/science/article/pii/0026286289900228","https://scholar.google.com/scholar?cites=3043222318171573213&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-26","","","","",,,,,119,3.97,30,4,30
41,"K Gabunia, SP Ellison, H Singh, P Datta…","Interleukin-19 (IL-19) induces heme oxygenase-1 (HO-1) expression and decreases reactive oxygen species in human vascular smooth muscle cells",2012,"Journal of Biological …","ASBMB","http://www.jbc.org/content/287/4/2477.short","https://scholar.google.com/scholar?cites=1670750123925950232&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-26","","","","",,,,,41,5.86,8,5,7
33,"V Rizzo, D Kim, WN Durán, DO DeFouw","Ontogeny of microvascular permeability to macromolecules in the chick chorioallantoic membrane during normal angiogenesis",1995,"Microvascular research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0026286285710059","https://scholar.google.com/scholar?cites=5048075534949839703&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-26","","","","",,,,,33,1.38,8,4,24
29,"V Rizzo, DO Defouw","Mast cell activation accelerates the normal rate of angiogenesis in the chick chorioallantoic membrane",1996,"Microvascular research","Elsevier","https://www.sciencedirect.com/science/article/pii/S002628629690062X","https://scholar.google.com/scholar?cites=13921727804794424464&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-26","","","","",,,,,29,1.26,15,2,23
25,"T Takayanagi, SJ Forrester, T Kawai, T Obama…","Vascular ADAM17 as a novel therapeutic target in mediating cardiovascular hypertrophy and perivascular fibrosis induced by angiotensin II",2016,"…","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/HYPERTENSIONAHA.116.07620","https://scholar.google.com/scholar?cites=3209099037597378579&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-26","","","","",,,,,25,8.33,5,5,3
