Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
252,"T Sanchez, A Skoura, MT Wu, B Casserly…","Induction of vascular permeability by the sphingosine-1-phosphate receptor–2 (S1P2R) and its downstream effectors ROCK and PTEN",2007,"… , and vascular biology","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/ATVBAHA.107.143735","https://scholar.google.com/scholar?cites=2042740817899635435&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-26","","","","",,,,,252,21.00,50,5,12
170,"EO Harrington, J Löffler, PR Nelson, KC Kent…","Enhancement of migration by protein kinase Cα and inhibition of proliferation and cell cycle progression by protein kinase Cδ in capillary endothelial cells",1997,"Journal of Biological …","ASBMB","http://www.jbc.org/content/272/11/7390.short","https://scholar.google.com/scholar?cites=3584133672957727045&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-26","","","","",,,,,170,7.73,34,5,22
131,"CM Hai, P Hahne, EO Harrington, M Gimona","Conventional protein kinase C mediates phorbol-dibutyrate-induced cytoskeletal remodeling in a7r5 smooth muscle cells",2002,"Experimental cell research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0014482702955928","https://scholar.google.com/scholar?cites=2068212272375509980&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-26","","","","",,,,,131,7.71,33,4,17
90,"AW Ashton, G Watanabe, C Albanese…","Protein kinase Cδ inhibition of S-phase transition in capillary endothelial cells involves the cyclin-dependent kinase inhibitor p27Kip1",1999,"Journal of Biological …","ASBMB","http://www.jbc.org/content/274/30/20805.short","https://scholar.google.com/scholar?cites=217120351849339660&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-26","","","","",,,,,90,4.50,23,4,20
79,"KC Kent, S Mii, EO Harrington, JD Chang…","Requirement for protein kinase C activation in basic fibroblast growth factor–induced human endothelial cell proliferation",1995,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/res.77.2.231","https://scholar.google.com/scholar?cites=14639806586211996483&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-26","","","","",,,,,79,3.29,16,5,24
76,"Q Lu, EO Harrington, S Rounds","Apoptosis and lung injury",2005,"The Keio journal of medicine","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/kjm/54/4/54_4_184/_article/-char/ja/","https://scholar.google.com/scholar?cites=4299418043655666272&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-26","","","","",,,,,76,5.43,25,3,14
69,"K Kramer, EO Harrington, Q Lu, R Bellas…","Isoprenylcysteine carboxyl methyltransferase activity modulates endothelial cell apoptosis",2003,"Molecular biology of …","Am Soc Cell Biol","https://www.molbiolcell.org/doi/abs/10.1091/mbc.E02-07-0390","https://scholar.google.com/scholar?cites=13258013951975445161&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-26","","","","",,,,,69,4.31,14,5,16
67,"Q Lu, EO Harrington, H Jackson, N Morin…","Transforming growth factor-β1-induced endothelial barrier dysfunction involves Smad2-dependent p38 activation and subsequent RhoA activation",2006,"Journal of applied …","physiology.org","https://www.physiology.org/doi/abs/10.1152/japplphysiol.01515.2005","https://scholar.google.com/scholar?cites=13534337188201115733&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-26","","","","",,,,,67,5.15,13,5,13
64,"EO Harrington, JL Brunelle, CJ Shannon…","Role of protein kinase C isoforms in rat epididymal microvascular endothelial barrier function",2003,"American journal of …","atsjournals.org","https://www.atsjournals.org/doi/abs/10.1165/rcmb.2002-0085OC","https://scholar.google.com/scholar?cites=3693459854835228754&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-26","","","","",,,,,64,4.00,16,4,16
63,"K Martin, M Stanchina, N Kouttab, EO Harrington…","Circulating endothelial cells and endothelial progenitor cells in obstructive sleep apnea",2008,"Lung","Springer","https://link.springer.com/article/10.1007/s00408-008-9073-y","https://scholar.google.com/scholar?cites=16649692551429294436&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-26","HTML","","","",,,,,63,5.73,13,5,11
