Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
75,"V Jeney, S Itoh, M Wendt, Q Gradek…","Role of antioxidant-1 in extracellular superoxide dismutase function and expression",2005,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.res.0000162001.57896.66","https://scholar.google.com/scholar?cites=10905079442609790990&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-27","","","","",,,,,75,5.36,15,5,14
46,"T Ashino, V Sudhahar, N Urao, J Oshikawa…","Unexpected role of the copper transporter ATP7A in PDGF-induced vascular smooth muscle cell migration",2010,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circresaha.110.225334","https://scholar.google.com/scholar?cites=9835767739325435127&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-27","","","","",,,,,46,5.11,9,5,9
37,"YM Kim, SJ Kim, R Tatsunami, H Yamamura…","ROS-induced ROS release orchestrated by Nox4, Nox2, and mitochondria in VEGF signaling and angiogenesis",2017,"American Journal of …","physiology.org","https://www.physiology.org/doi/abs/10.1152/ajpcell.00346.2016","https://scholar.google.com/scholar?cites=7401740175065314389&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-27","","","","",,,,,37,18.50,7,5,2
10,"YM Kim, SW Youn, V Sudhahar, A Das, R Chandhri…","Redox regulation of mitochondrial fission protein Drp1 by protein disulfide isomerase limits endothelial senescence",2018,"Cell reports","Elsevier","https://www.sciencedirect.com/science/article/pii/S2211124718308003","https://scholar.google.com/scholar?cites=18381724111113614794&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-27","HTML","","","",,,,,10,10.00,2,6,1
4,"T Fukai, M Ushio-Fukai, JH Kaplan","Copper transporters and copper chaperones: roles in cardiovascular physiology and disease",2018,"American Journal of Physiology …","physiology.org","https://www.physiology.org/doi/abs/10.1152/ajpcell.00132.2018","https://scholar.google.com/scholar?cites=10288482696954196113&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-27","","","","",,,,,4,4.00,1,3,1
3,"V Sudhahar, MN Okur, Z Bagi, JP O'bryan…","Akt2 (protein kinase b beta) stabilizes ATP7A, a copper transporter for extracellular superoxide dismutase, in vascular smooth muscle: novel mechanism to limit …",2018,"… , and vascular biology","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/atvbaha.117.309819","https://scholar.google.com/scholar?cites=15591180928057202123&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-27","","","","",,,,,3,3.00,1,5,1
1,"Q Yang, J Xu, Q Ma, Z Liu, V Sudhahar, Y Cao…","PRKAA1/AMPKα1-driven glycolysis in endothelial cells exposed to disturbed flow protects against atherosclerosis",2018,"Nature …","nature.com","https://www.nature.com/articles/s41467-018-07132-x","https://scholar.google.com/scholar?cites=8061333310646359671&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-27","HTML","","","",,,,,1,1.00,0,7,1
1,"SW Youn, Y Li, YM Kim, V Sudhahar, K Abdelsaid…","Modification of Cardiac Progenitor Cell-Derived Exosomes by miR-322 Provides Protection against Myocardial Infarction through Nox2-Dependent Angiogenesis",2019,"Antioxidants","mdpi.com","https://www.mdpi.com/2076-3921/8/1/18","https://scholar.google.com/scholar?cites=16596488448944873382&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-27","","","","",,,,,1,1.00,0,6,1
0,"S Varadarajan, A Das, SW Youn, T Kohno…","Copper Transporter ATP7A Limits Vascular Inflammation and Aortic Aneurysm Development",2015,"Circulation","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circ.132.suppl_3.15729","",9,"2019-06-27","","","","",,,,,0,0.00,0,5,4
0,"C Zhang, M Zheng, S Varadarajan, YE Cho, X Zhao…","Critical Protective Role of Myocardial Extracellular Superoxide Dismutase (SOD3) in Pressure Overload-Induced Cardiac Oxidative Stress and Hypertrophy",2016,"Circulation","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circ.134.suppl_1.20677","",10,"2019-06-27","","","","",,,,,0,0.00,0,6,3
0,"S Varadarajan, RD McKinney, M Ushio-Fukai, T Fukai","Novel Role of Copper Transport Proteins in Insulin-Induced Signaling Linked to Extracellular SOD Activity and Vascular Proliferation",2012,"","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circ.126.suppl_21.A15693","",11,"2019-06-27","","","","",,,,,0,0.00,0,4,7
0,"A Das, S Varadarajan, GF Chen, B Surenkhuu, J Tian…","Novel Interaction of Antioxidant-1 With NADPH Oxidase p47phox and TRAF4: Role in TNFα-Induced Inflammation and Atherosclerosis",2015,"Circulation","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circ.132.suppl_3.13097","",12,"2019-06-27","","","","",,,,,0,0.00,0,6,4
0,"T Ashino, T Kohno, V Sudhahar, D Ash…","Copper transporter ATP7A interacts with IQGAP1, a Rac1 binding scaffolding protein: role in PDGF-induced VSMC migration and vascular remodeling",2018,"American Journal of …","physiology.org","https://www.physiology.org/doi/abs/10.1152/ajpcell.00230.2018","",13,"2019-06-27","","","","",,,,,0,0.00,0,5,1
0,"Y Nakamura, N Patrushev, H Inomata…","Erratum: Role of protein tyrosine phosphatase 1B in vascular endothelial growth factor signaling and cell-cell adhesions in endothelial cells (Circulation Research …",2013,"Circulation …","augusta.pure.elsevier.com","https://augusta.pure.elsevier.com/en/publications/erratum-role-of-protein-tyrosine-phosphatase-1b-in-vascular-endot","",14,"2019-06-27","","","","",,,,,0,0.00,0,4,6
0,"K Laude, H Cai, B Fink, N Hoch…","Erratum: Hemodynamic and biochemical adaptations to vascular smooth muscle overexpression and p22phox in mice (American Journal of Physiology-Heart and …",2005,"American Journal …","augusta.pure.elsevier.com","https://augusta.pure.elsevier.com/en/publications/erratum-hemodynamic-and-biochemical-adaptations-to-vascular-smoot","",15,"2019-06-27","","","","",,,,,0,0.00,0,5,14
0,"UF Ushio-Fukai, Y Tang, T Fukai…","Erratum: Novel role of gp91phox-containing NAD (P) H oxidase in vascular endothelial growth factor-induced signaling and angiogenesis.(Circulation …",2014,"Circulation …","augusta.pure.elsevier.com","https://augusta.pure.elsevier.com/en/publications/erratum-novel-role-of-gp91supphoxsup-containing-nadph-oxidase-in-","",16,"2019-06-27","CITATION","","","",,,,,0,0.00,0,4,5
0,"T Fukai, H Ishibashi, K Dohmen…","Arteriovenous malformation accompanying portal vein anomaly and multiple hemangioma in the liver-A case report",1990,"… Journal of Medical …","augusta.pure.elsevier.com","https://augusta.pure.elsevier.com/en/publications/arteriovenous-malformation-accompanying-portal-vein-anomaly-and-m","",17,"2019-06-27","CITATION","","","",,,,,0,0.00,0,4,29
