Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
699,"T Ziegelhoeffer, B Fernandez, S Kostin, M Heil…","Bone marrow-derived cells do not incorporate into the adult growing vasculature",2004,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.res.0000110419.50982.1c","https://scholar.google.com/scholar?cites=9607123487781873023&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-26","","","","",,,,,699,46.60,140,5,15
367,"D Scholz, T Ziegelhoeffer, A Helisch, S Wagner…","Contribution of arteriogenesis and angiogenesis to postocclusive hindlimb perfusion in mice",2002,"Journal of molecular and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0022282802920134","https://scholar.google.com/scholar?cites=18289301250818571509&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-26","","","","",,,,,367,21.59,73,5,17
346,"A Helisch, W Schaper","Arteriogenesis the development and growth of collateral arteries",2003,"Microcirculation","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1038/sj.mn.7800173","https://scholar.google.com/scholar?cites=10368659448123928703&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-26","","","","",,,,,346,21.63,173,2,16
234,"M Heil, T Ziegelhoeffer, S Wagner…","Collateral artery growth (arteriogenesis) after experimental arterial occlusion is impaired in mice lacking CC-chemokine receptor-2",2004,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.RES.0000122041.73808.B5","https://scholar.google.com/scholar?cites=13946166472711979462&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-26","","","","",,,,,234,15.60,59,4,15
225,"A Helisch, S Wagner, N Khan, M Drinane…","Impact of mouse strain differences in innate hindlimb collateral vasculature",2006,"… , and vascular biology","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.atv.0000202677.55012.a0","https://scholar.google.com/scholar?cites=13668680440372590236&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-26","","","","",,,,,225,17.31,45,5,13
175,"M Gessler, KP Knobeloch, A Helisch, K Amann…","Mouse gridlock: no aortic coarctation or deficiency, but fatal cardiac defects in Hey2−/− mice",2002,"Current biology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0960982202011508","https://scholar.google.com/scholar?cites=953819709635699174&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-26","HTML","","","",,,,,175,10.29,35,5,17
114,"D Tirziu, KL Moodie, ZW Zhuang, K Singer, A Helisch…","Delayed arteriogenesis in hypercholesterolemic mice",2005,"Circulation","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.329.374&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=2859462862089408877&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-26","PDF","","","",,,,,114,8.14,19,6,14
95,"H Beck, R Voswinckel, S Wagner…","Participation of bone marrow-derived cells in long-term repair processes after experimental stroke",2003,"Journal of Cerebral …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1097/01.wcb.0000065940.18332.8d","https://scholar.google.com/scholar?cites=16440115763173684385&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-26","","","","",,,,,95,5.94,24,4,16
73,"G Rajashekhar, A Willuweit, CE Patterson…","Continuous endothelial cell activation increases angiogenesis: evidence for the direct role of endothelium linking angiogenesis and inflammation",2006,"Journal of vascular …","karger.com","https://www.karger.com/Article/Abstract/90949","https://scholar.google.com/scholar?cites=388720618029712159&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-26","","","","",,,,,73,5.62,18,4,13
56,"E Fung, A Helisch","Macrophages in collateral arteriogenesis",2012,"Frontiers in physiology","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fphys.2012.00353","https://scholar.google.com/scholar?cites=17670873748605795678&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-26","HTML","","","",,,,,56,8.00,28,2,7
46,"AW Ashton, Y Cheng, A Helisch, JA Ware","Thromboxane A2 receptor agonists antagonize the proangiogenic effects of fibroblast growth factor-2: role of receptor internalization, thrombospondin-1, and αvβ3",2004,"Circulation research","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.res.0000122043.11286.57","https://scholar.google.com/scholar?cites=18044009785350217022&as_sdt=800005&sciodt=0,15&hl=en",11,"2019-06-26","","","","",,,,,46,3.07,12,4,15
36,"A Helisch, JA Ware","Therapeutic angiogenesis in ischemic heart disease",1999,"Thrombosis and haemostasis","thieme-connect.com","https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0037-1615910","https://scholar.google.com/scholar?cites=14285766658083223425&as_sdt=800005&sciodt=0,15&hl=en",12,"2019-06-26","","","","",,,,,36,1.80,18,2,20
34,"EP Girardin, S HajMohammadi, B Birmele…","Synthesis of anticoagulantly active heparan sulfate proteoglycans by glomerular epithelial cells involves multiple 3-O-sulfotransferase isoforms and a limiting …",2005,"Journal of Biological …","ASBMB","http://www.jbc.org/content/280/45/38059.short","https://scholar.google.com/scholar?cites=11524888318895400783&as_sdt=800005&sciodt=0,15&hl=en",13,"2019-06-26","","","","",,,,,34,2.43,9,4,14
30,"Y Shizukuda, A Helisch, R Yokota, JA Ware","Downregulation of protein kinase Cδ activity enhances endothelial cell adaptation to hypoxia",1999,"Circulation","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circ.100.18.1909","https://scholar.google.com/scholar?cites=1623464629009517338&as_sdt=800005&sciodt=0,15&hl=en",14,"2019-06-26","","","","",,,,,30,1.50,8,4,20
28,"S Wagner, A Helisch, T Ziegelhoeffer…","Magnetic resonance angiography of collateral vessels in a murine femoral artery ligation model",2004,"NMR in Biomedicine …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/nbm.859","https://scholar.google.com/scholar?cites=9742609223496304184&as_sdt=800005&sciodt=0,15&hl=en",15,"2019-06-26","","","","",,,,,28,1.87,7,4,15
27,"S Wagner, A Helisch, G Bachmann…","Time‐of‐flight quantitative measurements of blood flow in mouse hindlimbs",2004,"Journal of Magnetic …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.20025","https://scholar.google.com/scholar?cites=13643910856214550037&as_sdt=800005&sciodt=0,15&hl=en",16,"2019-06-26","","","","",,,,,27,1.80,7,4,15
26,"T Ziegelhoeffer, D Scholz, C Friedrich, A Helisch…","Inhibition of collateral artery growth by mibefradil: possible role of volume-regulated chloride channels",2003,"Endothelium","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/10623320390246423","https://scholar.google.com/scholar?cites=2462067944489143331&as_sdt=800005&sciodt=0,15&hl=en",17,"2019-06-26","","","","",,,,,26,1.63,5,5,16
18,"A Helisch, JA Ware","Therapeutic angiogenesis for ischemic heart disease",2000,"Angiogenesis","Springer","https://link.springer.com/chapter/10.1007/978-1-4615-4221-6_27","https://scholar.google.com/scholar?cites=14714332350974236594&as_sdt=800005&sciodt=0,15&hl=en",18,"2019-06-26","","","","",,,,,18,0.95,9,2,19
10,"B Baumeister, C Schmidt, A Helisch…","Increased Prostaglandin E2 and Leukotriene B4 Synthesis in Isolated Colonic Mucosal Cells in Inflammatory Bowel Disease: A Preliminary Report",1996,"Journal of clinical …","journals.lww.com","https://journals.lww.com/jcge/Abstract/1996/03000/Increased_Prostaglandin_E2_and_Leukotriene_B4.9.aspx","https://scholar.google.com/scholar?cites=6546085875248874727&as_sdt=800005&sciodt=0,15&hl=en",19,"2019-06-26","","","","",,,,,10,0.43,3,4,23
9,"DM Zlotnick, A Helisch","Recurrent stress cardiomyopathy induced by Sudafed PE",2012,"Annals of internal medicine","insights.ovid.com","https://insights.ovid.com/annals-internal-medicine/aime/2012/01/170/recurrent-stress-cardiomyopathy-induced-sudafed-pe/28/00000605","https://scholar.google.com/scholar?cites=18338353264408091746&as_sdt=800005&sciodt=0,15&hl=en",20,"2019-06-26","CITATION","","","",,,,,9,1.29,5,2,7
5,"E Deindl, A Helisch, D Scholz, M Heil, S Wagner…","Role of Hypoxia/lschemia/VEGF-A, and Strain Differences",2004,"Arteriogenesis","Springer","https://link.springer.com/chapter/10.1007/1-4020-8126-X_6","https://scholar.google.com/scholar?cites=4139152784398456613&as_sdt=800005&sciodt=0,15&hl=en",21,"2019-06-26","","","","",,,,,5,0.33,1,6,15
3,"S Wolfram, T Ziegelhoeffer, B Fernandez…","Arteriogenesis on demand in exercising mice expressing FGF-2 under the control of the phosphoglycerate kinase promoter",2002,"Journal of the …","onlinejacc.org","http://www.onlinejacc.org/content/39/Supplement_1/204.2.abstract","https://scholar.google.com/scholar?cites=12395563942992148556&as_sdt=800005&sciodt=0,15&hl=en",22,"2019-06-26","CITATION","","","",,,,,3,0.18,1,4,17
3,"T Ziegelhoeffer, D Scholz, A Helisch…","Swelling cell-doing well? Volume-regulated chloride channels and arteriogenesis",2002,"Journal of Molecular …","jmmc-online.com","https://www.jmmc-online.com/article/S0022-2828(02)91007-2/abstract","https://scholar.google.com/scholar?cites=12703312924415451456&as_sdt=800005&sciodt=0,15&hl=en",23,"2019-06-26","CITATION","","","",,,,,3,0.18,1,4,17
3,"A Helisch, S Wagner, U Brandt, M Heil…","Genetic background is a major determinant of arteriogenesis after femoral artery ligation in inbred mice",2003,"Journal of the American …","elibrary.ru","https://elibrary.ru/item.asp?id=5125028","https://scholar.google.com/scholar?cites=4397994185007316643&as_sdt=800005&sciodt=0,15&hl=en",24,"2019-06-26","CITATION","","","",,,,,3,0.19,1,5,16
0,"J Torzewski, V Hombach, A Hannekum…","Membership of the ESM",2006,"Journal of Vascular …","karger.com","https://www.karger.com/Article/Abstract/91552","",25,"2019-06-26","CITATION","","","",,,,,0,0.00,0,4,13
0,"M Heil, T Ziegelhoeffer…","Integrative Physiology-Collateral Artery Growth (Arteriogenesis) After Experimental Arterial Occlusion Is Impaired in Mice Lacking CC-Chemokine …",2004,"Circulation …","Baltimore, Md.: Grune & Stratton …","","",26,"2019-06-26","CITATION","","","",,,,,0,0.00,0,3,15
0,"LT Nguyen, M Murakami, ZW Zhuang, IK Ko…","The Fibroblast Growth Factor System Promotes Arteriogenesis",2006,"","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circ.114.suppl_18.II_230-c","",27,"2019-06-26","","","","",,,,,0,0.00,0,5,13
0,"A Borsic, A Helisch","GPU-Accelerated and memory optimized vessel enhancement filters for micro-CT tomography",2014,"2014 40th Annual Northeast …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6972735/","",28,"2019-06-26","","","","",,,,,0,0.00,0,2,5
2,"A Helisch, S Wagner, A Willuweit, W Ito…","Tumor necrosis factor signaling not important for arteriogenesis but for angiogenesis",2003,"Journal of the American …","elibrary.ru","https://elibrary.ru/item.asp?id=5125161","https://scholar.google.com/scholar?cites=7629749251141756204&as_sdt=800005&sciodt=0,15&hl=en",29,"2019-06-26","CITATION","","","",,,,,2,0.13,0,5,16
0,"A Helisch","Wertigkeit der transösophagealen Echokardiographie bei einem kardiologischen Krankengut",1991,"","Rheinische Friedrich-Wilhelms …","","",30,"2019-06-26","CITATION","","","",,,,,0,0.00,0,1,28
