Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
1574,"Q Shen, SK Goderie, L Jin, N Karanth, Y Sun, N Abramova, P Vincent, ...","Endothelial cells stimulate self-renewal and expand neurogenesis of neural stem cells",2004,"Science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=328620394853964507",1,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=lZ5ZHPEAAAAJ&pagesize=100&citation_for_view=lZ5ZHPEAAAAJ:u5HHmVD_uO8C",304,5675,1338,1340,1574,104.93,197,8,15
394,"KM Pumiglia, SJ Decker","Cell cycle arrest mediated by the MEK/mitogen-activated protein kinase pathway",1997,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17905324661577037241",2,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=lZ5ZHPEAAAAJ&pagesize=100&citation_for_view=lZ5ZHPEAAAAJ:u-x6o8ySG0sC",94,2,448,452,394,17.91,197,2,22
277,"KN Meadows, P Bryant, K Pumiglia","Vascular endothelial growth factor induction of the angiogenic phenotype requires Ras activation",2001,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15831958357628847993",3,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=lZ5ZHPEAAAAJ&pagesize=100&citation_for_view=lZ5ZHPEAAAAJ:d1gkVwhDpl0C",276,52,49289,49298,277,15.39,92,3,18
169,"N Cabioglu, J Summy, C Miller, NU Parikh, AA Sahin, S Tuzlali, ...","CXCL-12/stromal cell–derived factor-1α transactivates HER2-neu in breast cancer cells by a novel pathway involving Src kinase activation",2005,"Cancer research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12407778366933208176",4,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=lZ5ZHPEAAAAJ&pagesize=100&citation_for_view=lZ5ZHPEAAAAJ:9yKSN-GCB0IC",65,15,6493,6497,169,12.07,24,7,14
147,"KV Bhatt, LS Spofford, G Aram, M McMullen, K Pumiglia, AE Aplin","Adhesion control of cyclin D1 and p27Kip1 levels is deregulated in melanoma cells through BRAF-MEK-ERK signaling",2005,"Oncogene","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15637901885787174309",5,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=lZ5ZHPEAAAAJ&pagesize=100&citation_for_view=lZ5ZHPEAAAAJ:Tyk-4Ss8FVUC",24,21,3459,3459,147,10.50,25,6,14
145,"ME McMullen, PW Bryant, CC Glembotski, PA Vincent, KM Pumiglia","Activation of p38 has opposing effects on the proliferation and migration of endothelial cells",2005,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1314836778510637291",6,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=lZ5ZHPEAAAAJ&pagesize=100&citation_for_view=lZ5ZHPEAAAAJ:qjMakFHDy7sC",280,22,20995,21003,145,10.36,29,5,14
145,"KK Nelson, AC Ranganathan, J Mansouri, AM Rodriguez, KM Providence, ...","Elevated sod2 activity augments matrix metalloproteinase expression: evidence for the involvement of endogenous hydrogen peroxide in regulating metastasis",2003,"Clinical cancer research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6757764050824509321",7,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=lZ5ZHPEAAAAJ&pagesize=100&citation_for_view=lZ5ZHPEAAAAJ:W7OEmFMy1HYC",9,1,424,432,145,9.06,24,6,16
135,"K Venkiteswaran, K Xiao, S Summers, CC Calkins, PA Vincent, ...","Regulation of endothelial barrier function and growth by VE-cadherin, plakoglobin, and β-catenin",2002,"American Journal of Physiology-Cell Physiology 283 (3), C811-C","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5942344591504464828",8,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=lZ5ZHPEAAAAJ&pagesize=100&citation_for_view=lZ5ZHPEAAAAJ:UeHWp8X0CEIC",821,,,,135,7.94,23,6,17
132,"KM Pumiglia, LF Lau, CK Huang, S Burroughs, MB Feinstein","Activation of signal transduction in platelets by the tyrosine phosphatase inhibitor pervanadate (vanadyl hydroperoxide)",1992,"Biochemical Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=957048765627759095",9,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=lZ5ZHPEAAAAJ&pagesize=100&citation_for_view=lZ5ZHPEAAAAJ:2osOgNQ5qMEC",286,2,441,449,132,4.89,26,5,27
129,"A Manohar, SG Shome, J Lamar, L Stirling, V Iyer, K Pumiglia, ...","α3β1 integrin promotes keratinocyte cell survival through activation of a MEK/ERK signaling pathway",2004,"Journal of cell science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4641963537248208598",10,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=lZ5ZHPEAAAAJ&pagesize=100&citation_for_view=lZ5ZHPEAAAAJ:IjCSPb-OGe4C",117,18,4043,4054,129,8.60,18,7,15
129,"DP Choma, K Pumiglia, CM DiPersio","Integrin α3β1 directs the stabilization of a polarized lamellipodium in epithelial cells through activation of Rac1",2004,"Journal of cell science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8986415671491085435",11,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=lZ5ZHPEAAAAJ&pagesize=100&citation_for_view=lZ5ZHPEAAAAJ:Y0pCki6q_DkC",117,17,3947,3959,129,8.60,43,3,15
117,"V Iyer, K Pumiglia, CM DiPersio","α3β1 integrin regulates MMP-9 mRNA stability in immortalized keratinocytes: a novel mechanism of integrin-mediated MMP gene expression",2005,"Journal of cell science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7569448981860735268",12,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=lZ5ZHPEAAAAJ&pagesize=100&citation_for_view=lZ5ZHPEAAAAJ:YsMSGLbcyi4C",118,6,1185,1195,117,8.36,39,3,14
116,"KM Pumiglia, H LeVine, T Haske, T Habib, R Jove, SJ Decker","A direct interaction between G-protein βγ subunits and the Raf-1 protein kinase",1995,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7646386000608809608",13,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=lZ5ZHPEAAAAJ&pagesize=100&citation_for_view=lZ5ZHPEAAAAJ:zYLM7Y9cAGgC",270,24,14251,14254,116,4.83,19,6,24
111,"AP Adam, AL Sharenko, K Pumiglia, PA Vincent","Src-induced tyrosine phosphorylation of VE-cadherin is not sufficient to decrease barrier function of endothelial monolayers",2010,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10055284964061102203",14,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=lZ5ZHPEAAAAJ&pagesize=100&citation_for_view=lZ5ZHPEAAAAJ:0EnyYjriUFMC",285,10,7045,7055,111,12.33,28,4,9
