Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
112,"MA Bill, JR Fuchs, C Li, J Yui…","The small molecule curcumin analog FLLL32 induces apoptosis in melanoma cells via STAT3 inhibition and retains the cellular response to cytokines with …",2010,"Molecular …","molecular-cancer.biomedcentral …","https://molecular-cancer.biomedcentral.com/articles/10.1186/1476-4598-9-165","https://scholar.google.com/scholar?cites=4497863343472482612&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-26","HTML","","","",,,,,112,12.44,22,5,9
35,"RS Baliga, C Liu, DG Hoyt, AA Chaves…","Vascular endothelial toxicity induced by HIV protease inhibitor",2004,"Cardiovascular …","Springer","https://link.springer.com/article/10.1385/CT:4:2:199","https://scholar.google.com/scholar?cites=4600912258380275819&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-26","","","","",,,,,35,2.33,7,5,15
22,"CC Pan, S Kumar, N Shah, JC Bloodworth…","Endoglin regulation of Smad2 function mediates Beclin1 expression and endothelial autophagy",2015,"Journal of Biological …","ASBMB","http://www.jbc.org/content/290/24/14884.short","https://scholar.google.com/scholar?cites=16510039255526823130&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-26","","","","",,,,,22,5.50,4,5,4
218,"P Jagtap, FG Soriano, L Virág, L Liaudet…","Novel phenanthridinone inhibitors of poly (adenosine 5′-diphosphate-ribose) synthetase: potent cytoprotective and antishock agents",2002,"Critical care …","journals.lww.com","https://journals.lww.com/ccmjournal/Abstract/2002/05000/Novel_phenanthridinone_inhibitors_of.19.aspx","https://scholar.google.com/scholar?cites=11098277621006923847&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-26","","","","",,,,,218,12.82,44,5,17
14,"CC Pan, S Kumar, N Shah, DG Hoyt…","Src-mediated post-translational regulation of endoglin stability and function is critical for angiogenesis",2014,"Journal of Biological …","ASBMB","http://www.jbc.org/content/289/37/25486.short","https://scholar.google.com/scholar?cites=10928211146259141969&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-26","","","","",,,,,14,2.80,3,5,5
9,"H Huang, JL McINTOSH, L Fang…","Integrin-mediated suppression of endotoxin-induced DNA damage in lung endothelial cells is sensitive to poly (ADP-ribose) polymerase-1 gene deletion",2003,"International …","spandidos-publications.com","https://www.spandidos-publications.com/ijmm/12/4/533","https://scholar.google.com/scholar?cites=3743399767727100538&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-26","","","","",,,,,9,0.56,2,4,16
28,"H Huang, J Mcintosh, DG Hoyt","An efficient, nonenzymatic method for isolation and culture of murine aortic endothelial cells and their response to inflammatory stimuli",2003,"In Vitro Cellular & Developmental Biology …","Springer","https://link.springer.com/article/10.1290/1543-706X(2003)039%3C0043:AENMFI%3E2.0.CO;2","https://scholar.google.com/scholar?cites=10091862812975704309&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-26","","","","",,,,,28,1.75,9,3,16
58,"H Huang, T Liu, JL Rose…","Sensitivity of mice to lipopolysaccharide is increased by a high saturated fat and cholesterol diet",2007,"Journal of …","journal-inflammation.biomedcentral …","https://journal-inflammation.biomedcentral.com/articles/10.1186/1476-9255-4-22","https://scholar.google.com/scholar?cites=15874559755780346898&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-26","HTML","","","",,,,,58,4.83,15,4,12
11,"T Liu, RA Schneider, DG Hoyt","Calpastatin is regulated by protein never in mitosis gene A interacting-1 (PIN1) in endothelial cells",2011,"Biochemical and biophysical research …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0006291X11017402","https://scholar.google.com/scholar?cites=16989543829152002965&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-26","HTML","","","",,,,,11,1.38,4,3,8
11,"T Liu, RA Schneider, V Shah…","Protein Never in Mitosis Gene A Interacting-1 regulates calpain activity and the degradation of cyclooxygenase-2 in endothelial cells",2009,"Journal of …","journal-inflammation.biomedcentral …","https://journal-inflammation.biomedcentral.com/articles/10.1186/1476-9255-6-20","https://scholar.google.com/scholar?cites=2628879509153641513&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-26","HTML","","","",,,,,11,1.10,3,4,10
