Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
23,"V Kulkarni, RJ Khadilkar, MS Srivathsa, MS Inamdar","Asrij maintains the stem cell niche and controls differentiation during Drosophila lymph gland hematopoiesis",2011,"PLoS One","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0027667","https://scholar.google.com/scholar?cites=8184613910684148691&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-25","HTML","","","",,,,,23,2.88,6,4,8
18,"A Mukhopadhyay, D Das…","Embryonic stem cell and tissue‐specific expression of a novel conserved gene, asrij",2003,"… dynamics: an official …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/dvdy.10332","https://scholar.google.com/scholar?cites=9017693163988372804&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-25","","","","",,,,,18,1.13,6,3,16
20,"K Siva, P Venu, A Mahadevan, SK Shankar…","Human BCAS3 expression in embryonic stem cells and vascular precursors suggests a role in human embryogenesis and tumor angiogenesis",2007,"PloS one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0001202","https://scholar.google.com/scholar?cites=4440814723371717114&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-25","HTML","","","",,,,,20,1.67,4,5,12
16,"D Jagadeesan, C Deepak, K Siva…","Carbon spheres assisted synthesis of porous bioactive glass containing hydroxycarbonate apatite nanocrystals: a material with high in vitro bioactivity",2008,"The Journal of …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/jp800850m","https://scholar.google.com/scholar?cites=11495407580214185700&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-25","","","","",,,,,16,1.45,4,4,11
13,"JH Kim, A Kurtz, BZ Yuan, F Zeng…","Report of the International Stem Cell Banking Initiative workshop activity: current hurdles and progress in seed‐stock banking of human pluripotent stem cells",2017,"Stem cells …","Wiley Online Library","https://stemcellsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/sctm.17-0144","https://scholar.google.com/scholar?cites=576596529447144337&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-25","","","","",,,,,13,6.50,3,5,2
47,"MS Inamdar, P Venu, MS Srinivas, K Rao…","Derivation and characterization of two sibling human embryonic stem cell lines from discarded grade III embryos",2009,"Stem cells and …","liebertpub.com","https://www.liebertpub.com/doi/abs/10.1089/scd.2008.0131","https://scholar.google.com/scholar?cites=16484609596332511677&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-25","","","","",,,,,47,4.70,9,5,10
26,"P Venu, S Chakraborty, MS Inamdar","Analysis of long-term culture properties and pluripotent character of two sibling human embryonic stem cell lines derived from discarded embryos",2010,"In Vitro Cellular & Developmental …","Springer","https://link.springer.com/article/10.1007/s11626-010-9277-3","https://scholar.google.com/scholar?cites=15082594479575310495&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-25","HTML","","","",,,,,26,2.89,9,3,9
7,"DK Shetty, MS Inamdar","Generation of a heterozygous knockout human embryonic stem cell line for the OCIAD1 locus using CRISPR/CAS9 mediated targeting: BJNhem20-OCIAD1 …",2016,"Stem cell research","Elsevier","https://www.sciencedirect.com/science/article/pii/S1873506116000052","https://scholar.google.com/scholar?cites=13411397717307616113&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-25","HTML","","","",,,,,7,2.33,4,2,3
5,"DK Shetty, MS Inamdar","Generation of a heterozygous knockout human embryonic stem cell line for the OCIAD1 locus using CRISPR/CAS9 mediated targeting: BJNhem20-OCIAD1 …",2016,"Stem cell research","Elsevier","https://www.sciencedirect.com/science/article/pii/S1873506115002172","https://scholar.google.com/scholar?cites=12789718591384646193&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-25","HTML","","","",,,,,5,1.67,3,2,3
5,"MS Inamdar","Functional genomics the old‐fashioned way: Chemical mutagenesis in mice",2001,"BioEssays","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/1521-1878(200102)23:2%3C116::AID-BIES1017%3E3.0.CO;2-G","https://scholar.google.com/scholar?cites=5222481088247507178&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-25","","","","",,,,,5,0.28,5,1,18
