Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
269,"AC Ranganathan, L Zhang, AP Adam, JA Aguirre-Ghiso","Functional coupling of p38-induced up-regulation of BiP and activation of RNA-dependent protein kinase–like endoplasmic reticulum kinase to drug resistance of dormant carcinoma …",2006,"Cancer research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2184916143691081570,3395820042347107828",1,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=L-_FnQcAAAAJ&pagesize=100&citation_for_view=L-_FnQcAAAAJ:u5HHmVD_uO8C",66,3,1702,1711,269,20.69,67,4,13
135,"AP Adam, A George, D Schewe, P Bragado, BV Iglesias, ...","Computational identification of a p38SAPK-regulated transcription factor network required for tumor cell quiescence",2009,"Cancer research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15803186696598752199",2,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=L-_FnQcAAAAJ&pagesize=100&citation_for_view=L-_FnQcAAAAJ:2osOgNQ5qMEC",69,14,5664,5672,135,13.50,23,6,10
114,"AP Adam, AL Sharenko, K Pumiglia, PA Vincent","Src-induced tyrosine phosphorylation of VE-cadherin is not sufficient to decrease barrier function of endothelial monolayers",2010,"Journal of Biological Chemistry","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10055284964061102203",3,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=L-_FnQcAAAAJ&pagesize=100&citation_for_view=L-_FnQcAAAAJ:IjCSPb-OGe4C",285,10,7045,7055,114,12.67,29,4,9
96,"AC Ranganathan, AP Adam, JA Aguirre-Ghiso","Opposing roles of mitogenic and stress signaling pathways in the induction of cancer dormancy",2006,"Cell cycle","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12797042761668788563",4,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=L-_FnQcAAAAJ&pagesize=100&citation_for_view=L-_FnQcAAAAJ:u-x6o8ySG0sC",5,16,1799,1807,96,7.38,32,3,13
77,"AV Shinde, RK Motiani, X Zhang, IF Abdullaev, AP Adam, ...","STIM1 controls endothelial barrier function independently of Orai1 and Ca2+ entry",2013,"Sci. Signal. 6 (267), ra18-ra","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1061227206264801869",5,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=L-_FnQcAAAAJ&pagesize=100&citation_for_view=L-_FnQcAAAAJ:roLk4NBRz8UC",18,,,,77,12.83,13,6,6
75,"AC Ranganathan, AP Adam, L Zhang, JA Aguirre-Ghiso","Tumor cell dormancy induced by p38SAPK and ER-stress signaling: an adaptive advantage for metastatic cells?",2006,"Cancer biology & therapy","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6562669210577889963",6,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=L-_FnQcAAAAJ&pagesize=100&citation_for_view=L-_FnQcAAAAJ:d1gkVwhDpl0C",5,7,729,735,75,5.77,19,4,13
67,"SJ Sequeira, AC Ranganathan, AP Adam, BV Iglesias, EF Farias, ...","Inhibition of proliferation by PERK regulates mammary acinar morphogenesis and tumor formation",2007,"PloS one","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2627075781324463177",7,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=L-_FnQcAAAAJ&pagesize=100&citation_for_view=L-_FnQcAAAAJ:9yKSN-GCB0IC",2,7,615,,67,5.58,11,6,12
38,"P Alcaide, R Martinelli, G Newton, MR Williams, A Adam, PA Vincent, ...","p120-Catenin prevents neutrophil transmigration independently of RhoA inhibition by impairing Src dependent VE-cadherin phosphorylation",2012,"American Journal of Physiology-Cell Physiology 303 (4), C385-C","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1169208453448276109",8,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=L-_FnQcAAAAJ&pagesize=100&citation_for_view=L-_FnQcAAAAJ:Tyk-4Ss8FVUC",395,,,,38,5.43,5,7,7
35,"E Mazzoni, A Adam, EB de Kier Joffe, JA Aguirre-Ghiso","Immortalized Mammary Epithelial Cells Overexpressing Protein Kinase C γ Acquire a Malignant Phenotype and Become Tumorigenic in Vivo1 1 University of Buenos Aires, the National …",2003,"Molecular cancer research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9559352753715589463",9,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=L-_FnQcAAAAJ&pagesize=100&citation_for_view=L-_FnQcAAAAJ:UeHWp8X0CEIC",1,10,776,787,35,2.19,9,4,16
34,"AP Adam","Regulation of endothelial adherens junctions by tyrosine phosphorylation",2015,"Mediators of inflammation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11776362871069616607",10,"2019-10-07","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=L-_FnQcAAAAJ&pagesize=100&citation_for_view=L-_FnQcAAAAJ:4DMP91E08xMC",2015,,,,34,8.50,34,1,4
