Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
945,"BB Weksler, EA Subileau, N Perriere, P Charneau, K Holloway, ...","Blood-brain barrier-specific properties of a human adult brain endothelial cell line",2005,"The FASEB journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11371543891421073224",1,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mN0YwNAAAAAJ&pagesize=100&citation_for_view=mN0YwNAAAAAJ:9yKSN-GCB0IC",19,13,1872,1874,945,67.50,158,6,14
579,"J Greenwood, L Steinman, SS Zamvil","Statin therapy and autoimmune disease: from protein prenylation to immunomodulation",2006,"Nature Reviews Immunology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12205372756097722098",2,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mN0YwNAAAAAJ&pagesize=100&citation_for_view=mN0YwNAAAAAJ:d1gkVwhDpl0C",6,5,358,358,579,44.54,193,3,13
351,"NJ Abbott, CC Hughes, PA Revest, J Greenwood","Development and characterisation of a rat brain capillary endothelial culture: towards an in vitro blood-brain barrier",1992,"Journal of cell science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13508217379115996542",3,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mN0YwNAAAAAJ&pagesize=100&citation_for_view=mN0YwNAAAAAJ:u-x6o8ySG0sC",103,1,23,37,351,13.00,88,4,27
349,"P Adamson, S Etienne, PO Couraud, V Calder, J Greenwood","Lymphocyte migration through brain endothelial cell monolayers involves signaling through endothelial ICAM-1 via a rho-dependent pathway",1999,"The Journal of Immunology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13121885039622856034,8108903099161302634,6130812746642266874",4,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mN0YwNAAAAAJ&pagesize=100&citation_for_view=mN0YwNAAAAAJ:u5HHmVD_uO8C",162,5,2964,2973,349,17.45,70,5,20
298,"S Etienne-Manneville, JB Manneville, P Adamson, B Wilbourn, ...","ICAM-1-coupled cytoskeletal rearrangements and transendothelial lymphocyte migration involve intracellular calcium signaling in brain endothelial cell lines",2000,"The Journal of Immunology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14581535067766507273",5,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mN0YwNAAAAAJ&pagesize=100&citation_for_view=mN0YwNAAAAAJ:2osOgNQ5qMEC",165,6,3375,3383,298,15.68,60,5,19
275,"S Etienne, P Adamson, J Greenwood, AD Strosberg, S Cazaubon, ...","ICAM-1 signaling pathways associated with Rho activation in microvascular brain endothelial cells",1998,"The Journal of Immunology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2199187274569147734",6,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mN0YwNAAAAAJ&pagesize=100&citation_for_view=mN0YwNAAAAAJ:qjMakFHDy7sC",161,10,5755,5761,275,13.10,46,6,21
270,"J Greenwood, CE Walters, G Pryce, N Kanuga, E Beraud, D Baker, ...","Lovastatin inhibits brain endothelial cell Rho-mediated lymphocyte migration and attenuates experimental autoimmune encephalomyelitis",2003,"The FASEB journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8184729230842712834",7,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mN0YwNAAAAAJ&pagesize=100&citation_for_view=mN0YwNAAAAAJ:UeHWp8X0CEIC",17,8,905,907,270,16.88,39,7,16
246,"TA Bailey, N Kanuga, IA Romero, J Greenwood, PJ Luthert, ...","Oxidative stress affects the junctional integrity of retinal pigment epithelial cells",2004,"Investigative ophthalmology & visual science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12383536404896191536",8,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mN0YwNAAAAAJ&pagesize=100&citation_for_view=mN0YwNAAAAAJ:Y0pCki6q_DkC",45,2,675,684,246,16.40,41,6,15
230,"RD Lund, P Adamson, Y Sauvé, DJ Keegan, SV Girman, S Wang, ...","Subretinal transplantation of genetically modified human cell lines attenuates loss of visual function in dystrophic rats",2001,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15342053400712358536",9,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mN0YwNAAAAAJ&pagesize=100&citation_for_view=mN0YwNAAAAAJ:Tyk-4Ss8FVUC",98,17,9942,9947,230,12.78,33,7,18
230,"KA Harkness, P Adamson, JD Sussman, GAB Davies-Jones, ...","Dexamethasone regulation of matrix metalloproteinase expression in CNS vascular endothelium",2000,"Brain","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5697955144824422441",10,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=mN0YwNAAAAAJ&pagesize=100&citation_for_view=mN0YwNAAAAAJ:IjCSPb-OGe4C",123,4,698,709,230,12.11,46,5,19
