Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
55,"H Meng, S Yalavarthi, Y Kanthi, LF Mazza, MA Elfline, CE Luke, DJ Pinsky, ...","In vivo role of neutrophil extracellular traps in antiphospholipid antibody–mediated venous thrombosis",2017,"Arthritis & rheumatology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2894561918553640094",1,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=I6-SNYMAAAAJ&pagesize=100&citation_for_view=I6-SNYMAAAAJ:qjMakFHDy7sC",69,3,655,667,55,27.50,7,8,2
28,"YM Kanthi, NR Sutton, DJ Pinsky","CD39: Interface between vascular thrombosis and inflammation",2014,"Current atherosclerosis reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11628168526160525188",2,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=I6-SNYMAAAAJ&pagesize=100&citation_for_view=I6-SNYMAAAAJ:u-x6o8ySG0sC",16,7,425,425,28,5.60,9,3,5
24,"Y Kanthi, MC Hyman, H Liao, AE Baek, SH Visovatti, NR Sutton, ...","Flow-dependent expression of ectonucleotide tri (di) phosphohydrolase-1 and suppression of atherosclerosis",2015,"The Journal of clinical investigation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4467672200980898034",3,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=I6-SNYMAAAAJ&pagesize=100&citation_for_view=I6-SNYMAAAAJ:9yKSN-GCB0IC",125,8,3027,3036,24,6.00,3,7,4
19,"GD Barnes, Y Kanthi, JB Froehlich","Venous thromboembolism: Predicting recurrence and the need for extended anticoagulation",2015,"Vascular Medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=347900180063487029",4,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=I6-SNYMAAAAJ&pagesize=100&citation_for_view=I6-SNYMAAAAJ:d1gkVwhDpl0C",20,2,143,152,19,4.75,6,3,4
16,"AE Baek, Y Kanthi, NR Sutton, H Liao, DJ Pinsky","Regulation of ecto-apyrase CD39 (ENTPD1) expression by phosphodiesterase III (PDE3)",2013,"The FASEB Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15113525125593153133",5,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=I6-SNYMAAAAJ&pagesize=100&citation_for_view=I6-SNYMAAAAJ:u5HHmVD_uO8C",27,11,4419,4428,16,2.67,3,5,6
14,"SH Visovatti, MC Hyman, SN Goonewardena, AC Anyanwu, Y Kanthi, ...","Purinergic dysregulation in pulmonary hypertension",2016,"American Journal of Physiology-Heart and Circulatory Physiology 311 (1 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17003253254359919274",6,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=I6-SNYMAAAAJ&pagesize=100&citation_for_view=I6-SNYMAAAAJ:WF5omc3nYNoC",,,,,14,4.67,2,6,3
10,"NR Sutton, T Hayasaki, MC Hyman, AC Anyanwu, H Liao, ...","Ectonucleotidase CD39-driven control of postinfarction myocardial repair and rupture",2017,"JCI insight","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6288650760045008597",7,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=I6-SNYMAAAAJ&pagesize=100&citation_for_view=I6-SNYMAAAAJ:LkGwnXOMwfcC",2,1,,,10,5.00,2,6,2
7,"S Attaya, Y Kanthi, R Aster, K McCrae","Acute profound thrombocytopenia with second exposure to eptifibatide associated with a strong antibody reaction",2009,"Platelets","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2508831162989254249",8,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=I6-SNYMAAAAJ&pagesize=100&citation_for_view=I6-SNYMAAAAJ:Zph67rFs4hoC",20,1,64,67,7,0.70,2,4,10
6,"BE Tourdot, H Stoveken, D Trumbo, J Yeung, Y Kanthi, LC Edelstein, ...","Genetic variant in human PAR (protease-activated receptor) 4 enhances thrombus formation resulting in resistance to antiplatelet therapeutics",2018,"Arteriosclerosis, thrombosis, and vascular biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16034808040318263150",9,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=I6-SNYMAAAAJ&pagesize=100&citation_for_view=I6-SNYMAAAAJ:4DMP91E08xMC",38,7,1632,1643,6,6.00,1,7,1
6,"JS Knight, LF Mazza, S Yalavarthi, G Sule, RA Ali, JB Hodgin, Y Kanthi, ...","Ectonucleotidase-mediated suppression of lupus autoimmunity and vascular dysfunction",2018,"Frontiers in Immunology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1402454535047404652",10,"2019-10-04","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=I6-SNYMAAAAJ&pagesize=100&citation_for_view=I6-SNYMAAAAJ:Wp0gIr-vW9MC",9,,1322,1322,6,6.00,1,8,1
