Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
336,"RJ Guzman, P Lemarchand, RG Crystal…","Efficient gene transfer into myocardium by direct injection of adenovirus vectors.",1993,"Circulation …","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/res.73.6.8222091","https://scholar.google.com/scholar?cites=8441402246887722499&as_sdt=800005&sciodt=0,15&hl=en",1,"2019-06-26","","","","",,,,,336,12.92,84,4,26
224,"RJ Guzman, EA Hirschowitz, SL Brody…","In vivo suppression of injury-induced vascular smooth muscle cell accumulation using adenovirus-mediated transfer of the herpes simplex virus thymidine kinase …",1994,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/content/91/22/10732.short","https://scholar.google.com/scholar?cites=9483212160882443363&as_sdt=800005&sciodt=0,15&hl=en",2,"2019-06-26","","","","",,,,,224,8.96,56,4,25
215,"RJ Guzman, P Lemarchand, RG Crystal, SE Epstein…","Efficient and selective adenovirus-mediated gene transfer into vascular neointima.",1993,"Circulation","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circ.88.6.8252697","https://scholar.google.com/scholar?cites=3271297057721759617&as_sdt=800005&sciodt=0,15&hl=en",3,"2019-06-26","","","","",,,,,215,8.27,43,5,26
154,"X Qin, MA Corriere, LM Matrisian…","Matrix metalloproteinase inhibition attenuates aortic calcification",2006,"… , and vascular biology","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.atv.0000225807.76419.a7","https://scholar.google.com/scholar?cites=6793491437594938840&as_sdt=800005&sciodt=0,15&hl=en",4,"2019-06-26","","","","",,,,,154,11.85,39,4,13
138,"TA Abbruzzese, RJ Guzman, RL Martin, C Yee…","Matrix metalloproteinase inhibition limits arterial enlargement in a rodent arteriovenous fistula model",1998,"Surgery","Elsevier","https://www.sciencedirect.com/science/article/pii/S0039606098701382","https://scholar.google.com/scholar?cites=7574901806137787263&as_sdt=800005&sciodt=0,15&hl=en",5,"2019-06-26","HTML","","","",,,,,138,6.57,28,5,21
134,"RJ Guzman, K Abe, CK Zarins","Flow-induced arterial enlargement is inhibited by suppression of nitric oxide synthase activity in vivo",1997,"Surgery","Elsevier","https://www.sciencedirect.com/science/article/pii/S0039606097900180","https://scholar.google.com/scholar?cites=7060696295760675175&as_sdt=800005&sciodt=0,15&hl=en",6,"2019-06-26","","","","",,,,,134,6.09,45,3,22
120,"SE Epstein, E Speir, EF Unger, RJ Guzman…","The basis of molecular strategies for treating coronary restenosis after angioplasty",1994,"Journal of the American …","onlinejacc.org","http://www.onlinejacc.org/content/23/6/1278.abstract","https://scholar.google.com/scholar?cites=247825641534635722&as_sdt=800005&sciodt=0,15&hl=en",7,"2019-06-26","","","","",,,,,120,4.80,24,5,25
101,"MA Corriere, RJ Guzman","True and false aneurysms of the femoral artery",2005,"Seminars in vascular surgery","Elsevier","https://www.sciencedirect.com/science/article/pii/S0895796705000608","https://scholar.google.com/scholar?cites=17693079643572773084&as_sdt=800005&sciodt=0,15&hl=en",8,"2019-06-26","HTML","","","",,,,,101,7.21,51,2,14
93,"MS Conners III, S Becker, RJ Guzman…","Duplex scan–directed placement of inferior vena cava filters: A five-year institutional experience",2002,"Journal of vascular …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0741521402266975","https://scholar.google.com/scholar?cites=4631639339454225329&as_sdt=800005&sciodt=0,15&hl=en",9,"2019-06-26","HTML","","","",,,,,93,5.47,23,4,17
86,"RL Harrell, MAS Rajanayagam, AM Doanes…","Inhibition of vascular smooth muscle cell proliferation and neointimal accumulation by adenovirus-mediated gene transfer of cytosine deaminase",1997,"Circulation","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/01.cir.96.2.621","https://scholar.google.com/scholar?cites=10372305339918437684&as_sdt=800005&sciodt=0,15&hl=en",10,"2019-06-26","","","","",,,,,86,3.91,22,4,22
87,"RJ Guzman, DM Brinkley, PM Schumacher…","Tibial artery calcification as a marker of amputation risk in patients with peripheral arterial disease",2008,"Journal of the …","onlinejacc.org","http://www.onlinejacc.org/content/51/20/1967.abstract","https://scholar.google.com/scholar?cites=17130660968048488381&as_sdt=800005&sciodt=0,15&hl=en",11,"2019-06-26","","","","",,,,,87,7.91,22,4,11
72,"RJ Guzman","Clinical, cellular, and molecular aspects of arterial calcification",2007,"Journal of vascular surgery","Elsevier","https://www.sciencedirect.com/science/article/pii/S0741521407003382","https://scholar.google.com/scholar?cites=14941491659330738477&as_sdt=800005&sciodt=0,15&hl=en",12,"2019-06-26","HTML","","","",,,,,72,6.00,72,1,12
76,"MC Stoner, KD Calligaro, RA Chaer, AM Dietzek…","Reporting standards of the Society for Vascular Surgery for endovascular treatment of chronic lower extremity peripheral artery disease",2016,"Journal of vascular …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0741521416300027","https://scholar.google.com/scholar?cites=12965292460321562447&as_sdt=800005&sciodt=0,15&hl=en",13,"2019-06-26","HTML","","","",,,,,76,25.33,15,5,3
