Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
743,"SA Steitz, MY Speer, G Curinga, HY Yang, P Haynes, R Aebersold, ...","Smooth muscle cell phenotypic transition associated with calcification: upregulation of Cbfa1 and downregulation of smooth muscle lineage markers",2001,"Circulation research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16450877691333428028",1,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=9K5x8qUAAAAJ&pagesize=100&citation_for_view=9K5x8qUAAAAJ:u5HHmVD_uO8C",89,12,1147,1154,743,41.28,106,7,18
420,"SA Steitz, MY Speer, MD McKee, L Liaw, M Almeida, H Yang, ...","Osteopontin inhibits mineral deposition and promotes regression of ectopic calcification",2002,"The American journal of pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6503497221389998741",2,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=9K5x8qUAAAAJ&pagesize=100&citation_for_view=9K5x8qUAAAAJ:u-x6o8ySG0sC",161,6,2035,2046,420,24.71,60,7,17
409,"MY Speer, HY Yang, T Brabb, E Leaf, A Look, WL Lin, A Frutkin, D Dichek, ...","Smooth muscle cells give rise to osteochondrogenic precursors and chondrocytes in calcifying arteries",2009,"Circulation research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16758394132539630332",3,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=9K5x8qUAAAAJ&pagesize=100&citation_for_view=9K5x8qUAAAAJ:d1gkVwhDpl0C",104,6,733,741,409,40.90,45,9,10
330,"MY Speer, MD McKee, RE Guldberg, L Liaw, HY Yang, E Tung, ...","Inactivation of the osteopontin gene enhances vascular calcification of matrix Gla protein–deficient mice: evidence for osteopontin as an inducible inhibitor of vascular …",2002,"Journal of Experimental Medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8279695548493656431",4,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=9K5x8qUAAAAJ&pagesize=100&citation_for_view=9K5x8qUAAAAJ:2osOgNQ5qMEC",196,8,1047,1055,330,19.41,47,7,17
322,"CM Giachelli, MY Speer, X Li, RM Rajachar, H Yang","Regulation of vascular calcification: roles of phosphate and osteopontin",2005,"Circulation research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13168461738547752720",5,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=9K5x8qUAAAAJ&pagesize=100&citation_for_view=9K5x8qUAAAAJ:9yKSN-GCB0IC",96,7,717,722,322,23.00,64,5,14
237,"MY Speer, CM Giachelli","Regulation of cardiovascular calcification",2004,"Cardiovascular Pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4889028630919428131",6,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=9K5x8qUAAAAJ&pagesize=100&citation_for_view=9K5x8qUAAAAJ:qjMakFHDy7sC",13,2,63,70,237,15.80,119,2,15
0,"KA Lindstedt, Y Wang, N Shiota, J Saarinen, M HYYTIÄINEN, ...","Activation of paracrine TGF-β1 signaling upon stimulation and degranulation of rat serosal mast cells: a novel function for chymase",2001,"The FASEB Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2516529736215747874",7,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=9K5x8qUAAAAJ&pagesize=100&citation_for_view=9K5x8qUAAAAJ:hFOr9nPyWt4C",15,8,1377,1388,0,0.00,0,6,18
194,"KA Lindstedt, Y Wang, N Shiota, J Saarinen, M HYYTIÄINEN, ...","Activation of paracrine TGF-β1 signaling upon stimulation and degranulation of rat serosal mast cells: a novel function for chymase",2001,"The FASEB Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2516529736215747874",8,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=9K5x8qUAAAAJ&pagesize=100&citation_for_view=9K5x8qUAAAAJ:Wp0gIr-vW9MC",15,8,1377,1388,194,10.78,32,6,18
139,"AT Nguyen, D Gomez, RD Bell, JH Campbell, AW Clowes, G Gabbiani, ...","Smooth muscle cell plasticity: fact or fiction?",2013,"Circulation research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1581076502731689421",9,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=9K5x8qUAAAAJ&pagesize=100&citation_for_view=9K5x8qUAAAAJ:Tyk-4Ss8FVUC",112,1,17,22,139,23.17,20,7,6
131,"M Rattazzi, BJ Bennett, F Bea, EA Kirk, JL Ricks, M Speer, SM Schwartz, ...","Calcification of advanced atherosclerotic lesions in the innominate arteries of ApoE-deficient mice: potential role of chondrocyte-like cells",2005,"Arteriosclerosis, thrombosis, and vascular biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=836033431748789675",10,"2019-05-16","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=9K5x8qUAAAAJ&pagesize=100&citation_for_view=9K5x8qUAAAAJ:UeHWp8X0CEIC",25,7,1420,1425,131,9.36,16,8,14
