Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
536,"LY Joanne, L May, V Lhotak, S Shahrzad, S Shirasawa, JI Weitz, ...","Oncogenic events regulate tissue factor expression in colorectal cancer cells: implications for tumor progression and angiogenesis",2005,"Blood","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10629140218609723861,5372580886601317961",1,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=E4oA0fAAAAAJ&pagesize=100&citation_for_view=E4oA0fAAAAAJ:hC7cP41nSMkC",105,4,1734,1741,536,38.29,77,7,14
527,"LY Joanne, JW Rak, BL Coomber, DJ Hicklin, RS Kerbel","Effect of p53 status on tumor response to antiangiogenic therapy",2002,"Science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4195075734983596661",2,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=E4oA0fAAAAAJ&pagesize=100&citation_for_view=E4oA0fAAAAAJ:Se3iqnhoufwC",295,5559,1526,1528,527,31.00,105,5,17
296,"RS Kerbel, J Yu, J Tran, S Man, A Viloria-Petit, G Klement, BL Coomber, ...","Possible mechanisms of acquired resistance to anti-angiogenic drugs: implications for the use of combination therapy approaches",2001,"Cancer and Metastasis Reviews 20 (1-2)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3369345144669429007",3,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=E4oA0fAAAAAJ&pagesize=100&citation_for_view=E4oA0fAAAAAJ:ufrVoPGSRksC",,,79,86,296,16.44,37,8,18
177,"BL Coomber, AI Gotlieb","In vitro endothelial wound repair. Interaction of cell migration and proliferation.",1990,"Arteriosclerosis: An Official Journal of the American Heart Association, Inc …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=813669064112078946",4,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=E4oA0fAAAAAJ&pagesize=100&citation_for_view=E4oA0fAAAAAJ:2osOgNQ5qMEC",,,,,177,6.10,89,2,29
161,"S Shahrzad, K Bertrand, K Minhas, B Coomber","Induction of DNA hypomethylation by tumor hypoxia",2007,"Epigenetics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15061205646097743045",5,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=E4oA0fAAAAAJ&pagesize=100&citation_for_view=E4oA0fAAAAAJ:JV2RwH3_ST0C",2,2,119,125,161,13.42,40,4,12
149,"LY Joanne, JW Rak, P Carmeliet, A Nagy, RS Kerbel, BL Coomber","Heterogeneous vascular dependence of tumor cell populations",2001,"The American journal of pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1083517646803405248",6,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=E4oA0fAAAAAJ&pagesize=100&citation_for_view=E4oA0fAAAAAJ:IjCSPb-OGe4C",158,4,1325,1334,149,8.28,25,6,18
144,"J Greenaway, K Connor, HG Pedersen, BL Coomber, J LaMarre, J Petrik","Vascular endothelial growth factor and its receptor, Flk-1/KDR, are cytoprotective in the extravascular compartment of the ovarian follicle",2004,"Endocrinology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16570189292746755889",7,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=E4oA0fAAAAAJ&pagesize=100&citation_for_view=E4oA0fAAAAAJ:RGFaLdJalmkC",145,6,2896,2905,144,9.60,24,6,15
141,"J Rak, LY Joanne, RS Kerbel, BL Coomber","What do oncogenic mutations have to do with angiogenesis/vascular dependence of tumors?",2002,"Cancer research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12184526087133181074",8,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=E4oA0fAAAAAJ&pagesize=100&citation_for_view=E4oA0fAAAAAJ:RHpTSmoSYBkC",62,7,1931,1934,141,8.29,35,4,17
86,"I Sher, SA Adham, J Petrik, BL Coomber","Autocrine VEGF‐A/KDR loop protects epithelial ovarian carcinoma cells from anoikis",2009,"International journal of cancer","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4150787733997570270",9,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=E4oA0fAAAAAJ&pagesize=100&citation_for_view=E4oA0fAAAAAJ:roLk4NBRz8UC",124,3,553,561,86,8.60,22,4,10
78,"LY Joanne, RS Kerbel, BL Coomber","A paradigm for therapy-induced microenvironmental changes in solid tumors leading to drug resistance",2002,"Differentiation 70 (9-10)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2027930439106935642",10,"2019-05-15","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=E4oA0fAAAAAJ&pagesize=100&citation_for_view=E4oA0fAAAAAJ:W7OEmFMy1HYC",,,599,609,78,4.59,26,3,17
