Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
2455,"MP Bevilacqua, S Stengelin, MA Gimbrone, B Seed","Endothelial leukocyte adhesion molecule 1: an inducible receptor for neutrophils related to complement regulatory proteins and lectins",1989,"Science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2366612935119907582,7506684505130769642",1,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:u5HHmVD_uO8C",243,4895,1160,1165,2455,81.83,614,4,30
2091,"MI Cybulsky, MA Gimbrone","Endothelial expression of a mononuclear leukocyte adhesion molecule during atherogenesis",1991,"Science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7546656275529311791",2,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:kRWSkSYxWN8C",251,4995,788,791,2091,74.68,1046,2,28
2025,"MP Bevilacqua, JS Pober, DL Mendrick, RS Cotran, MA Gimbrone","Identification of an inducible endothelial-leukocyte adhesion molecule",1987,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4731778424232859219",3,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:mvPsJ3kp5DgC",84,24,9238,9242,2025,63.28,405,5,32
1982,"R De Caterina, P Libby, HB Peng, VJ Thannickal, TB Rajavashisth, ...","Nitric oxide decreases cytokine-induced endothelial activation. Nitric oxide selectively reduces endothelial expression of adhesion molecules and proinflammatory cytokines.",1995,"The Journal of clinical investigation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11091969827153297045",4,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:u-x6o8ySG0sC",96,1,60,68,1982,82.58,330,6,24
1624,"JS Pober, MA Gimbrone, LA Lapierre, DL Mendrick, W Fiers, R Rothlein, ...","Overlapping patterns of activation of human endothelial cells by interleukin 1, tumor necrosis factor, and immune interferon.",1986,"The Journal of Immunology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4044139237564586170,6457460836140492984",5,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:V3AGJWp-ZtQC",137,6,1893,1896,1624,49.21,232,7,33
1524,"MP Bevilacqua, RM Nelson","Selectins.",1993,"The Journal of clinical investigation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5718019564530624435",6,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:KWzIFqRkAKkC",91,2,379,387,1524,58.62,762,2,26
1455,"H Hayashi, S Abdollah, Y Qiu, J Cai, YY Xu, BW Grinnell, MA Richardson, ...","The MAD-related protein Smad7 associates with the TGFβ receptor and functions as an antagonist of TGFβ signaling",1997,"Cell","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14774984573246638194",7,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:d1gkVwhDpl0C",89,7,1165,1173,1455,66.14,182,8,22
1320,"RE Gerszten, EA Garcia-Zepeda, YC Lim, M Yoshida, HA Ding, ...","MCP-1 and IL-8 trigger firm adhesion of monocytes to vascular endothelium under flow conditions",1999,"Nature","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5318616075363643909",8,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:J-pR_7NvFogC",398,6729,718,718,1320,66.00,220,6,20
1301,"MP Bevilacqua, JS Pober, ME Wheeler, RS Cotran, MA Gimbrone","Interleukin 1 acts on cultured human vascular endothelium to increase the adhesion of polymorphonuclear leukocytes, monocytes, and related leukocyte cell lines.",1985,"The Journal of clinical investigation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12301297409701129652",9,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:9yKSN-GCB0IC",76,5,2003,2011,1301,38.26,260,5,34
1279,"CF Dewey, SR Bussolari, MA Gimbrone, PF Davies","The dynamic response of vascular endothelial cells to fluid shear stress",1981,"Journal of biomechanical engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4650728458312242632",10,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:wbdj-CoPYUoC",103,3,177,185,1279,33.66,320,4,38
1235,"MP Bevilacqua, JS Pober, GR Majeau, W Fiers, RS Cotran, MA Gimbrone","Recombinant tumor necrosis factor induces procoagulant activity in cultured human vascular endothelium: characterization and comparison with the actions of interleukin 1",1986,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10204835854020541175",11,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:1qzjygNMrQYC",83,12,4533,4537,1235,37.42,206,6,33
1107,"MA Gimbrone, SB Leapman, RS Cotran, J Folkman","Tumor dormancy in vivo by prevention of neovascularization",1972,"Journal of Experimental Medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3759026886040306415",12,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:bnK-pcrLprsC",136,2,261,276,1107,23.55,277,4,47
1093,"MP Bevilacqua, JS Pober, GR Majeau, RS Cotran, MA Gimbrone","Interleukin 1 (IL-1) induces biosynthesis and cell surface expression of procoagulant activity in human vascular endothelial cells.",1984,"Journal of Experimental Medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9512383129446442767",13,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:5ugPr518TE4C",160,2,618,623,1093,31.23,219,5,35
1071,"MA Gimbrone Jr, JN Topper, T Nagel, KR Anderson, ...","Endothelial Dysfunction, Hemodynamic Forces, and Atherogenesisa",2000,"Annals of the New York Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7053396012144384776,14054720328372734618,9676617184435128388",14,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:_B80troHkn4C",902,1,230,240,1071,56.37,214,5,19
1032,"MA Gimbrone Jr, RS Cotran, SB Leapman, J Folkman","Tumor growth and neovascularization: an experimental model using the rabbit cornea",1974,"Journal of the National Cancer Institute","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16367543182450090838",15,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:XiVPGOgt02cC",52,2,413,427,1032,22.93,258,4,45
975,"JN Topper, J Cai, D Falb, MA Gimbrone","Identification of vascular endothelial genes differentially responsive to fluid mechanical stimuli: cyclooxygenase-2, manganese superoxide dismutase, and endothelial cell …",1996,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17935967535232792834",16,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:t6usbXjVLHcC",93,19,10417,10422,975,42.39,244,4,23
968,"MA Gimbrone, RS Cotran, J Folkman","Human vascular endothelial cells in culture: growth and DNA synthesis",1974,"The Journal of cell biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9830208367763084092",17,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:olpn-zPbct0C",60,3,673,684,968,21.51,323,3,45
966,"N Kume, MI Cybulsky, MA Gimbrone","Lysophosphatidylcholine, a component of atherogenic lipoproteins, induces mononuclear leukocyte adhesion molecules in cultured human and rabbit arterial endothelial cells.",1992,"The Journal of clinical investigation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14523124751913904474",18,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:2osOgNQ5qMEC",90,3,1138,1144,966,35.78,322,3,27
965,"PF Davies, A Remuzzi, EJ Gordon, CF Dewey, MA Gimbrone","Turbulent fluid shear stress induces vascular endothelial cell turnover in vitro",1986,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1515119523630908314",19,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:eMMeJKvmdy0C",83,7,2114,2117,965,29.24,193,5,33
946,"PJ Polverini, RS Cotran, MA GIMBRONE JR, ER Unanue","Activated macrophages induce vascular proliferation",1977,"Nature","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4451663507012687442",20,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:HE397vMXCloC",269,5631,804,804,946,22.52,237,4,42
917,"RP Schleimer, SA Sterbinsky, J Kaiser, CA Bickel, DA Klunk, K Tomioka, ...","IL-4 induces adherence of human eosinophils and basophils but not neutrophils to endothelium. Association with expression of VCAM-1.",1992,"The Journal of Immunology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4638549530950332773",21,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:WA5NYHcadZ8C",148,4,1086,1092,917,33.96,131,7,27
865,"MA Gimbrone Jr","Culture of vascular endothelium.",1976,"Progress in hemostasis and thrombosis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3142414946822671882",22,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:qjMakFHDy7sC",3,,1,1,865,20.12,865,1,43
864,"H Li, MI Cybulsky, MA Gimbrone Jr, P Libby","An atherogenic diet rapidly induces VCAM-1, a cytokine-regulatable mononuclear leukocyte adhesion molecule, in rabbit aortic endothelium.",1993,"Arteriosclerosis and thrombosis: a journal of vascular biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4816003830022881803",23,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:AXPGKjj_ei8C",13,2,197,204,864,33.23,216,4,26
850,"JS Pober, MP Bevilacqua, DL Mendrick, LA Lapierre, W Fiers, ...","Two distinct monokines, interleukin 1 and tumor necrosis factor, each independently induce biosynthesis and transient expression of the same antigen on the surface of cultured …",1986,"The Journal of Immunology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6466877422459934240",24,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:Mojj43d5GZwC",136,5,1680,1687,850,25.76,142,6,33
758,"JS Pober, MA Gimbrone, RS Cotran, CS Reiss, SJ Burakoff, W Fiers, ...","Ia expression by vascular endothelium is inducible by activated T cells and by human gamma interferon.",1983,"Journal of Experimental Medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17325106099445103581",25,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:Y5dfb0dijaUC",157,4,1339,1353,758,21.06,108,7,36
756,"N Resnick, T Collins, W Atkinson, DT Bonthron, CF Dewey, MA Gimbrone","Platelet-derived growth factor B chain promoter contains a cis-acting fluid shear-stress-responsive element.",1993,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17308874505083919365",26,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:tkaPQYYpVKoC",90,10,4591,4595,756,29.08,126,6,26
734,"BS Bochner, FW Luscinskas, MA Gimbrone, W Newman, SA Sterbinsky, ...","Adhesion of human basophils, eosinophils, and neutrophils to interleukin 1-activated human vascular endothelial cells: contributions of endothelial cell adhesion molecules.",1991,"Journal of Experimental Medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14846162623372623392",27,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:PELIpwtuRlgC",173,6,1553,1557,734,26.21,122,6,28
695,"T Nagel, N Resnick, WJ Atkinson, CF Dewey, MA Gimbrone","Shear stress selectively upregulates intercellular adhesion molecule-1 expression in cultured human vascular endothelial cells.",1994,"The Journal of clinical investigation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11229665200966383920",28,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:UeHWp8X0CEIC",94,2,885,891,695,27.80,139,5,25
660,"G Dai, MR Kaazempur-Mofrad, S Natarajan, Y Zhang, S Vaughn, ...","Distinct endothelial phenotypes evoked by arterial waveforms derived from atherosclerosis-susceptible and-resistant regions of human vasculature",2004,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3330157569606489517",29,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:ZuybSZzF8UAC",101,41,14871,14876,660,44.00,110,6,15
642,"N Resnick, MA Gimbrone Jr","Hemodynamic forces are complex regulators of endothelial gene expression.",1995,"The FASEB Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16033428450986753840",30,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:dTyEYWd-f8wC",9,10,874,882,642,26.75,321,2,24
633,"T Collins, AJ Korman, CT Wake, JM Boss, DJ Kappes, W Fiers, KA Ault, ...","Immune interferon activates multiple class II major histocompatibility complex genes and the associated invariant chain gene in human endothelial cells and dermal fibroblasts",1984,"Proceedings of the National Academy of Sciences","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11714363157957539808",31,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:JoZmwDi-zQgC",81,15,4917,4921,633,18.09,79,8,35
610,"MA Matthay, GA Zimmerman, C Esmon, J Bhattacharya, B Coller, ...","Future research directions in acute lung injury: summary of a National Heart, Lung, and Blood Institute working group",2003,"American journal of respiratory and critical care medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6663772999570324732,5412322171120949230",32,"2019-05-15","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=hlW-pesAAAAJ&pagesize=100&citation_for_view=hlW-pesAAAAJ:IjCSPb-OGe4C",167,7,1027,1035,610,38.13,102,6,16
